source_joint,target_joint,count,source_visible,target_visible,source_quotient,target_quotient,visible_moved,quotient_moved
607,609,1,12,6,85,18,1,1
607,610,1,12,6,85,18,1,1
607,611,1,12,6,85,18,1,1
607,612,1,12,22,85,57,1,1
607,613,2,12,6,85,18,1,1
607,614,1,12,6,85,18,1,1
607,615,1,12,6,85,18,1,1
607,616,1,12,6,85,18,1,1
607,617,1,12,6,85,18,1,1
607,618,1,12,22,85,57,1,1
607,619,1,12,6,85,18,1,1
620,67,1,2,5,86,15,1,1
620,69,2,2,8,86,7,1,1
620,336,1,2,4,86,3,1,1
620,423,1,2,4,86,3,1,1
620,621,1,2,1,86,5,1,1
620,622,2,2,22,86,57,1,1
620,623,1,2,10,86,17,1,1
620,624,1,2,1,86,5,1,1
620,625,1,2,8,86,7,1,1
620,626,1,2,3,86,20,1,1
620,627,1,2,22,86,57,1,1
620,628,1,2,8,86,7,1,1
620,629,1,2,1,86,5,1,1
620,630,1,2,22,86,57,1,1
631,21,1,4,4,87,3,0,1
631,386,1,4,4,87,3,0,1
631,568,1,4,6,87,18,1,1
631,609,1,4,6,87,18,1,1
631,611,1,4,6,87,18,1,1
631,614,1,4,6,87,18,1,1
631,632,1,4,12,87,10,1,1
631,633,1,4,4,87,3,0,1
631,634,1,4,6,87,18,1,1
631,635,1,4,12,87,10,1,1
631,636,1,4,12,87,10,1,1
631,637,1,4,12,87,10,1,1
631,638,1,4,6,87,18,1,1
631,639,1,4,12,87,10,1,1
631,640,1,4,4,87,3,0,1
631,641,1,4,12,87,10,1,1
642,240,1,6,1,88,5,1,1
642,281,1,6,6,88,18,0,1
642,393,1,6,1,88,5,1,1
642,643,1,6,1,88,5,1,1
642,644,1,6,1,88,5,1,1
642,645,1,6,6,88,18,0,1
642,646,1,6,1,88,5,1,1
642,647,1,6,6,88,18,0,1
642,648,2,6,1,88,5,1,1
642,649,1,6,1,88,5,1,1
642,650,1,6,1,88,5,1,1
642,651,1,6,1,88,5,1,1
642,652,1,6,1,88,5,1,1
642,653,1,6,6,88,18,0,1
642,654,1,6,1,88,5,1,1
655,69,1,22,8,89,7,1,1
655,179,1,22,8,89,7,1,1
655,235,1,22,8,89,7,1,1
655,294,2,22,2,89,1,1,1
655,297,1,22,5,89,44,1,1
655,656,1,22,10,89,17,1,1
655,657,1,22,1,89,5,1,1
655,658,1,22,1,89,5,1,1
655,659,1,22,2,89,1,1,1
655,660,1,22,1,89,5,1,1
655,661,1,22,2,89,1,1,1
655,662,1,22,2,89,1,1,1
655,663,1,22,1,89,5,1,1
655,664,1,22,1,89,5,1,1
655,665,1,22,2,89,1,1,1
666,38,1,11,8,90,7,1,1
666,69,1,11,8,90,7,1,1
666,76,1,11,8,90,7,1,1
666,337,3,11,8,90,7,1,1
666,623,1,11,10,90,17,1,1
666,667,1,11,1,90,5,1,1
666,668,2,11,8,90,7,1,1
666,669,1,11,5,90,91,1,1
666,670,1,11,1,90,5,1,1
666,671,2,11,8,90,7,1,1
666,672,1,11,8,90,7,1,1
666,673,1,11,1,90,5,1,1
674,143,1,4,6,92,18,1,1
674,341,2,4,6,92,18,1,1
674,568,1,4,6,92,18,1,1
674,575,1,4,6,92,18,1,1
674,636,1,4,12,92,10,1,1
674,637,2,4,12,92,10,1,1
674,638,1,4,6,92,18,1,1
674,675,1,4,12,92,10,1,1
674,676,1,4,6,92,18,1,1
674,677,1,4,12,92,10,1,1
674,678,1,4,6,92,18,1,1
674,679,1,4,12,92,10,1,1
674,680,1,4,12,92,10,1,1
674,681,1,4,12,92,10,1,1
682,133,1,19,10,93,17,1,1
682,161,1,19,16,93,28,1,1
682,168,1,19,6,93,18,1,1
682,235,2,19,8,93,7,1,1
682,470,1,19,8,93,7,1,1
682,474,1,19,10,93,17,1,1
682,475,1,19,8,93,7,1,1
682,578,1,19,16,93,28,1,1
682,683,1,19,14,93,63,1,1
682,684,1,19,14,93,63,1,1
682,685,1,19,16,93,28,1,1
682,686,1,19,16,93,28,1,1
682,687,1,19,9,93,8,1,1
682,688,1,19,16,93,28,1,1
682,689,1,19,6,93,18,1,1
690,41,1,32,9,94,8,1,1
690,46,1,32,9,94,8,1,1
690,48,1,32,9,94,8,1,1
690,145,1,32,6,94,18,1,1
690,147,1,32,17,94,26,1,1
690,171,2,32,10,94,17,1,1
690,274,1,32,9,94,8,1,1
690,691,1,32,17,94,26,1,1
690,692,1,32,10,94,17,1,1
690,693,1,32,17,94,26,1,1
690,694,1,32,10,94,17,1,1
690,695,1,32,11,94,95,1,1
690,696,1,32,17,94,26,1,1
690,697,1,32,6,94,18,1,1
690,698,1,32,6,94,18,1,1
699,29,2,12,8,96,7,1,1
699,63,1,12,8,96,7,1,1
699,235,3,12,8,96,7,1,1
699,248,1,12,8,96,7,1,1
699,328,1,12,8,96,7,1,1
699,377,1,12,8,96,7,1,1
699,700,1,12,3,96,20,1,1
699,701,1,12,8,96,7,1,1
699,702,1,12,8,96,7,1,1
699,703,2,12,3,96,20,1,1
699,704,1,12,3,96,20,1,1
699,705,1,12,3,96,20,1,1
706,80,1,33,10,97,17,1,1
706,82,1,33,6,97,18,1,1
706,158,1,33,6,97,18,1,1
706,161,1,33,16,97,28,1,1
706,221,1,33,10,97,17,1,1
706,578,1,33,16,97,28,1,1
706,595,1,33,12,97,10,1,1
706,684,1,33,14,97,63,1,1
706,688,1,33,16,97,28,1,1
706,707,1,33,16,97,28,1,1
706,708,1,33,16,97,28,1,1
706,709,1,33,16,97,28,1,1
706,710,1,33,12,97,10,1,1
706,711,1,33,9,97,8,1,1
706,712,1,33,12,97,10,1,1
706,713,1,33,12,97,10,1,1
714,69,1,2,8,98,7,1,1
714,100,1,2,4,98,3,1,1
714,104,1,2,8,98,7,1,1
714,179,1,2,8,98,7,1,1
714,185,1,2,10,98,17,1,1
714,205,1,2,6,98,18,1,1
714,207,1,2,6,98,18,1,1
714,423,1,2,4,98,3,1,1
714,509,1,2,8,98,7,1,1
714,552,1,2,4,98,3,1,1
714,715,1,2,22,98,57,1,1
714,716,1,2,6,98,18,1,1
714,717,1,2,22,98,57,1,1
714,718,1,2,3,98,20,1,1
714,719,1,2,22,98,57,1,1
714,720,1,2,22,98,57,1,1
721,87,1,19,16,99,28,1,1
721,141,1,19,6,99,18,1,1
721,171,1,19,10,99,17,1,1
721,352,1,19,16,99,28,1,1
721,438,2,19,14,99,63,1,1
721,722,1,19,6,99,18,1,1
721,723,1,19,6,99,18,1,1
721,724,1,19,6,99,18,1,1
721,725,1,19,16,99,28,1,1
721,726,1,19,16,99,28,1,1
721,727,1,19,6,99,18,1,1
721,728,1,19,9,99,8,1,1
721,729,1,19,16,99,28,1,1
721,730,1,19,10,99,17,1,1
721,731,1,19,6,99,18,1,1
732,30,1,26,9,100,8,1,1
732,92,1,26,9,100,8,1,1
732,143,1,26,6,100,18,1,1
732,274,1,26,9,100,8,1,1
732,276,1,26,9,100,8,1,1
732,277,1,26,17,100,26,1,1
732,653,1,26,6,100,18,1,1
732,733,1,26,17,100,26,1,1
732,734,1,26,6,100,18,1,1
732,735,1,26,6,100,18,1,1
732,736,2,26,17,100,26,1,1
732,737,1,26,6,100,18,1,1
732,738,1,26,6,100,18,1,1
732,739,1,26,6,100,18,1,1
732,740,1,26,6,100,18,1,1
741,75,1,27,8,101,7,1,1
741,235,2,27,8,101,7,1,1
741,350,1,27,16,101,28,1,1
741,351,1,27,10,101,17,1,1
741,352,1,27,16,101,28,1,1
741,353,1,27,28,101,50,1,1
741,356,1,27,29,101,51,1,1
741,357,1,27,16,101,28,1,1
741,359,1,27,12,101,10,1,1
741,386,1,27,4,101,3,1,1
741,439,1,27,17,101,26,1,1
741,742,1,27,9,101,8,1,1
741,743,1,27,10,101,17,1,1
741,744,1,27,9,101,8,1,1
741,745,1,27,12,101,10,1,1
746,92,2,25,9,102,8,1,1
746,137,1,25,6,102,18,1,1
746,166,1,25,9,102,8,1,1
746,197,1,25,6,102,18,1,1
746,250,2,25,9,102,8,1,1
746,254,1,25,9,102,8,1,1
746,255,2,25,9,102,8,1,1
746,257,1,25,12,102,10,1,1
746,515,1,25,12,102,10,1,1
746,747,1,25,12,102,10,1,1
746,748,1,25,12,102,10,1,1
746,749,1,25,12,102,10,1,1
746,750,1,25,12,102,10,1,1
751,33,1,21,8,103,7,1,1
751,53,2,21,10,103,17,1,1
751,193,1,21,10,103,17,1,1
751,235,2,21,8,103,7,1,1
751,466,1,21,12,103,10,1,1
751,475,1,21,8,103,7,1,1
751,523,1,21,10,103,17,1,1
751,752,1,21,12,103,10,1,1
751,753,1,21,6,103,18,1,1
751,754,1,21,11,103,104,1,1
751,755,1,21,11,103,104,1,1
751,756,1,21,6,103,18,1,1
751,757,1,21,12,103,10,1,1
751,758,1,21,12,103,10,1,1
759,30,2,34,9,105,8,1,1
759,48,2,34,9,105,8,1,1
759,80,1,34,10,105,17,1,1
759,221,1,34,10,105,17,1,1
759,257,1,34,12,105,10,1,1
759,760,2,34,9,105,8,1,1
759,761,1,34,6,105,18,1,1
759,762,1,34,10,105,17,1,1
759,763,1,34,35,105,106,1,1
759,764,1,34,10,105,17,1,1
759,765,1,34,9,105,8,1,1
759,766,1,34,9,105,8,1,1
759,767,1,34,12,105,10,1,1
768,54,1,16,2,107,1,1,1
768,55,1,16,2,107,1,1,1
768,125,1,16,12,107,10,1,1
768,143,1,16,6,107,18,1,1
768,208,1,16,12,107,10,1,1
768,283,1,16,1,107,5,1,1
768,390,2,16,2,107,1,1,1
768,653,1,16,6,107,18,1,1
768,769,2,16,2,107,1,1,1
768,770,1,16,2,107,1,1,1
768,771,1,16,2,107,1,1,1
768,772,1,16,2,107,1,1,1
768,773,1,16,1,107,5,1,1
768,774,1,16,2,107,1,1,1
775,29,3,2,8,108,7,1,1
775,75,2,2,8,108,7,1,1
775,331,1,2,4,108,3,1,1
775,336,1,2,4,108,3,1,1
775,776,2,2,22,108,57,1,1
775,777,1,2,8,108,7,1,1
775,778,1,2,22,108,57,1,1
775,779,1,2,8,108,7,1,1
775,780,1,2,3,108,20,1,1
775,781,1,2,22,108,57,1,1
775,782,1,2,8,108,7,1,1
775,783,1,2,8,108,7,1,1
784,87,1,23,16,109,28,1,1
784,90,1,23,9,109,8,1,1
784,92,1,23,9,109,8,1,1
784,113,1,23,6,109,18,1,1
784,168,1,23,6,109,18,1,1
784,197,1,23,6,109,18,1,1
784,352,1,23,16,109,28,1,1
784,547,2,23,6,109,18,1,1
784,578,1,23,16,109,28,1,1
784,579,1,23,17,109,26,1,1
784,580,1,23,9,109,8,1,1
784,688,1,23,16,109,28,1,1
784,785,1,23,6,109,18,1,1
784,786,1,23,12,109,10,1,1
784,787,1,23,12,109,10,1,1
788,29,1,12,8,110,7,1,1
788,75,1,12,8,110,7,1,1
788,240,1,12,1,110,5,1,1
788,335,1,12,3,110,20,1,1
788,452,1,12,5,110,65,1,1
788,454,1,12,8,110,7,1,1
788,456,1,12,8,110,7,1,1
788,593,1,12,8,110,7,1,1
788,789,1,12,3,110,20,1,1
788,790,1,12,10,110,17,1,1
788,791,1,12,1,110,5,1,1
788,792,1,12,3,110,20,1,1
788,793,1,12,3,110,20,1,1
788,794,1,12,8,110,7,1,1
788,795,1,12,1,110,5,1,1
788,796,1,12,3,110,20,1,1
797,155,1,12,6,111,18,1,1
797,235,1,12,8,111,7,1,1
797,611,1,12,6,111,18,1,1
797,633,1,12,4,111,3,1,1
797,634,1,12,6,111,18,1,1
797,656,1,12,10,111,17,1,1
797,671,1,12,8,111,7,1,1
797,798,2,12,6,111,18,1,1
797,799,2,12,6,111,18,1,1
797,800,1,12,6,111,18,1,1
797,801,1,12,6,111,18,1,1
797,802,1,12,6,111,18,1,1
797,803,1,12,6,111,18,1,1
797,804,1,12,8,111,7,1,1
805,185,3,12,10,112,17,1,1
805,186,2,12,10,112,17,1,1
805,190,1,12,11,112,31,1,1
805,348,1,12,6,112,18,1,1
805,694,1,12,10,112,17,1,1
805,806,1,12,6,112,18,1,1
805,807,1,12,10,112,17,1,1
805,808,2,12,6,112,18,1,1
805,809,1,12,11,112,31,1,1
805,810,1,12,6,112,18,1,1
805,811,1,12,10,112,17,1,1
805,812,1,12,6,112,18,1,1
813,26,1,2,1,113,5,1,1
813,197,1,2,6,113,18,1,1
813,240,2,2,1,113,5,1,1
813,347,1,2,6,113,18,1,1
813,645,1,2,6,113,18,1,1
813,649,1,2,1,113,5,1,1
813,650,1,2,1,113,5,1,1
813,652,1,2,1,113,5,1,1
813,737,1,2,6,113,18,1,1
813,814,1,2,1,113,5,1,1
813,815,1,2,1,113,5,1,1
813,816,2,2,1,113,5,1,1
813,817,1,2,1,113,5,1,1
813,818,1,2,1,113,5,1,1
819,26,1,2,1,114,5,1,1
819,312,1,2,6,114,18,1,1
819,313,2,2,6,114,18,1,1
819,820,1,2,6,114,18,1,1
819,821,1,2,6,114,18,1,1
819,822,1,2,1,114,5,1,1
819,823,1,2,1,114,5,1,1
819,824,1,2,6,114,18,1,1
819,825,1,2,6,114,18,1,1
819,826,1,2,6,114,18,1,1
819,827,1,2,6,114,18,1,1
819,828,1,2,6,114,18,1,1
819,829,1,2,6,114,18,1,1
819,830,1,2,1,114,5,1,1
819,831,1,2,6,114,18,1,1
832,44,1,16,8,115,7,1,1
832,122,1,16,4,115,3,1,1
832,124,2,16,18,115,23,1,1
832,125,1,16,12,115,10,1,1
832,130,1,16,8,115,7,1,1
832,171,1,16,10,115,17,1,1
832,235,1,16,8,115,7,1,1
832,281,1,16,6,115,18,1,1
832,414,1,16,8,115,7,1,1
832,415,1,16,8,115,7,1,1
832,416,1,16,18,115,23,1,1
832,419,1,16,8,115,7,1,1
832,502,1,16,6,115,18,1,1
832,833,1,16,8,115,7,1,1
832,834,1,16,8,115,7,1,1
835,4,1,20,2,116,1,1,1
835,30,2,20,9,116,8,1,1
835,36,1,20,9,116,8,1,1
835,92,1,20,9,116,8,1,1
835,161,2,20,16,116,28,1,1
835,166,1,20,9,116,8,1,1
835,836,2,20,1,116,5,1,1
835,837,1,20,10,116,17,1,1
835,838,1,20,2,116,1,1,1
835,839,1,20,16,116,28,1,1
835,840,1,20,6,116,18,1,1
835,841,1,20,10,116,17,1,1
835,842,1,20,12,116,10,1,1
843,109,1,4,1,117,5,1,1
843,185,1,4,10,117,17,1,1
843,424,1,4,10,117,17,1,1
843,692,1,4,10,117,17,1,1
843,844,2,4,2,117,1,1,1
843,845,1,4,1,117,5,1,1
843,846,1,4,1,117,5,1,1
843,847,1,4,1,117,5,1,1
843,848,2,4,2,117,1,1,1
843,849,1,4,1,117,5,1,1
843,850,1,4,2,117,1,1,1
843,851,1,4,1,117,5,1,1
843,852,1,4,2,117,1,1,1
843,853,1,4,10,117,17,1,1
853,1012,2,10,6,17,18,1,1
853,1015,2,10,6,17,18,1,1
853,1025,1,10,6,17,18,1,1
853,2195,2,10,12,17,10,1,1
853,2214,1,10,6,17,18,1,1
853,2377,1,10,6,17,18,1,1
853,2683,2,10,6,17,18,1,1
853,2684,3,10,12,17,10,1,1
853,2686,2,10,12,17,10,1,1
854,137,1,26,6,118,18,1,1
854,197,1,26,6,118,18,1,1
854,255,1,26,9,118,8,1,1
854,313,1,26,6,118,18,1,1
854,347,1,26,6,118,18,1,1
854,685,1,26,16,118,28,1,1
854,687,1,26,9,118,8,1,1
854,733,1,26,17,118,26,1,1
854,737,1,26,6,118,18,1,1
854,855,1,26,14,118,119,1,1
854,856,1,26,14,118,119,1,1
854,857,1,26,9,118,8,1,1
854,858,1,26,6,118,18,1,1
854,859,1,26,16,118,28,1,1
854,860,1,26,6,118,18,1,1
854,861,1,26,6,118,18,1,1
862,80,1,32,10,120,17,1,1
862,82,1,32,6,120,18,1,1
862,84,1,32,16,120,28,1,1
862,158,1,32,6,120,18,1,1
862,161,1,32,16,120,28,1,1
862,863,1,32,17,120,26,1,1
862,864,1,32,6,120,18,1,1
862,865,1,32,17,120,26,1,1
862,866,1,32,6,120,18,1,1
862,867,1,32,9,120,8,1,1
862,868,1,32,16,120,28,1,1
862,869,1,32,6,120,18,1,1
862,870,1,32,9,120,8,1,1
862,871,1,32,17,120,26,1,1
862,872,1,32,10,120,17,1,1
862,873,1,32,6,120,18,1,1
874,143,1,36,6,121,18,1,1
874,155,1,36,6,121,18,1,1
874,515,2,36,12,121,10,1,1
874,568,1,36,6,121,18,1,1
874,747,1,36,12,121,10,1,1
874,748,1,36,12,121,10,1,1
874,875,2,36,12,121,10,1,1
874,876,1,36,12,121,10,1,1
874,877,1,36,12,121,10,1,1
874,878,1,36,6,121,18,1,1
874,879,1,36,12,121,10,1,1
874,880,1,36,12,121,10,1,1
874,881,1,36,12,121,10,1,1
874,882,1,36,12,121,10,1,1
883,235,1,6,8,122,7,1,1
883,311,1,6,10,122,17,1,1
883,388,1,6,5,122,56,1,1
883,404,2,6,1,122,5,1,1
883,804,1,6,8,122,7,1,1
883,822,1,6,1,122,5,1,1
883,884,1,6,1,122,5,1,1
883,885,1,6,8,122,7,1,1
883,886,2,6,1,122,5,1,1
883,887,1,6,1,122,5,1,1
883,888,1,6,1,122,5,1,1
883,889,1,6,1,122,5,1,1
883,890,1,6,1,122,5,1,1
883,891,1,6,1,122,5,1,1
892,4,1,34,2,123,1,1,1
892,6,1,34,2,123,1,1,1
892,92,2,34,9,123,8,1,1
892,149,1,34,9,123,8,1,1
892,166,1,34,9,123,8,1,1
892,256,1,34,12,123,10,1,1
892,257,1,34,12,123,10,1,1
892,449,1,34,1,123,5,1,1
892,760,2,34,9,123,8,1,1
892,765,1,34,9,123,8,1,1
892,893,1,34,6,123,18,1,1
892,894,1,34,9,123,8,1,1
892,895,1,34,10,123,17,1,1
892,896,1,34,2,123,1,1,1
897,30,1,19,9,124,8,1,1
897,92,1,19,9,124,8,1,1
897,109,1,19,1,124,5,1,1
897,114,1,19,1,124,5,1,1
897,276,1,19,9,124,8,1,1
897,277,1,19,17,124,26,1,1
897,291,1,19,1,124,5,1,1
897,372,1,19,1,124,5,1,1
897,439,2,19,17,124,26,1,1
897,468,1,19,6,124,18,1,1
897,579,1,19,17,124,26,1,1
897,898,1,19,6,124,18,1,1
897,899,1,19,9,124,8,1,1
897,900,1,19,11,124,125,1,1
897,901,1,19,6,124,18,1,1
902,4,1,34,2,126,1,1,1
902,6,1,34,2,126,1,1,1
902,12,1,34,2,126,1,1,1
902,92,1,34,9,126,8,1,1
902,149,1,34,9,126,8,1,1
902,252,1,34,9,126,8,1,1
902,256,1,34,12,126,10,1,1
902,488,1,34,16,126,28,1,1
902,591,1,34,1,126,5,1,1
902,708,2,34,16,126,28,1,1
902,711,1,34,9,126,8,1,1
902,748,1,34,12,126,10,1,1
902,903,1,34,6,126,18,1,1
902,904,1,34,16,126,28,1,1
902,905,1,34,12,126,10,1,1
906,171,2,37,10,127,17,1,1
906,763,1,37,35,127,106,1,1
906,907,2,37,38,127,128,1,1
906,908,2,37,10,127,17,1,1
906,909,1,37,12,127,10,1,1
906,910,2,37,12,127,10,1,1
906,911,1,37,10,127,17,1,1
906,912,1,37,10,127,17,1,1
906,913,1,37,12,127,10,1,1
906,914,1,37,10,127,17,1,1
906,915,1,37,35,127,106,1,1
906,916,1,37,10,127,17,1,1
917,21,1,8,4,129,3,1,1
917,69,3,8,8,129,7,0,1
917,75,2,8,8,129,7,0,1
917,100,1,8,4,129,3,1,1
917,197,1,8,6,129,18,1,1
917,285,1,8,12,129,10,1,1
917,750,1,8,12,129,10,1,1
917,761,1,8,6,129,18,1,1
917,918,1,8,4,129,3,1,1
917,919,1,8,4,129,3,1,1
917,920,1,8,8,129,7,0,1
917,921,1,8,4,129,3,1,1
917,922,1,8,4,129,3,1,1
923,29,4,4,8,130,7,1,1
923,179,1,4,8,130,7,1,1
923,235,4,4,8,130,7,1,1
923,327,3,4,8,130,7,1,1
923,377,2,4,8,130,7,1,1
923,924,2,4,8,130,7,1,1
925,26,2,2,1,131,5,1,1
925,113,1,2,6,131,18,1,1
925,283,1,2,1,131,5,1,1
925,302,1,2,1,131,5,1,1
925,398,1,2,1,131,5,1,1
925,817,1,2,1,131,5,1,1
925,926,1,2,6,131,18,1,1
925,927,3,2,1,131,5,1,1
925,928,1,2,6,131,18,1,1
925,929,1,2,1,131,5,1,1
925,930,1,2,1,131,5,1,1
925,931,1,2,6,131,18,1,1
925,932,1,2,1,131,5,1,1
933,26,1,12,1,132,5,1,1
933,31,1,12,4,132,3,1,1
933,301,1,12,1,132,5,1,1
933,934,1,12,1,132,5,1,1
933,935,1,12,5,132,133,1,1
933,936,1,12,6,132,18,1,1
933,937,1,12,1,132,5,1,1
933,938,1,12,22,132,57,1,1
933,939,2,12,1,132,5,1,1
933,940,1,12,1,132,5,1,1
933,941,1,12,1,132,5,1,1
933,942,1,12,1,132,5,1,1
933,943,1,12,1,132,5,1,1
933,944,1,12,22,132,57,1,1
933,945,1,12,1,132,5,1,1
946,29,1,7,8,134,7,1,1
946,30,3,7,9,134,8,1,1
946,32,1,7,10,134,17,1,1
946,37,1,7,12,134,10,1,1
946,38,1,7,8,134,7,1,1
946,44,1,7,8,134,7,1,1
946,169,1,7,12,134,10,1,1
946,744,1,7,9,134,8,1,1
946,947,2,7,9,134,8,1,1
946,948,1,7,4,134,3,1,1
946,949,1,7,9,134,8,1,1
946,950,1,7,6,134,18,1,1
946,951,1,7,9,134,8,1,1
952,49,1,13,12,135,10,1,1
952,160,1,13,12,135,10,1,1
952,161,2,13,16,135,28,1,1
952,162,1,13,12,135,10,1,1
952,163,1,13,16,135,28,1,1
952,164,1,13,6,135,18,1,1
952,167,1,13,10,135,17,1,1
952,185,1,13,10,135,17,1,1
952,586,1,13,9,135,8,1,1
952,589,1,13,9,135,8,1,1
952,953,2,13,6,135,18,1,1
952,954,2,13,9,135,8,1,1
952,955,1,13,9,135,8,1,1
956,30,2,31,9,136,8,1,1
956,43,1,31,9,136,8,1,1
956,49,1,31,12,136,10,1,1
956,223,2,31,1,136,5,1,1
956,427,1,31,2,136,1,1,1
956,489,1,31,2,136,1,1,1
956,898,1,31,6,136,18,1,1
956,954,2,31,9,136,8,1,1
956,955,1,31,9,136,8,1,1
956,957,1,31,9,136,8,1,1
956,958,1,31,6,136,18,1,1
956,959,1,31,9,136,8,1,1
956,960,1,31,12,136,10,1,1
961,143,1,0,6,137,18,1,1
961,515,2,0,12,137,10,1,1
961,568,1,0,6,137,18,1,1
961,575,1,0,6,137,18,1,1
961,680,1,0,12,137,10,1,1
961,747,1,0,12,137,10,1,1
961,748,1,0,12,137,10,1,1
961,881,1,0,12,137,10,1,1
961,905,2,0,12,137,10,1,1
961,913,1,0,12,137,10,1,1
961,962,1,0,12,137,10,1,1
961,963,2,0,12,137,10,1,1
961,964,1,0,6,137,18,1,1
965,55,1,39,2,138,1,1,1
965,97,1,39,6,138,18,1,1
965,125,1,39,12,138,10,1,1
965,559,1,39,2,138,1,1,1
965,621,1,39,1,138,5,1,1
965,629,1,39,1,138,5,1,1
965,752,1,39,12,138,10,1,1
965,966,1,39,12,138,10,1,1
965,967,1,39,6,138,18,1,1
965,968,2,39,6,138,18,1,1
965,969,1,39,6,138,18,1,1
965,970,1,39,6,138,18,1,1
965,971,1,39,12,138,10,1,1
965,972,1,39,12,138,10,1,1
965,973,1,39,12,138,10,1,1
974,75,2,12,8,139,7,1,1
974,80,2,12,10,139,17,1,1
974,112,4,12,6,139,18,1,1
974,133,1,12,10,139,17,1,1
974,134,1,12,6,139,18,1,1
974,300,1,12,8,139,7,1,1
974,975,1,12,11,139,140,1,1
974,976,1,12,11,139,140,1,1
974,977,1,12,6,139,18,1,1
974,978,1,12,10,139,17,1,1
974,979,1,12,8,139,7,1,1
980,1,1,6,1,141,5,1,1
980,31,1,6,4,141,3,1,1
980,52,1,6,5,141,13,1,1
980,404,2,6,1,141,5,1,1
980,822,1,6,1,141,5,1,1
980,981,2,6,1,141,5,1,1
980,982,1,6,6,141,18,0,1
980,983,1,6,1,141,5,1,1
980,984,1,6,22,141,57,1,1
980,985,1,6,1,141,5,1,1
980,986,1,6,1,141,5,1,1
980,987,1,6,1,141,5,1,1
980,988,1,6,1,141,5,1,1
980,989,1,6,22,141,57,1,1
990,80,3,6,10,142,17,1,1
990,194,1,6,10,142,17,1,1
990,279,1,6,6,142,18,0,1
990,634,1,6,6,142,18,0,1
990,991,1,6,6,142,18,0,1
990,992,2,6,10,142,17,1,1
990,993,2,6,6,142,18,0,1
990,994,1,6,11,142,143,1,1
990,995,1,6,11,142,143,1,1
990,996,1,6,6,142,18,0,1
990,997,1,6,10,142,17,1,1
990,998,1,6,10,142,17,1,1
999,1,2,40,1,144,5,1,1
999,12,1,40,2,144,1,1,1
999,251,1,40,6,144,18,1,1
999,255,1,40,9,144,8,1,1
999,480,1,40,2,144,1,1,1
999,579,1,40,17,144,26,1,1
999,684,1,40,14,144,63,1,1
999,688,1,40,16,144,28,1,1
999,713,1,40,12,144,10,1,1
999,1000,1,40,16,144,28,1,1
999,1001,1,40,16,144,28,1,1
999,1002,1,40,9,144,8,1,1
999,1003,1,40,12,144,10,1,1
999,1004,1,40,9,144,8,1,1
999,1005,1,40,12,144,10,1,1
1006,75,3,41,8,145,7,1,1
1006,80,1,41,10,145,17,1,1
1006,124,1,41,18,145,23,1,1
1006,359,2,41,12,145,10,1,1
1006,907,2,41,38,145,128,1,1
1006,908,1,41,10,145,17,1,1
1006,909,1,41,12,145,10,1,1
1006,912,1,41,10,145,17,1,1
1006,1007,1,41,10,145,17,1,1
1006,1008,1,41,10,145,17,1,1
1006,1009,1,41,12,145,10,1,1
1006,1010,1,41,35,145,146,1,1
1011,113,4,1,6,147,18,1,1
1011,928,1,1,6,147,18,1,1
1011,1012,3,1,6,147,18,1,1
1011,1013,4,1,6,147,18,1,1
1011,1014,1,1,6,147,18,1,1
1011,1015,2,1,6,147,18,1,1
1011,1016,1,1,6,147,18,1,1
1017,125,1,21,12,148,10,1,1
1017,281,2,21,6,148,18,1,1
1017,515,2,21,12,148,10,1,1
1017,752,2,21,12,148,10,1,1
1017,876,1,21,12,148,10,1,1
1017,878,1,21,6,148,18,1,1
1017,1018,2,21,6,148,18,1,1
1017,1019,2,21,6,148,18,1,1
1017,1020,1,21,6,148,18,1,1
1017,1021,1,21,12,148,10,1,1
1017,1022,1,21,12,148,10,1,1
1023,16,2,3,2,149,1,1,1
1023,19,1,3,2,149,1,1,1
1023,20,1,3,1,149,5,1,1
1023,24,1,3,2,149,1,1,1
1023,245,1,3,1,149,5,1,1
1023,372,1,3,1,149,5,1,1
1023,926,1,3,6,149,18,1,1
1023,1024,1,3,1,149,5,1,1
1023,1025,1,3,6,149,18,1,1
1023,1026,1,3,12,149,10,1,1
1023,1027,1,3,2,149,1,1,1
1023,1028,1,3,2,149,1,1,1
1023,1029,1,3,2,149,1,1,1
1023,1030,1,3,2,149,1,1,1
1023,1031,1,3,12,149,10,1,1
1032,26,1,7,1,150,5,1,1
1032,30,3,7,9,150,8,1,1
1032,48,1,7,9,150,8,1,1
1032,149,2,7,9,150,8,1,1
1032,152,1,7,9,150,8,1,1
1032,427,1,7,2,150,1,1,1
1032,559,1,7,2,150,1,1,1
1032,830,1,7,1,150,5,1,1
1032,957,1,7,9,150,8,1,1
1032,1033,1,7,6,150,18,1,1
1032,1034,1,7,6,150,18,1,1
1032,1035,1,7,12,150,10,1,1
1032,1036,1,7,12,150,10,1,1
1037,386,1,39,4,151,3,1,1
1037,460,1,39,4,151,3,1,1
1037,465,1,39,22,151,57,1,1
1037,466,1,39,12,151,10,1,1
1037,515,1,39,12,151,10,1,1
1037,575,1,39,6,151,18,1,1
1037,633,1,39,4,151,3,1,1
1037,876,1,39,12,151,10,1,1
1037,880,1,39,12,151,10,1,1
1037,1038,1,39,12,151,10,1,1
