kB,kM,kA,q,w,k_total,rule_ensemble,mutation_rate,initial_mode,n_initial_states,source_for_liveness,s1_shared_classes,s2_shared_classes,s1_residual_qcoords,s2_residual_qcoords,s1_edge_density,s2_edge_density,H_source_bits,H_s1_bits,H_s2_bits,transport_mi_bits,transport_mi_over_Hs1,transport_mi_over_Hs2,source_to_s1_mi_bits,source_to_s2_mi_bits,source_to_s1_mi_over_Hs1,source_to_s2_mi_over_Hs2,s1_to_s2_best_accuracy,s2_to_s1_best_accuracy,s1_s2_variation_of_information_norm,transport_selected,live_transport_selected,seed,instance
2,2,2,4,1,14,canalizing,0.1,joint_random,4096,postB,1,2,0.0,0.5,0.125,0.1875,0.7758430233923266,-0.0,0.7084463523747807,0.0,0.0,0.0,0.0,1.055561980267683e-06,0.0,1.4899674149345777e-06,0.806640625,1.0,1.0,False,False,7030570,14
2,2,2,4,1,14,canalizing,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.4375,0.625,1.9995001455534465,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,7030571,15
2,2,2,4,1,14,canalizing,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.1875,0.3125,1.4909866360246822,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,7030572,16
2,2,2,4,1,14,canalizing,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.1875,0.5,1.9999546333560718,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,7030573,17
2,2,2,4,1,14,canalizing,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.4375,0.75,1.9996998828957246,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,7030574,18
2,2,2,4,1,14,canalizing,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.4375,0.875,1.4927358990201394,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,7030575,19
2,2,2,4,1,14,constant,0.0,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9981344863708301,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5072240,0
2,2,2,4,1,14,constant,0.0,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9998603762381684,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5072241,1
2,2,2,4,1,14,constant,0.0,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9996301787092177,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5072242,2
2,2,2,4,1,14,constant,0.0,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9990019417585072,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5072243,3
2,2,2,4,1,14,constant,0.0,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.99985906056665,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5072244,4
2,2,2,4,1,14,constant,0.0,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9998209435155794,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5072245,5
2,2,2,4,1,14,constant,0.0,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9996190937981622,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5072246,6
2,2,2,4,1,14,constant,0.0,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9989838514111509,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5072247,7
2,2,2,4,1,14,constant,0.0,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9995342205572681,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5072248,8
2,2,2,4,1,14,constant,0.0,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.998962323195205,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5072249,9
2,2,2,4,1,14,constant,0.0,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.998916662919187,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5072250,10
2,2,2,4,1,14,constant,0.0,joint_random,4095,postB,1,1,0.0,0.0,0.0625,0.0625,1.9981287397554979,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5072251,11
2,2,2,4,1,14,constant,0.0,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.999554489204094,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5072252,12
2,2,2,4,1,14,constant,0.0,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9992824478308417,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5072253,13
2,2,2,4,1,14,constant,0.0,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9999666349930236,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5072254,14
2,2,2,4,1,14,constant,0.0,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9997392051618998,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5072255,15
2,2,2,4,1,14,constant,0.0,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9995830530664371,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5072256,16
2,2,2,4,1,14,constant,0.0,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9994085797533316,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5072257,17
2,2,2,4,1,14,constant,0.0,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9997162548734124,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5072258,18
2,2,2,4,1,14,constant,0.0,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9992967802256811,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5072259,19
2,2,2,4,1,14,constant,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.999687225026231,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5075640,0
2,2,2,4,1,14,constant,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.125,1.9992127246906866,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5075641,1
2,2,2,4,1,14,constant,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9998964434001307,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5075642,2
2,2,2,4,1,14,constant,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9989641677592744,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5075643,3
2,2,2,4,1,14,constant,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9995291517589437,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5075644,4
2,2,2,4,1,14,constant,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.5040078094849707,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5075645,5
2,2,2,4,1,14,constant,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.125,1.9992475503224265,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5075646,6
2,2,2,4,1,14,constant,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.999953585551831,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5075647,7
2,2,2,4,1,14,constant,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9996797455375384,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5075648,8
2,2,2,4,1,14,constant,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9990632846309668,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5075649,9
2,2,2,4,1,14,constant,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.999683281184959,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5075650,10
2,2,2,4,1,14,constant,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.999780061655978,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5075651,11
2,2,2,4,1,14,constant,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9993936927261236,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5075652,12
2,2,2,4,1,14,constant,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9999425660135135,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5075653,13
2,2,2,4,1,14,constant,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9999304523423127,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5075654,14
2,2,2,4,1,14,constant,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.125,0.125,1.9994840700865186,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5075655,15
2,2,2,4,1,14,constant,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.998479850101447,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5075656,16
2,2,2,4,1,14,constant,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.4930236441560771,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5075657,17
2,2,2,4,1,14,constant,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9997980975812957,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5075658,18
2,2,2,4,1,14,constant,0.02,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9992125930528895,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5075659,19
2,2,2,4,1,14,constant,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.4862975358368222,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5080740,0
2,2,2,4,1,14,constant,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9994897996038192,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5080741,1
2,2,2,4,1,14,constant,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.125,0.0625,1.9997938994327344,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5080742,2
2,2,2,4,1,14,constant,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9994166575590453,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5080743,3
2,2,2,4,1,14,constant,0.05,joint_random,4096,postB,1,2,0.0,0.5,0.0625,0.125,1.4937847268941993,-0.0,0.3467558691322022,0.0,0.0,0.0,0.0,7.866224287789159e-05,0.0,0.00022685194363040835,0.93505859375,1.0,1.0,False,False,5080744,4
2,2,2,4,1,14,constant,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9993099057798422,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5080745,5
2,2,2,4,1,14,constant,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9991820399788445,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5080746,6
2,2,2,4,1,14,constant,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9999026212839432,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5080747,7
2,2,2,4,1,14,constant,0.05,joint_random,4094,postB,1,1,0.0,0.0,0.125,0.0625,1.488615642312952,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5080748,8
2,2,2,4,1,14,constant,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.125,0.0625,1.999823578557997,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5080749,9
2,2,2,4,1,14,constant,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.5038345764318346,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5080750,10
2,2,2,4,1,14,constant,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.125,0.0625,1.9988412164809004,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5080751,11
2,2,2,4,1,14,constant,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.125,0.125,1.999374770122994,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5080752,12
2,2,2,4,1,14,constant,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9994649652709187,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5080753,13
2,2,2,4,1,14,constant,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.125,0.0625,1.9996935678531524,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5080754,14
2,2,2,4,1,14,constant,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.125,1.9988039192995462,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5080755,15
2,2,2,4,1,14,constant,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.9992141513234147,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5080756,16
2,2,2,4,1,14,constant,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.125,0.125,1.9997926969916708,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5080757,17
2,2,2,4,1,14,constant,0.05,joint_random,4096,postB,1,1,0.0,0.0,0.125,0.0625,1.9996056378000076,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5080758,18
2,2,2,4,1,14,constant,0.05,joint_random,4095,postB,1,1,0.0,0.0,0.0625,0.125,1.9994211276621563,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5080759,19
2,2,2,4,1,14,constant,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.125,1.9999577320743165,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5089240,0
2,2,2,4,1,14,constant,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.125,0.0625,1.999870264506215,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5089241,1
2,2,2,4,1,14,constant,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.4986004245843394,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5089242,2
2,2,2,4,1,14,constant,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.125,1.9996180041994498,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5089243,3
2,2,2,4,1,14,constant,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.25,0.125,1.9996480646247226,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5089244,4
2,2,2,4,1,14,constant,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.125,0.0625,1.9999546333560718,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5089245,5
2,2,2,4,1,14,constant,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.5071827272438258,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5089246,6
2,2,2,4,1,14,constant,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.25,0.125,1.9993471458624792,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5089247,7
2,2,2,4,1,14,constant,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.1875,0.125,1.9998899693901773,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5089248,8
2,2,2,4,1,14,constant,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.125,0.0625,1.5003680313469612,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5089249,9
2,2,2,4,1,14,constant,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.25,0.0625,1.9996224186252571,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5089250,10
2,2,2,4,1,14,constant,0.1,joint_random,4096,postB,1,2,0.0,0.5,0.0625,0.125,1.4878677067429191,-0.0,0.6899737679447617,0.0,0.0,0.0,0.0,0.00014469535818051327,0.0,0.00020971139034969423,0.8154296875,1.0,1.0,False,False,5089251,11
2,2,2,4,1,14,constant,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.125,0.0625,1.999543540419244,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5089252,12
2,2,2,4,1,14,constant,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.1875,0.0625,1.999855783301535,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5089253,13
2,2,2,4,1,14,constant,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.4890817793718747,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5089254,14
2,2,2,4,1,14,constant,0.1,joint_random,4096,postB,2,1,0.5,0.0,0.125,0.0625,1.999475552924333,0.8315125595564622,-0.0,0.0,0.0,0.0,0.0009075607089719107,0.0,0.0010914576076349507,0.0,1.0,0.73681640625,1.0,False,False,5089255,15
2,2,2,4,1,14,constant,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.0625,1.502111330311684,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5089256,16
2,2,2,4,1,14,constant,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.125,0.0625,1.9998202758023438,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5089257,17
2,2,2,4,1,14,constant,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.1875,1.4919523281251763,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5089258,18
2,2,2,4,1,14,constant,0.1,joint_random,4096,postB,1,1,0.0,0.0,0.0625,0.1875,1.9997460774046534,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,5089259,19
