initial_state,B_initial_boundary,B_post_update_boundary,stable_S_label,valid_stable_S,hit_fixed_point,fixed_point_state,cycle_id,distance_to_attractor,B_word,C_word,D_word,A_word
59227,3,1,1,True,True,17215,0,2,11,5,7,14
59228,0,3,2,True,True,48191,1,2,12,5,7,14
59229,1,3,2,True,True,48191,1,2,13,5,7,14
59230,2,3,2,True,True,48191,1,2,14,5,7,14
59231,3,3,2,True,True,48191,1,2,15,5,7,14
59232,0,1,1,True,True,17215,0,2,0,6,7,14
59233,1,1,1,True,True,17215,0,2,1,6,7,14
59234,2,1,1,True,True,17215,0,2,2,6,7,14
59235,3,1,1,True,True,17215,0,2,3,6,7,14
59236,0,1,1,True,True,17215,0,2,4,6,7,14
59237,1,1,1,True,True,17215,0,2,5,6,7,14
59238,2,1,1,True,True,17215,0,2,6,6,7,14
59239,3,1,1,True,True,17215,0,2,7,6,7,14
59240,0,1,1,True,True,17215,0,2,8,6,7,14
59241,1,1,1,True,True,17215,0,2,9,6,7,14
59242,2,1,1,True,True,17215,0,2,10,6,7,14
59243,3,1,1,True,True,17215,0,2,11,6,7,14
59244,0,3,2,True,True,48191,1,2,12,6,7,14
59245,1,3,2,True,True,48191,1,2,13,6,7,14
59246,2,3,2,True,True,48191,1,2,14,6,7,14
59247,3,3,2,True,True,48191,1,2,15,6,7,14
59248,0,1,1,True,True,17215,0,2,0,7,7,14
59249,1,1,1,True,True,17215,0,2,1,7,7,14
59250,2,1,1,True,True,17215,0,2,2,7,7,14
59251,3,1,1,True,True,17215,0,2,3,7,7,14
59252,0,1,1,True,True,17215,0,2,4,7,7,14
59253,1,1,1,True,True,17215,0,2,5,7,7,14
59254,2,1,1,True,True,17215,0,2,6,7,7,14
59255,3,1,1,True,True,17215,0,2,7,7,7,14
59256,0,1,1,True,True,17215,0,2,8,7,7,14
59257,1,1,1,True,True,17215,0,2,9,7,7,14
59258,2,1,1,True,True,17215,0,2,10,7,7,14
59259,3,1,1,True,True,17215,0,2,11,7,7,14
59260,0,3,2,True,True,48191,1,2,12,7,7,14
59261,1,3,2,True,True,48191,1,2,13,7,7,14
59262,2,3,2,True,True,48191,1,2,14,7,7,14
59263,3,3,2,True,True,48191,1,2,15,7,7,14
59264,0,1,1,True,True,17215,0,2,0,8,7,14
59265,1,1,1,True,True,17215,0,2,1,8,7,14
59266,2,1,1,True,True,17215,0,2,2,8,7,14
59267,3,1,1,True,True,17215,0,2,3,8,7,14
59268,0,1,1,True,True,17215,0,2,4,8,7,14
59269,1,1,1,True,True,17215,0,2,5,8,7,14
59270,2,1,1,True,True,17215,0,2,6,8,7,14
59271,3,1,1,True,True,17215,0,2,7,8,7,14
59272,0,1,1,True,True,17215,0,2,8,8,7,14
59273,1,1,1,True,True,17215,0,2,9,8,7,14
59274,2,1,1,True,True,17215,0,2,10,8,7,14
59275,3,1,1,True,True,17215,0,2,11,8,7,14
59276,0,3,2,True,True,48191,1,3,12,8,7,14
59277,1,3,2,True,True,48191,1,3,13,8,7,14
59278,2,3,2,True,True,48191,1,3,14,8,7,14
59279,3,3,2,True,True,48191,1,3,15,8,7,14
59280,0,1,1,True,True,17215,0,2,0,9,7,14
59281,1,1,1,True,True,17215,0,2,1,9,7,14
59282,2,1,1,True,True,17215,0,2,2,9,7,14
59283,3,1,1,True,True,17215,0,2,3,9,7,14
59284,0,1,1,True,True,17215,0,2,4,9,7,14
59285,1,1,1,True,True,17215,0,2,5,9,7,14
59286,2,1,1,True,True,17215,0,2,6,9,7,14
59287,3,1,1,True,True,17215,0,2,7,9,7,14
59288,0,1,1,True,True,17215,0,2,8,9,7,14
59289,1,1,1,True,True,17215,0,2,9,9,7,14
59290,2,1,1,True,True,17215,0,2,10,9,7,14
59291,3,1,1,True,True,17215,0,2,11,9,7,14
59292,0,3,2,True,True,48191,1,3,12,9,7,14
59293,1,3,2,True,True,48191,1,3,13,9,7,14
59294,2,3,2,True,True,48191,1,3,14,9,7,14
59295,3,3,2,True,True,48191,1,3,15,9,7,14
59296,0,1,1,True,True,17215,0,2,0,10,7,14
59297,1,1,1,True,True,17215,0,2,1,10,7,14
59298,2,1,1,True,True,17215,0,2,2,10,7,14
59299,3,1,1,True,True,17215,0,2,3,10,7,14
59300,0,1,1,True,True,17215,0,2,4,10,7,14
59301,1,1,1,True,True,17215,0,2,5,10,7,14
59302,2,1,1,True,True,17215,0,2,6,10,7,14
59303,3,1,1,True,True,17215,0,2,7,10,7,14
59304,0,1,1,True,True,17215,0,2,8,10,7,14
59305,1,1,1,True,True,17215,0,2,9,10,7,14
59306,2,1,1,True,True,17215,0,2,10,10,7,14
59307,3,1,1,True,True,17215,0,2,11,10,7,14
59308,0,3,2,True,True,48191,1,3,12,10,7,14
59309,1,3,2,True,True,48191,1,3,13,10,7,14
59310,2,3,2,True,True,48191,1,3,14,10,7,14
59311,3,3,2,True,True,48191,1,3,15,10,7,14
59312,0,1,1,True,True,17215,0,2,0,11,7,14
59313,1,1,1,True,True,17215,0,2,1,11,7,14
59314,2,1,1,True,True,17215,0,2,2,11,7,14
59315,3,1,1,True,True,17215,0,2,3,11,7,14
59316,0,1,1,True,True,17215,0,2,4,11,7,14
59317,1,1,1,True,True,17215,0,2,5,11,7,14
59318,2,1,1,True,True,17215,0,2,6,11,7,14
59319,3,1,1,True,True,17215,0,2,7,11,7,14
59320,0,1,1,True,True,17215,0,2,8,11,7,14
59321,1,1,1,True,True,17215,0,2,9,11,7,14
59322,2,1,1,True,True,17215,0,2,10,11,7,14
59323,3,1,1,True,True,17215,0,2,11,11,7,14
59324,0,3,2,True,True,48191,1,3,12,11,7,14
59325,1,3,2,True,True,48191,1,3,13,11,7,14
59326,2,3,2,True,True,48191,1,3,14,11,7,14
59327,3,3,2,True,True,48191,1,3,15,11,7,14
59328,0,1,1,True,True,17215,0,2,0,12,7,14
59329,1,1,1,True,True,17215,0,2,1,12,7,14
59330,2,1,1,True,True,17215,0,2,2,12,7,14
59331,3,1,1,True,True,17215,0,2,3,12,7,14
59332,0,1,1,True,True,17215,0,2,4,12,7,14
59333,1,1,1,True,True,17215,0,2,5,12,7,14
59334,2,1,1,True,True,17215,0,2,6,12,7,14
59335,3,1,1,True,True,17215,0,2,7,12,7,14
59336,0,1,1,True,True,17215,0,2,8,12,7,14
59337,1,1,1,True,True,17215,0,2,9,12,7,14
59338,2,1,1,True,True,17215,0,2,10,12,7,14
59339,3,1,1,True,True,17215,0,2,11,12,7,14
59340,0,3,2,True,True,48191,1,3,12,12,7,14
59341,1,3,2,True,True,48191,1,3,13,12,7,14
59342,2,3,2,True,True,48191,1,3,14,12,7,14
59343,3,3,2,True,True,48191,1,3,15,12,7,14
59344,0,1,1,True,True,17215,0,2,0,13,7,14
59345,1,1,1,True,True,17215,0,2,1,13,7,14
59346,2,1,1,True,True,17215,0,2,2,13,7,14
59347,3,1,1,True,True,17215,0,2,3,13,7,14
59348,0,1,1,True,True,17215,0,2,4,13,7,14
59349,1,1,1,True,True,17215,0,2,5,13,7,14
59350,2,1,1,True,True,17215,0,2,6,13,7,14
59351,3,1,1,True,True,17215,0,2,7,13,7,14
59352,0,1,1,True,True,17215,0,2,8,13,7,14
59353,1,1,1,True,True,17215,0,2,9,13,7,14
59354,2,1,1,True,True,17215,0,2,10,13,7,14
59355,3,1,1,True,True,17215,0,2,11,13,7,14
59356,0,3,2,True,True,48191,1,3,12,13,7,14
59357,1,3,2,True,True,48191,1,3,13,13,7,14
59358,2,3,2,True,True,48191,1,3,14,13,7,14
59359,3,3,2,True,True,48191,1,3,15,13,7,14
59360,0,1,1,True,True,17215,0,2,0,14,7,14
59361,1,1,1,True,True,17215,0,2,1,14,7,14
59362,2,1,1,True,True,17215,0,2,2,14,7,14
59363,3,1,1,True,True,17215,0,2,3,14,7,14
59364,0,1,1,True,True,17215,0,2,4,14,7,14
59365,1,1,1,True,True,17215,0,2,5,14,7,14
59366,2,1,1,True,True,17215,0,2,6,14,7,14
59367,3,1,1,True,True,17215,0,2,7,14,7,14
59368,0,1,1,True,True,17215,0,2,8,14,7,14
59369,1,1,1,True,True,17215,0,2,9,14,7,14
59370,2,1,1,True,True,17215,0,2,10,14,7,14
59371,3,1,1,True,True,17215,0,2,11,14,7,14
59372,0,3,2,True,True,48191,1,3,12,14,7,14
59373,1,3,2,True,True,48191,1,3,13,14,7,14
59374,2,3,2,True,True,48191,1,3,14,14,7,14
59375,3,3,2,True,True,48191,1,3,15,14,7,14
59376,0,1,1,True,True,17215,0,2,0,15,7,14
59377,1,1,1,True,True,17215,0,2,1,15,7,14
59378,2,1,1,True,True,17215,0,2,2,15,7,14
59379,3,1,1,True,True,17215,0,2,3,15,7,14
59380,0,1,1,True,True,17215,0,2,4,15,7,14
59381,1,1,1,True,True,17215,0,2,5,15,7,14
59382,2,1,1,True,True,17215,0,2,6,15,7,14
59383,3,1,1,True,True,17215,0,2,7,15,7,14
59384,0,1,1,True,True,17215,0,2,8,15,7,14
59385,1,1,1,True,True,17215,0,2,9,15,7,14
59386,2,1,1,True,True,17215,0,2,10,15,7,14
59387,3,1,1,True,True,17215,0,2,11,15,7,14
59388,0,3,2,True,True,48191,1,3,12,15,7,14
59389,1,3,2,True,True,48191,1,3,13,15,7,14
59390,2,3,2,True,True,48191,1,3,14,15,7,14
59391,3,3,2,True,True,48191,1,3,15,15,7,14
59392,0,1,2,True,True,48191,1,3,0,0,8,14
59393,1,1,2,True,True,48191,1,3,1,0,8,14
59394,2,1,2,True,True,48191,1,3,2,0,8,14
59395,3,1,2,True,True,48191,1,3,3,0,8,14
59396,0,1,2,True,True,48191,1,3,4,0,8,14
59397,1,1,2,True,True,48191,1,3,5,0,8,14
59398,2,1,2,True,True,48191,1,3,6,0,8,14
59399,3,1,2,True,True,48191,1,3,7,0,8,14
59400,0,1,2,True,True,48191,1,3,8,0,8,14
59401,1,1,2,True,True,48191,1,3,9,0,8,14
59402,2,1,2,True,True,48191,1,3,10,0,8,14
59403,3,1,2,True,True,48191,1,3,11,0,8,14
59404,0,3,2,True,True,48191,1,2,12,0,8,14
59405,1,3,2,True,True,48191,1,2,13,0,8,14
59406,2,3,2,True,True,48191,1,2,14,0,8,14
59407,3,3,2,True,True,48191,1,2,15,0,8,14
59408,0,1,2,True,True,48191,1,3,0,1,8,14
59409,1,1,2,True,True,48191,1,3,1,1,8,14
59410,2,1,2,True,True,48191,1,3,2,1,8,14
59411,3,1,2,True,True,48191,1,3,3,1,8,14
59412,0,1,2,True,True,48191,1,3,4,1,8,14
59413,1,1,2,True,True,48191,1,3,5,1,8,14
59414,2,1,2,True,True,48191,1,3,6,1,8,14
59415,3,1,2,True,True,48191,1,3,7,1,8,14
59416,0,1,2,True,True,48191,1,3,8,1,8,14
59417,1,1,2,True,True,48191,1,3,9,1,8,14
59418,2,1,2,True,True,48191,1,3,10,1,8,14
59419,3,1,2,True,True,48191,1,3,11,1,8,14
59420,0,3,2,True,True,48191,1,2,12,1,8,14
59421,1,3,2,True,True,48191,1,2,13,1,8,14
59422,2,3,2,True,True,48191,1,2,14,1,8,14
59423,3,3,2,True,True,48191,1,2,15,1,8,14
59424,0,1,2,True,True,48191,1,3,0,2,8,14
59425,1,1,2,True,True,48191,1,3,1,2,8,14
59426,2,1,2,True,True,48191,1,3,2,2,8,14
59427,3,1,2,True,True,48191,1,3,3,2,8,14
59428,0,1,2,True,True,48191,1,3,4,2,8,14
59429,1,1,2,True,True,48191,1,3,5,2,8,14
59430,2,1,2,True,True,48191,1,3,6,2,8,14
59431,3,1,2,True,True,48191,1,3,7,2,8,14
59432,0,1,2,True,True,48191,1,3,8,2,8,14
59433,1,1,2,True,True,48191,1,3,9,2,8,14
59434,2,1,2,True,True,48191,1,3,10,2,8,14
59435,3,1,2,True,True,48191,1,3,11,2,8,14
59436,0,3,2,True,True,48191,1,2,12,2,8,14
59437,1,3,2,True,True,48191,1,2,13,2,8,14
59438,2,3,2,True,True,48191,1,2,14,2,8,14
59439,3,3,2,True,True,48191,1,2,15,2,8,14
59440,0,1,2,True,True,48191,1,3,0,3,8,14
59441,1,1,2,True,True,48191,1,3,1,3,8,14
59442,2,1,2,True,True,48191,1,3,2,3,8,14
59443,3,1,2,True,True,48191,1,3,3,3,8,14
59444,0,1,2,True,True,48191,1,3,4,3,8,14
59445,1,1,2,True,True,48191,1,3,5,3,8,14
59446,2,1,2,True,True,48191,1,3,6,3,8,14
59447,3,1,2,True,True,48191,1,3,7,3,8,14
59448,0,1,2,True,True,48191,1,3,8,3,8,14
59449,1,1,2,True,True,48191,1,3,9,3,8,14
59450,2,1,2,True,True,48191,1,3,10,3,8,14
59451,3,1,2,True,True,48191,1,3,11,3,8,14
59452,0,3,2,True,True,48191,1,2,12,3,8,14
59453,1,3,2,True,True,48191,1,2,13,3,8,14
59454,2,3,2,True,True,48191,1,2,14,3,8,14
59455,3,3,2,True,True,48191,1,2,15,3,8,14
59456,0,1,2,True,True,48191,1,3,0,4,8,14
59457,1,1,2,True,True,48191,1,3,1,4,8,14
59458,2,1,2,True,True,48191,1,3,2,4,8,14
59459,3,1,2,True,True,48191,1,3,3,4,8,14
59460,0,1,2,True,True,48191,1,3,4,4,8,14
59461,1,1,2,True,True,48191,1,3,5,4,8,14
59462,2,1,2,True,True,48191,1,3,6,4,8,14
59463,3,1,2,True,True,48191,1,3,7,4,8,14
59464,0,1,2,True,True,48191,1,3,8,4,8,14
59465,1,1,2,True,True,48191,1,3,9,4,8,14
59466,2,1,2,True,True,48191,1,3,10,4,8,14
59467,3,1,2,True,True,48191,1,3,11,4,8,14
59468,0,3,2,True,True,48191,1,2,12,4,8,14
59469,1,3,2,True,True,48191,1,2,13,4,8,14
59470,2,3,2,True,True,48191,1,2,14,4,8,14
59471,3,3,2,True,True,48191,1,2,15,4,8,14
59472,0,1,2,True,True,48191,1,3,0,5,8,14
59473,1,1,2,True,True,48191,1,3,1,5,8,14
59474,2,1,2,True,True,48191,1,3,2,5,8,14
59475,3,1,2,True,True,48191,1,3,3,5,8,14
59476,0,1,2,True,True,48191,1,3,4,5,8,14
59477,1,1,2,True,True,48191,1,3,5,5,8,14
59478,2,1,2,True,True,48191,1,3,6,5,8,14
59479,3,1,2,True,True,48191,1,3,7,5,8,14
59480,0,1,2,True,True,48191,1,3,8,5,8,14
59481,1,1,2,True,True,48191,1,3,9,5,8,14
59482,2,1,2,True,True,48191,1,3,10,5,8,14
59483,3,1,2,True,True,48191,1,3,11,5,8,14
59484,0,3,2,True,True,48191,1,2,12,5,8,14
59485,1,3,2,True,True,48191,1,2,13,5,8,14
59486,2,3,2,True,True,48191,1,2,14,5,8,14
59487,3,3,2,True,True,48191,1,2,15,5,8,14
59488,0,1,2,True,True,48191,1,3,0,6,8,14
59489,1,1,2,True,True,48191,1,3,1,6,8,14
59490,2,1,2,True,True,48191,1,3,2,6,8,14
59491,3,1,2,True,True,48191,1,3,3,6,8,14
59492,0,1,2,True,True,48191,1,3,4,6,8,14
59493,1,1,2,True,True,48191,1,3,5,6,8,14
59494,2,1,2,True,True,48191,1,3,6,6,8,14
59495,3,1,2,True,True,48191,1,3,7,6,8,14
59496,0,1,2,True,True,48191,1,3,8,6,8,14
59497,1,1,2,True,True,48191,1,3,9,6,8,14
59498,2,1,2,True,True,48191,1,3,10,6,8,14
59499,3,1,2,True,True,48191,1,3,11,6,8,14
59500,0,3,2,True,True,48191,1,2,12,6,8,14
59501,1,3,2,True,True,48191,1,2,13,6,8,14
59502,2,3,2,True,True,48191,1,2,14,6,8,14
59503,3,3,2,True,True,48191,1,2,15,6,8,14
59504,0,1,2,True,True,48191,1,3,0,7,8,14
59505,1,1,2,True,True,48191,1,3,1,7,8,14
59506,2,1,2,True,True,48191,1,3,2,7,8,14
59507,3,1,2,True,True,48191,1,3,3,7,8,14
59508,0,1,2,True,True,48191,1,3,4,7,8,14
59509,1,1,2,True,True,48191,1,3,5,7,8,14
59510,2,1,2,True,True,48191,1,3,6,7,8,14
59511,3,1,2,True,True,48191,1,3,7,7,8,14
59512,0,1,2,True,True,48191,1,3,8,7,8,14
59513,1,1,2,True,True,48191,1,3,9,7,8,14
59514,2,1,2,True,True,48191,1,3,10,7,8,14
59515,3,1,2,True,True,48191,1,3,11,7,8,14
59516,0,3,2,True,True,48191,1,2,12,7,8,14
59517,1,3,2,True,True,48191,1,2,13,7,8,14
59518,2,3,2,True,True,48191,1,2,14,7,8,14
59519,3,3,2,True,True,48191,1,2,15,7,8,14
59520,0,1,2,True,True,48191,1,3,0,8,8,14
59521,1,1,2,True,True,48191,1,3,1,8,8,14
59522,2,1,2,True,True,48191,1,3,2,8,8,14
59523,3,1,2,True,True,48191,1,3,3,8,8,14
59524,0,1,2,True,True,48191,1,3,4,8,8,14
59525,1,1,2,True,True,48191,1,3,5,8,8,14
59526,2,1,2,True,True,48191,1,3,6,8,8,14
59527,3,1,2,True,True,48191,1,3,7,8,8,14
59528,0,1,2,True,True,48191,1,3,8,8,8,14
59529,1,1,2,True,True,48191,1,3,9,8,8,14
59530,2,1,2,True,True,48191,1,3,10,8,8,14
59531,3,1,2,True,True,48191,1,3,11,8,8,14
59532,0,3,2,True,True,48191,1,3,12,8,8,14
59533,1,3,2,True,True,48191,1,3,13,8,8,14
59534,2,3,2,True,True,48191,1,3,14,8,8,14
59535,3,3,2,True,True,48191,1,3,15,8,8,14
59536,0,1,2,True,True,48191,1,3,0,9,8,14
59537,1,1,2,True,True,48191,1,3,1,9,8,14
59538,2,1,2,True,True,48191,1,3,2,9,8,14
59539,3,1,2,True,True,48191,1,3,3,9,8,14
59540,0,1,2,True,True,48191,1,3,4,9,8,14
59541,1,1,2,True,True,48191,1,3,5,9,8,14
59542,2,1,2,True,True,48191,1,3,6,9,8,14
59543,3,1,2,True,True,48191,1,3,7,9,8,14
59544,0,1,2,True,True,48191,1,3,8,9,8,14
59545,1,1,2,True,True,48191,1,3,9,9,8,14
59546,2,1,2,True,True,48191,1,3,10,9,8,14
59547,3,1,2,True,True,48191,1,3,11,9,8,14
59548,0,3,2,True,True,48191,1,3,12,9,8,14
59549,1,3,2,True,True,48191,1,3,13,9,8,14
59550,2,3,2,True,True,48191,1,3,14,9,8,14
59551,3,3,2,True,True,48191,1,3,15,9,8,14
59552,0,1,2,True,True,48191,1,3,0,10,8,14
59553,1,1,2,True,True,48191,1,3,1,10,8,14
59554,2,1,2,True,True,48191,1,3,2,10,8,14
59555,3,1,2,True,True,48191,1,3,3,10,8,14
59556,0,1,2,True,True,48191,1,3,4,10,8,14
59557,1,1,2,True,True,48191,1,3,5,10,8,14
59558,2,1,2,True,True,48191,1,3,6,10,8,14
59559,3,1,2,True,True,48191,1,3,7,10,8,14
59560,0,1,2,True,True,48191,1,3,8,10,8,14
59561,1,1,2,True,True,48191,1,3,9,10,8,14
59562,2,1,2,True,True,48191,1,3,10,10,8,14
59563,3,1,2,True,True,48191,1,3,11,10,8,14
59564,0,3,2,True,True,48191,1,3,12,10,8,14
59565,1,3,2,True,True,48191,1,3,13,10,8,14
59566,2,3,2,True,True,48191,1,3,14,10,8,14
59567,3,3,2,True,True,48191,1,3,15,10,8,14
59568,0,1,2,True,True,48191,1,3,0,11,8,14
59569,1,1,2,True,True,48191,1,3,1,11,8,14
59570,2,1,2,True,True,48191,1,3,2,11,8,14
59571,3,1,2,True,True,48191,1,3,3,11,8,14
59572,0,1,2,True,True,48191,1,3,4,11,8,14
59573,1,1,2,True,True,48191,1,3,5,11,8,14
59574,2,1,2,True,True,48191,1,3,6,11,8,14
59575,3,1,2,True,True,48191,1,3,7,11,8,14
59576,0,1,2,True,True,48191,1,3,8,11,8,14
59577,1,1,2,True,True,48191,1,3,9,11,8,14
59578,2,1,2,True,True,48191,1,3,10,11,8,14
59579,3,1,2,True,True,48191,1,3,11,11,8,14
59580,0,3,2,True,True,48191,1,3,12,11,8,14
59581,1,3,2,True,True,48191,1,3,13,11,8,14
59582,2,3,2,True,True,48191,1,3,14,11,8,14
59583,3,3,2,True,True,48191,1,3,15,11,8,14
59584,0,1,2,True,True,48191,1,3,0,12,8,14
59585,1,1,2,True,True,48191,1,3,1,12,8,14
59586,2,1,2,True,True,48191,1,3,2,12,8,14
59587,3,1,2,True,True,48191,1,3,3,12,8,14
59588,0,1,2,True,True,48191,1,3,4,12,8,14
59589,1,1,2,True,True,48191,1,3,5,12,8,14
59590,2,1,2,True,True,48191,1,3,6,12,8,14
59591,3,1,2,True,True,48191,1,3,7,12,8,14
59592,0,1,2,True,True,48191,1,3,8,12,8,14
59593,1,1,2,True,True,48191,1,3,9,12,8,14
59594,2,1,2,True,True,48191,1,3,10,12,8,14
59595,3,1,2,True,True,48191,1,3,11,12,8,14
59596,0,3,2,True,True,48191,1,3,12,12,8,14
59597,1,3,2,True,True,48191,1,3,13,12,8,14
59598,2,3,2,True,True,48191,1,3,14,12,8,14
59599,3,3,2,True,True,48191,1,3,15,12,8,14
59600,0,1,2,True,True,48191,1,3,0,13,8,14
59601,1,1,2,True,True,48191,1,3,1,13,8,14
59602,2,1,2,True,True,48191,1,3,2,13,8,14
59603,3,1,2,True,True,48191,1,3,3,13,8,14
59604,0,1,2,True,True,48191,1,3,4,13,8,14
59605,1,1,2,True,True,48191,1,3,5,13,8,14
59606,2,1,2,True,True,48191,1,3,6,13,8,14
59607,3,1,2,True,True,48191,1,3,7,13,8,14
59608,0,1,2,True,True,48191,1,3,8,13,8,14
59609,1,1,2,True,True,48191,1,3,9,13,8,14
59610,2,1,2,True,True,48191,1,3,10,13,8,14
59611,3,1,2,True,True,48191,1,3,11,13,8,14
59612,0,3,2,True,True,48191,1,3,12,13,8,14
59613,1,3,2,True,True,48191,1,3,13,13,8,14
59614,2,3,2,True,True,48191,1,3,14,13,8,14
59615,3,3,2,True,True,48191,1,3,15,13,8,14
59616,0,1,2,True,True,48191,1,3,0,14,8,14
59617,1,1,2,True,True,48191,1,3,1,14,8,14
59618,2,1,2,True,True,48191,1,3,2,14,8,14
59619,3,1,2,True,True,48191,1,3,3,14,8,14
59620,0,1,2,True,True,48191,1,3,4,14,8,14
59621,1,1,2,True,True,48191,1,3,5,14,8,14
59622,2,1,2,True,True,48191,1,3,6,14,8,14
59623,3,1,2,True,True,48191,1,3,7,14,8,14
59624,0,1,2,True,True,48191,1,3,8,14,8,14
59625,1,1,2,True,True,48191,1,3,9,14,8,14
59626,2,1,2,True,True,48191,1,3,10,14,8,14
59627,3,1,2,True,True,48191,1,3,11,14,8,14
59628,0,3,2,True,True,48191,1,3,12,14,8,14
59629,1,3,2,True,True,48191,1,3,13,14,8,14
59630,2,3,2,True,True,48191,1,3,14,14,8,14
59631,3,3,2,True,True,48191,1,3,15,14,8,14
59632,0,1,2,True,True,48191,1,3,0,15,8,14
59633,1,1,2,True,True,48191,1,3,1,15,8,14
59634,2,1,2,True,True,48191,1,3,2,15,8,14
59635,3,1,2,True,True,48191,1,3,3,15,8,14
59636,0,1,2,True,True,48191,1,3,4,15,8,14
59637,1,1,2,True,True,48191,1,3,5,15,8,14
59638,2,1,2,True,True,48191,1,3,6,15,8,14
59639,3,1,2,True,True,48191,1,3,7,15,8,14
59640,0,1,2,True,True,48191,1,3,8,15,8,14
59641,1,1,2,True,True,48191,1,3,9,15,8,14
59642,2,1,2,True,True,48191,1,3,10,15,8,14
59643,3,1,2,True,True,48191,1,3,11,15,8,14
59644,0,3,2,True,True,48191,1,3,12,15,8,14
59645,1,3,2,True,True,48191,1,3,13,15,8,14
59646,2,3,2,True,True,48191,1,3,14,15,8,14
59647,3,3,2,True,True,48191,1,3,15,15,8,14
59648,0,1,2,True,True,48191,1,3,0,0,9,14
59649,1,1,2,True,True,48191,1,3,1,0,9,14
59650,2,1,2,True,True,48191,1,3,2,0,9,14
59651,3,1,2,True,True,48191,1,3,3,0,9,14
59652,0,1,2,True,True,48191,1,3,4,0,9,14
59653,1,1,2,True,True,48191,1,3,5,0,9,14
59654,2,1,2,True,True,48191,1,3,6,0,9,14
59655,3,1,2,True,True,48191,1,3,7,0,9,14
59656,0,1,2,True,True,48191,1,3,8,0,9,14
59657,1,1,2,True,True,48191,1,3,9,0,9,14
59658,2,1,2,True,True,48191,1,3,10,0,9,14
59659,3,1,2,True,True,48191,1,3,11,0,9,14
59660,0,3,2,True,True,48191,1,2,12,0,9,14
59661,1,3,2,True,True,48191,1,2,13,0,9,14
59662,2,3,2,True,True,48191,1,2,14,0,9,14
59663,3,3,2,True,True,48191,1,2,15,0,9,14
59664,0,1,2,True,True,48191,1,3,0,1,9,14
59665,1,1,2,True,True,48191,1,3,1,1,9,14
59666,2,1,2,True,True,48191,1,3,2,1,9,14
59667,3,1,2,True,True,48191,1,3,3,1,9,14
59668,0,1,2,True,True,48191,1,3,4,1,9,14
59669,1,1,2,True,True,48191,1,3,5,1,9,14
59670,2,1,2,True,True,48191,1,3,6,1,9,14
59671,3,1,2,True,True,48191,1,3,7,1,9,14
59672,0,1,2,True,True,48191,1,3,8,1,9,14
59673,1,1,2,True,True,48191,1,3,9,1,9,14
59674,2,1,2,True,True,48191,1,3,10,1,9,14
59675,3,1,2,True,True,48191,1,3,11,1,9,14
59676,0,3,2,True,True,48191,1,2,12,1,9,14
59677,1,3,2,True,True,48191,1,2,13,1,9,14
59678,2,3,2,True,True,48191,1,2,14,1,9,14
59679,3,3,2,True,True,48191,1,2,15,1,9,14
59680,0,1,2,True,True,48191,1,3,0,2,9,14
59681,1,1,2,True,True,48191,1,3,1,2,9,14
59682,2,1,2,True,True,48191,1,3,2,2,9,14
59683,3,1,2,True,True,48191,1,3,3,2,9,14
59684,0,1,2,True,True,48191,1,3,4,2,9,14
59685,1,1,2,True,True,48191,1,3,5,2,9,14
59686,2,1,2,True,True,48191,1,3,6,2,9,14
59687,3,1,2,True,True,48191,1,3,7,2,9,14
59688,0,1,2,True,True,48191,1,3,8,2,9,14
59689,1,1,2,True,True,48191,1,3,9,2,9,14
59690,2,1,2,True,True,48191,1,3,10,2,9,14
59691,3,1,2,True,True,48191,1,3,11,2,9,14
59692,0,3,2,True,True,48191,1,2,12,2,9,14
59693,1,3,2,True,True,48191,1,2,13,2,9,14
59694,2,3,2,True,True,48191,1,2,14,2,9,14
59695,3,3,2,True,True,48191,1,2,15,2,9,14
59696,0,1,2,True,True,48191,1,3,0,3,9,14
59697,1,1,2,True,True,48191,1,3,1,3,9,14
59698,2,1,2,True,True,48191,1,3,2,3,9,14
59699,3,1,2,True,True,48191,1,3,3,3,9,14
59700,0,1,2,True,True,48191,1,3,4,3,9,14
59701,1,1,2,True,True,48191,1,3,5,3,9,14
59702,2,1,2,True,True,48191,1,3,6,3,9,14
59703,3,1,2,True,True,48191,1,3,7,3,9,14
59704,0,1,2,True,True,48191,1,3,8,3,9,14
59705,1,1,2,True,True,48191,1,3,9,3,9,14
59706,2,1,2,True,True,48191,1,3,10,3,9,14
59707,3,1,2,True,True,48191,1,3,11,3,9,14
59708,0,3,2,True,True,48191,1,2,12,3,9,14
59709,1,3,2,True,True,48191,1,2,13,3,9,14
59710,2,3,2,True,True,48191,1,2,14,3,9,14
59711,3,3,2,True,True,48191,1,2,15,3,9,14
59712,0,1,2,True,True,48191,1,3,0,4,9,14
59713,1,1,2,True,True,48191,1,3,1,4,9,14
59714,2,1,2,True,True,48191,1,3,2,4,9,14
59715,3,1,2,True,True,48191,1,3,3,4,9,14
59716,0,1,2,True,True,48191,1,3,4,4,9,14
59717,1,1,2,True,True,48191,1,3,5,4,9,14
59718,2,1,2,True,True,48191,1,3,6,4,9,14
59719,3,1,2,True,True,48191,1,3,7,4,9,14
59720,0,1,2,True,True,48191,1,3,8,4,9,14
59721,1,1,2,True,True,48191,1,3,9,4,9,14
59722,2,1,2,True,True,48191,1,3,10,4,9,14
