graph_id,source_observer,target_observer,source_nodes,target_nodes,n_micro_edges,shared_classes,residual_bits,residual_qcoords,label_entropy_bits,transport_mi_norm,deterministic_accuracy,live_quotient
89,4,0,9 11,0 1,2,1,0.0,0.0,-0.0,0.0,1.0,0
89,3,1,17,7,1,1,0.0,0.0,-0.0,0.0,1.0,0
89,3,2,15,14,1,1,0.0,0.0,-0.0,0.0,1.0,0
89,4,3,8 10,16 17,2,1,0.0,0.0,-0.0,0.0,1.0,0
90,2,0,10,2,1,1,0.0,0.0,-0.0,0.0,1.0,0
90,3,1,16,6 7,2,1,0.0,0.0,-0.0,0.0,1.0,0
90,4,3,12,15,1,1,0.0,0.0,-0.0,0.0,1.0,0
91,2,0,1 3,4 7,2,1,0.0,0.0,-0.0,0.0,1.0,0
91,1,0,16,5,1,1,0.0,0.0,-0.0,0.0,1.0,0
91,4,3,13,9,1,1,0.0,0.0,-0.0,0.0,1.0,0
91,2,1,2,17,1,1,0.0,0.0,-0.0,0.0,1.0,0
92,3,0,14,0,1,1,0.0,0.0,-0.0,0.0,1.0,0
92,1,0,7,1,1,1,0.0,0.0,-0.0,0.0,1.0,0
93,1,0,2,17,1,1,0.0,0.0,-0.0,0.0,1.0,0
94,3,0,1,5,1,1,0.0,0.0,-0.0,0.0,1.0,0
94,2,1,15,10,1,1,0.0,0.0,-0.0,0.0,1.0,0
94,3,2,1,15,1,1,0.0,0.0,-0.0,0.0,1.0,0
95,4,0,15,0,1,1,0.0,0.0,-0.0,0.0,1.0,0
95,3,1,13,5,1,1,0.0,0.0,-0.0,0.0,1.0,0
96,1,0,0,14,1,1,0.0,0.0,-0.0,0.0,1.0,0
97,4,1,8,1,1,1,0.0,0.0,-0.0,0.0,1.0,0
97,4,3,9,6,1,1,0.0,0.0,-0.0,0.0,1.0,0
97,1,0,2,13,1,1,0.0,0.0,-0.0,0.0,1.0,0
97,3,2,5,16,1,1,0.0,0.0,-0.0,0.0,1.0,0
97,4,2,10 11,16 17,2,1,0.0,0.0,-0.0,0.0,1.0,0
98,2,0,4,2 3,2,2,1.0,0.5,0.4854607607459134,1.0,1.0,1
98,2,1,6,15,1,1,0.0,0.0,-0.0,0.0,1.0,0
98,3,1,9,15,1,1,0.0,0.0,-0.0,0.0,1.0,0
99,3,2,8 11,4 5,2,1,0.0,0.0,-0.0,0.0,1.0,0
99,4,3,16,10,1,1,0.0,0.0,-0.0,0.0,1.0,0
99,3,0,8 11,12,2,1,0.0,0.0,-0.0,0.0,1.0,0
99,1,0,1,14,1,1,0.0,0.0,-0.0,0.0,1.0,0
