k,q,w,ratio,n_rec,n_img,qk,one_over_e_ref,part_surv_full_count,part_surv_image_count,orbit_dim_image,orbit_dim_recurrent,R_active,R_passive_h1,R_passive_h2,ensemble,density,instance,seed,R_active_classes
2,8,1,0.5,4,10,64,0.34360891580581665,0.5,0.20833333333333331,0.5536546824812272,0.33333333333333337,1.0,1.0,1.0,cycle,0,23,30044,4.0
2,8,1,0.5,2,9,64,0.34360891580581665,0.4375,0.18333333333333335,0.5283208335737188,0.16666666666666669,1.0,1.0,1.0,cycle,0,24,30045,2.0
2,8,1,0.5,7,11,64,0.34360891580581665,0.375,0.16666666666666666,0.5765719364395496,0.46789248700960073,1.0,1.0,1.0,cycle,0,25,30046,7.0
2,8,1,0.5,2,11,64,0.34360891580581665,0.3125,0.15476190476190477,0.5765719364395496,0.16666666666666669,1.0,1.0,1.0,cycle,0,26,30047,2.0
2,8,1,0.5,7,11,64,0.34360891580581665,0.375,0.17142857142857143,0.5765719364395496,0.46789248700960073,1.0,1.0,1.0,cycle,0,27,30048,7.0
2,8,1,0.5,5,9,64,0.34360891580581665,0.5,0.20833333333333331,0.5283208335737188,0.3869880158145604,1.0,1.0,1.0,cycle,0,28,30049,5.0
2,8,1,0.5,1,8,64,0.34360891580581665,0.5625,0.225,0.5,0.0,,,,cycle,0,29,30050,
2,8,1,0.5,6,10,64,0.34360891580581665,0.5,0.20833333333333331,0.5536546824812272,0.43082708345352605,1.0,1.0,1.0,cycle,0,30,30051,6.0
2,8,1,0.5,12,13,64,0.34360891580581665,0.3125,0.15476190476190477,0.6167399530235154,0.5974937501201928,1.0,1.0,1.0,cycle,0,31,30052,12.0
2,8,1,0.5,8,11,64,0.34360891580581665,0.4375,0.18333333333333335,0.5765719364395496,0.5,1.0,1.0,1.0,cycle,0,32,30053,8.0
2,8,1,0.5,4,10,64,0.34360891580581665,0.5,0.20833333333333331,0.5536546824812272,0.33333333333333337,1.0,1.0,1.0,cycle,0,33,30054,4.0
2,8,1,0.5,5,9,64,0.34360891580581665,0.5,0.2,0.5283208335737188,0.3869880158145604,1.0,1.0,1.0,cycle,0,34,30055,5.0
2,8,1,0.5,2,8,64,0.34360891580581665,0.5,0.20833333333333331,0.5,0.16666666666666669,1.0,1.0,1.0,cycle,0,35,30056,2.0
2,8,1,0.5,4,5,64,0.34360891580581665,0.5625,0.225,0.3869880158145604,0.33333333333333337,1.0,1.0,1.0,cycle,0,36,30057,4.0
2,8,1,0.5,4,9,64,0.34360891580581665,0.5625,0.225,0.5283208335737188,0.33333333333333337,1.0,1.0,1.0,cycle,0,37,30058,4.0
2,8,1,0.5,1,10,64,0.34360891580581665,0.4375,0.18333333333333335,0.5536546824812272,0.0,,,,cycle,0,38,30059,
2,8,1,0.5,2,9,64,0.34360891580581665,0.4375,0.19642857142857142,0.5283208335737188,0.16666666666666669,1.0,1.0,1.0,cycle,0,39,30060,2.0
2,8,1,0.5,7,10,64,0.34360891580581665,0.4375,0.18333333333333335,0.5536546824812272,0.46789248700960073,1.0,1.0,1.0,cycle,0,40,30061,7.0
2,8,1,0.5,2,6,64,0.34360891580581665,0.625,0.26666666666666666,0.43082708345352605,0.16666666666666669,1.0,1.0,1.0,cycle,0,41,30062,2.0
2,8,1,0.5,1,11,64,0.34360891580581665,0.375,0.16666666666666666,0.5765719364395496,0.0,,,,cycle,0,42,30063,
2,8,1,0.5,4,10,64,0.34360891580581665,0.5,0.2,0.5536546824812272,0.33333333333333337,1.0,1.0,1.0,cycle,0,43,30064,4.0
2,8,1,0.5,4,10,64,0.34360891580581665,0.5,0.2,0.5536546824812272,0.33333333333333337,1.0,1.0,1.0,cycle,0,44,30065,4.0
2,8,1,0.5,2,8,64,0.34360891580581665,0.5,0.2,0.5,0.16666666666666669,1.0,1.0,1.0,cycle,0,45,30066,2.0
2,8,1,0.5,6,11,64,0.34360891580581665,0.4375,0.18333333333333335,0.5765719364395496,0.43082708345352605,1.0,1.0,1.0,cycle,0,46,30067,6.0
2,8,1,0.5,2,9,64,0.34360891580581665,0.4375,0.18333333333333335,0.5283208335737188,0.16666666666666669,1.0,1.0,1.0,cycle,0,47,30068,2.0
2,8,1,0.5,4,13,64,0.34360891580581665,0.3125,0.15476190476190477,0.6167399530235154,0.33333333333333337,1.0,1.0,1.0,cycle,0,48,30069,4.0
2,8,1,0.5,9,11,64,0.34360891580581665,0.375,0.16666666666666666,0.5765719364395496,0.5283208335737188,1.0,1.0,1.0,cycle,0,49,30070,9.0
2,8,1,0.5,1,8,64,0.34360891580581665,0.5625,0.225,0.5,0.0,,,,cycle,0,50,30071,
2,8,1,0.5,6,10,64,0.34360891580581665,0.375,0.17142857142857143,0.5536546824812272,0.43082708345352605,1.0,1.0,1.0,cycle,0,51,30072,6.0
2,8,1,0.5,3,8,64,0.34360891580581665,0.4375,0.18333333333333335,0.5,0.2641604167868594,1.0,1.0,1.0,cycle,0,52,30073,3.0
2,8,1,0.5,5,8,64,0.34360891580581665,0.5625,0.225,0.5,0.3869880158145604,1.0,1.0,1.0,cycle,0,53,30074,5.0
2,8,1,0.5,8,11,64,0.34360891580581665,0.4375,0.18333333333333335,0.5765719364395496,0.5,1.0,1.0,1.0,cycle,0,54,30075,8.0
2,8,1,0.5,4,11,64,0.34360891580581665,0.4375,0.18333333333333335,0.5765719364395496,0.33333333333333337,1.0,1.0,1.0,cycle,0,55,30076,4.0
2,8,1,0.5,1,9,64,0.34360891580581665,0.5,0.20833333333333331,0.5283208335737188,0.0,,,,cycle,0,56,30077,
2,8,1,0.5,2,7,64,0.34360891580581665,0.5625,0.225,0.46789248700960073,0.16666666666666669,1.0,1.0,1.0,cycle,0,57,30078,2.0
2,8,1,0.5,5,10,64,0.34360891580581665,0.4375,0.18333333333333335,0.5536546824812272,0.3869880158145604,1.0,1.0,1.0,cycle,0,58,30079,5.0
2,8,1,0.5,2,9,64,0.34360891580581665,0.4375,0.18333333333333335,0.5283208335737188,0.16666666666666669,1.0,1.0,1.0,cycle,0,59,30080,2.0
3,2,1,0.3333333333333333,1,1,8,0.25,1.0,1.0,0.0,0.0,,,,cycle,0,0,40028,
3,2,1,0.3333333333333333,6,6,8,0.25,0.5,0.5,0.8616541669070521,0.8616541669070521,1.0,0.7737056144690831,1.0,cycle,0,1,40029,6.0
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,2,40030,
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,cycle,0,3,40031,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,4,40032,
3,2,1,0.3333333333333333,6,6,8,0.25,0.5,0.5,0.8616541669070521,0.8616541669070521,1.0,0.7737056144690831,1.0,cycle,0,5,40033,6.0
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,6,40034,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,7,40035,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,8,40036,
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,cycle,0,9,40037,
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,cycle,0,10,40038,
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,cycle,0,11,40039,
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,cycle,0,12,40040,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,13,40041,
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,cycle,0,14,40042,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,15,40043,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,16,40044,
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,cycle,0,17,40045,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,18,40046,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,19,40047,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,20,40048,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,21,40049,
3,2,1,0.3333333333333333,1,1,8,0.25,1.0,1.0,0.0,0.0,,,,cycle,0,22,40050,
3,2,1,0.3333333333333333,8,8,8,0.25,0.5,0.5,1.0,1.0,1.0,0.6666666666666667,0.8616541669070521,cycle,0,23,40051,8.0
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,24,40052,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,25,40053,
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,cycle,0,26,40054,
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,cycle,0,27,40055,
3,2,1,0.3333333333333333,1,1,8,0.25,1.0,1.0,0.0,0.0,,,,cycle,0,28,40056,
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,cycle,0,29,40057,
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,cycle,0,30,40058,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,31,40059,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,32,40060,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,33,40061,
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,cycle,0,34,40062,
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,cycle,0,35,40063,
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,cycle,0,36,40064,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,37,40065,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,38,40066,
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,cycle,0,39,40067,
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,cycle,0,40,40068,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,41,40069,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,42,40070,
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,cycle,0,43,40071,
3,2,1,0.3333333333333333,8,8,8,0.25,0.5,0.5,1.0,1.0,1.0,0.6666666666666667,0.8616541669070521,cycle,0,44,40072,8.0
3,2,1,0.3333333333333333,6,6,8,0.25,0.5,0.5,0.8616541669070521,0.8616541669070521,1.0,0.7737056144690831,1.0,cycle,0,45,40073,6.0
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,cycle,0,46,40074,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,47,40075,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,48,40076,
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,cycle,0,49,40077,
3,2,1,0.3333333333333333,8,8,8,0.25,0.5,0.5,1.0,1.0,1.0,0.6666666666666667,0.8616541669070521,cycle,0,50,40078,8.0
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,51,40079,
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,cycle,0,52,40080,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,53,40081,
3,2,1,0.3333333333333333,1,1,8,0.25,1.0,1.0,0.0,0.0,,,,cycle,0,54,40082,
3,2,1,0.3333333333333333,8,8,8,0.25,0.5,0.5,1.0,1.0,1.0,0.6666666666666667,0.8616541669070521,cycle,0,55,40083,8.0
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,56,40084,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,57,40085,
3,2,1,0.3333333333333333,1,2,8,0.25,0.8333333333333334,0.8333333333333334,0.33333333333333337,0.0,,,,cycle,0,58,40086,
3,2,1,0.3333333333333333,1,4,8,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,,,,cycle,0,59,40087,
3,4,1,0.3333333333333333,1,19,64,0.31640625,0.5,0.3333333333333333,0.7079879189072643,0.0,,,,cycle,0,0,50035,
3,4,1,0.3333333333333333,8,15,64,0.31640625,0.5833333333333334,0.38888888888888884,0.6511484326014199,0.5,1.0,0.6666666666666667,0.8616541669070521,cycle,0,1,50036,8.0
3,4,1,0.3333333333333333,1,10,64,0.31640625,0.6666666666666666,0.4444444444444444,0.5536546824812272,0.0,,,,cycle,0,2,50037,
3,4,1,0.3333333333333333,1,10,64,0.31640625,0.6666666666666666,0.4444444444444444,0.5536546824812272,0.0,,,,cycle,0,3,50038,
3,4,1,0.3333333333333333,1,10,64,0.31640625,0.6666666666666666,0.4444444444444444,0.5536546824812272,0.0,,,,cycle,0,4,50039,
3,4,1,0.3333333333333333,1,19,64,0.31640625,0.5,0.3333333333333333,0.7079879189072643,0.0,,,,cycle,0,5,50040,
3,4,1,0.3333333333333333,1,14,64,0.31640625,0.5833333333333334,0.38888888888888884,0.6345591536762674,0.0,,,,cycle,0,6,50041,
3,4,1,0.3333333333333333,6,17,64,0.31640625,0.5,0.3611111111111111,0.6812438068750567,0.43082708345352605,1.0,0.7737056144690831,1.0,cycle,0,7,50042,6.0
3,4,1,0.3333333333333333,1,14,64,0.31640625,0.5833333333333334,0.38888888888888884,0.6345591536762674,0.0,,,,cycle,0,8,50043,
3,4,1,0.3333333333333333,1,10,64,0.31640625,0.6666666666666666,0.4444444444444444,0.5536546824812272,0.0,,,,cycle,0,9,50044,
3,4,1,0.3333333333333333,1,9,64,0.31640625,0.6666666666666666,0.5555555555555555,0.5283208335737188,0.0,,,,cycle,0,10,50045,
3,4,1,0.3333333333333333,1,18,64,0.31640625,0.5,0.3611111111111111,0.6949875002403854,0.0,,,,cycle,0,11,50046,
3,4,1,0.3333333333333333,8,15,64,0.31640625,0.5833333333333334,0.38888888888888884,0.6511484326014199,0.5,1.0,0.6666666666666667,0.8616541669070521,cycle,0,12,50047,8.0
3,4,1,0.3333333333333333,1,19,64,0.31640625,0.5,0.3333333333333333,0.7079879189072643,0.0,,,,cycle,0,13,50048,
3,4,1,0.3333333333333333,1,10,64,0.31640625,0.6666666666666666,0.4444444444444444,0.5536546824812272,0.0,,,,cycle,0,14,50049,
3,4,1,0.3333333333333333,1,24,64,0.31640625,0.4166666666666667,0.3055555555555555,0.7641604167868594,0.0,,,,cycle,0,15,50050,
3,4,1,0.3333333333333333,8,20,64,0.31640625,0.5,0.3333333333333333,0.7203213491478938,0.5,1.0,0.6666666666666667,0.8616541669070521,cycle,0,16,50051,8.0
3,4,1,0.3333333333333333,6,18,64,0.31640625,0.5,0.3333333333333333,0.6949875002403854,0.43082708345352605,1.0,0.7737056144690831,1.0,cycle,0,17,50052,6.0
3,4,1,0.3333333333333333,1,12,64,0.31640625,0.5833333333333334,0.5277777777777778,0.5974937501201928,0.0,,,,cycle,0,18,50053,
3,4,1,0.3333333333333333,1,7,64,0.31640625,0.75,0.5,0.46789248700960073,0.0,,,,cycle,0,19,50054,
3,4,1,0.3333333333333333,19,19,64,0.31640625,0.5,0.3333333333333333,0.7079879189072643,0.7079879189072643,1.0,0.8143810382095967,0.9622251858852542,cycle,0,20,50055,19.0
3,4,1,0.3333333333333333,1,14,64,0.31640625,0.5833333333333334,0.38888888888888884,0.6345591536762674,0.0,,,,cycle,0,21,50056,
3,4,1,0.3333333333333333,1,14,64,0.31640625,0.5833333333333334,0.38888888888888884,0.6345591536762674,0.0,,,,cycle,0,22,50057,
3,4,1,0.3333333333333333,1,14,64,0.31640625,0.5833333333333334,0.38888888888888884,0.6345591536762674,0.0,,,,cycle,0,23,50058,
3,4,1,0.3333333333333333,1,10,64,0.31640625,0.6666666666666666,0.4444444444444444,0.5536546824812272,0.0,,,,cycle,0,24,50059,
3,4,1,0.3333333333333333,21,21,64,0.31640625,0.5,0.3333333333333333,0.7320529037964602,0.7320529037964602,1.0,0.7216976134290604,0.8894827535339782,cycle,0,25,50060,21.0
3,4,1,0.3333333333333333,1,10,64,0.31640625,0.6666666666666666,0.4444444444444444,0.5536546824812272,0.0,,,,cycle,0,26,50061,
3,4,1,0.3333333333333333,1,18,64,0.31640625,0.5,0.3611111111111111,0.6949875002403854,0.0,,,,cycle,0,27,50062,
3,4,1,0.3333333333333333,1,18,64,0.31640625,0.5,0.3611111111111111,0.6949875002403854,0.0,,,,cycle,0,28,50063,
3,4,1,0.3333333333333333,1,14,64,0.31640625,0.5833333333333334,0.38888888888888884,0.6345591536762674,0.0,,,,cycle,0,29,50064,
3,4,1,0.3333333333333333,1,10,64,0.31640625,0.6666666666666666,0.4444444444444444,0.5536546824812272,0.0,,,,cycle,0,30,50065,
3,4,1,0.3333333333333333,1,19,64,0.31640625,0.5,0.3333333333333333,0.7079879189072643,0.0,,,,cycle,0,31,50066,
3,4,1,0.3333333333333333,8,19,64,0.31640625,0.5,0.3611111111111111,0.7079879189072643,0.5,1.0,0.6666666666666667,0.8616541669070521,cycle,0,32,50067,8.0
3,4,1,0.3333333333333333,8,11,64,0.31640625,0.6666666666666666,0.4444444444444444,0.5765719364395496,0.5,1.0,0.6666666666666667,0.8616541669070521,cycle,0,33,50068,8.0
3,4,1,0.3333333333333333,1,18,64,0.31640625,0.5,0.3611111111111111,0.6949875002403854,0.0,,,,cycle,0,34,50069,
3,4,1,0.3333333333333333,1,10,64,0.31640625,0.6666666666666666,0.4444444444444444,0.5536546824812272,0.0,,,,cycle,0,35,50070,
3,4,1,0.3333333333333333,6,18,64,0.31640625,0.5,0.3333333333333333,0.6949875002403854,0.43082708345352605,1.0,0.7737056144690831,1.0,cycle,0,36,50071,6.0
3,4,1,0.3333333333333333,1,10,64,0.31640625,0.6666666666666666,0.4444444444444444,0.5536546824812272,0.0,,,,cycle,0,37,50072,
3,4,1,0.3333333333333333,1,24,64,0.31640625,0.4166666666666667,0.3055555555555555,0.7641604167868594,0.0,,,,cycle,0,38,50073,
3,4,1,0.3333333333333333,6,9,64,0.31640625,0.6666666666666666,0.4444444444444444,0.5283208335737188,0.43082708345352605,1.0,0.7737056144690831,1.0,cycle,0,39,50074,6.0
3,4,1,0.3333333333333333,1,10,64,0.31640625,0.6666666666666666,0.4444444444444444,0.5536546824812272,0.0,,,,cycle,0,40,50075,
3,4,1,0.3333333333333333,1,14,64,0.31640625,0.5833333333333334,0.38888888888888884,0.6345591536762674,0.0,,,,cycle,0,41,50076,
3,4,1,0.3333333333333333,1,14,64,0.31640625,0.5833333333333334,0.38888888888888884,0.6345591536762674,0.0,,,,cycle,0,42,50077,
3,4,1,0.3333333333333333,19,24,64,0.31640625,0.4166666666666667,0.3055555555555555,0.7641604167868594,0.7079879189072643,1.0,0.8143810382095967,0.9622251858852542,cycle,0,43,50078,19.0
3,4,1,0.3333333333333333,1,10,64,0.31640625,0.6666666666666666,0.4444444444444444,0.5536546824812272,0.0,,,,cycle,0,44,50079,
3,4,1,0.3333333333333333,18,23,64,0.31640625,0.4166666666666667,0.3055555555555555,0.7539269926761689,0.6949875002403854,1.0,0.8597186998521973,1.0,cycle,0,45,50080,18.0
3,4,1,0.3333333333333333,6,18,64,0.31640625,0.5,0.3333333333333333,0.6949875002403854,0.43082708345352605,1.0,0.7737056144690831,1.0,cycle,0,46,50081,6.0
3,4,1,0.3333333333333333,8,25,64,0.31640625,0.4166666666666667,0.3055555555555555,0.7739760316291208,0.5,1.0,0.6666666666666667,0.8616541669070521,cycle,0,47,50082,8.0
3,4,1,0.3333333333333333,1,14,64,0.31640625,0.5833333333333334,0.38888888888888884,0.6345591536762674,0.0,,,,cycle,0,48,50083,
3,4,1,0.3333333333333333,1,10,64,0.31640625,0.6666666666666666,0.4444444444444444,0.5536546824812272,0.0,,,,cycle,0,49,50084,
3,4,1,0.3333333333333333,18,23,64,0.31640625,0.4166666666666667,0.3055555555555555,0.7539269926761689,0.6949875002403854,1.0,0.8597186998521973,1.0,cycle,0,50,50085,18.0
3,4,1,0.3333333333333333,6,18,64,0.31640625,0.5,0.3333333333333333,0.6949875002403854,0.43082708345352605,1.0,0.7737056144690831,1.0,cycle,0,51,50086,6.0
3,4,1,0.3333333333333333,6,13,64,0.31640625,0.5833333333333334,0.38888888888888884,0.6167399530235154,0.43082708345352605,1.0,0.7737056144690831,1.0,cycle,0,52,50087,6.0
3,4,1,0.3333333333333333,6,13,64,0.31640625,0.5833333333333334,0.38888888888888884,0.6167399530235154,0.43082708345352605,1.0,0.7737056144690831,1.0,cycle,0,53,50088,6.0
3,4,1,0.3333333333333333,1,10,64,0.31640625,0.6666666666666666,0.4444444444444444,0.5536546824812272,0.0,,,,cycle,0,54,50089,
3,4,1,0.3333333333333333,1,18,64,0.31640625,0.5,0.3611111111111111,0.6949875002403854,0.0,,,,cycle,0,55,50090,
3,4,1,0.3333333333333333,1,10,64,0.31640625,0.6666666666666666,0.4444444444444444,0.5536546824812272,0.0,,,,cycle,0,56,50091,
3,4,1,0.3333333333333333,1,10,64,0.31640625,0.6666666666666666,0.4444444444444444,0.5536546824812272,0.0,,,,cycle,0,57,50092,
3,4,1,0.3333333333333333,1,14,64,0.31640625,0.5833333333333334,0.38888888888888884,0.6345591536762674,0.0,,,,cycle,0,58,50093,
3,4,1,0.3333333333333333,1,7,64,0.31640625,0.75,0.5,0.46789248700960073,0.0,,,,cycle,0,59,50094,
3,6,1,0.3333333333333333,1,42,216,0.3348979766803842,0.4444444444444444,0.25,0.6953443775005639,0.0,,,,cycle,0,0,60042,
3,6,1,0.3333333333333333,6,43,216,0.3348979766803842,0.4444444444444444,0.2333333333333333,0.6997219177181192,0.3333333333333333,1.0,0.7737056144690831,1.0,cycle,0,1,60043,6.0
3,6,1,0.3333333333333333,6,17,216,0.3348979766803842,0.6666666666666666,0.3611111111111111,0.527082158201523,0.3333333333333333,1.0,0.7737056144690831,1.0,cycle,0,2,60044,6.0
3,6,1,0.3333333333333333,19,30,216,0.3348979766803842,0.5555555555555555,0.27777777777777773,0.632748133901309,0.5477742278348322,1.0,0.8143810382095967,0.9622251858852542,cycle,0,3,60045,19.0
3,6,1,0.3333333333333333,8,51,216,0.3348979766803842,0.38888888888888884,0.2333333333333333,0.7314645557900091,0.3868528072345415,1.0,0.6666666666666667,0.8616541669070521,cycle,0,4,60046,8.0
3,6,1,0.3333333333333333,1,19,216,0.3348979766803842,0.6666666666666666,0.3333333333333333,0.5477742278348322,0.0,,,,cycle,0,5,60047,
3,6,1,0.3333333333333333,1,30,216,0.3348979766803842,0.5555555555555555,0.27777777777777773,0.632748133901309,0.0,,,,cycle,0,6,60048,
3,6,1,0.3333333333333333,1,37,216,0.3348979766803842,0.5,0.25,0.6717638862169966,0.0,,,,cycle,0,7,60049,
3,6,1,0.3333333333333333,1,43,216,0.3348979766803842,0.4444444444444444,0.24444444444444446,0.6997219177181192,0.0,,,,cycle,0,8,60050,
3,6,1,0.3333333333333333,6,29,216,0.3348979766803842,0.5555555555555555,0.27777777777777773,0.6264411951523844,0.3333333333333333,1.0,0.7737056144690831,1.0,cycle,0,9,60051,6.0
3,6,1,0.3333333333333333,6,35,216,0.3348979766803842,0.5,0.2611111111111111,0.6614258447352063,0.3333333333333333,1.0,0.7737056144690831,1.0,cycle,0,10,60052,6.0
3,6,1,0.3333333333333333,1,42,216,0.3348979766803842,0.4444444444444444,0.24999999999999997,0.6953443775005639,0.0,,,,cycle,0,11,60053,
3,6,1,0.3333333333333333,8,37,216,0.3348979766803842,0.5,0.2611111111111111,0.6717638862169966,0.3868528072345415,1.0,0.6666666666666667,0.8616541669070521,cycle,0,12,60054,8.0
3,6,1,0.3333333333333333,1,18,216,0.3348979766803842,0.6666666666666666,0.3611111111111111,0.5377157309218195,0.0,,,,cycle,0,13,60055,
3,6,1,0.3333333333333333,1,24,216,0.3348979766803842,0.611111111111111,0.3055555555555555,0.5912352048230277,0.0,,,,cycle,0,14,60056,
3,6,1,0.3333333333333333,1,30,216,0.3348979766803842,0.5555555555555555,0.27777777777777773,0.632748133901309,0.0,,,,cycle,0,15,60057,
3,6,1,0.3333333333333333,1,52,216,0.3348979766803842,0.38888888888888884,0.21666666666666667,0.7350770358113868,0.0,,,,cycle,0,16,60058,
3,6,1,0.3333333333333333,1,24,216,0.3348979766803842,0.611111111111111,0.3055555555555555,0.5912352048230277,0.0,,,,cycle,0,17,60059,
3,6,1,0.3333333333333333,8,45,216,0.3348979766803842,0.4444444444444444,0.2333333333333333,0.7081795957449479,0.3868528072345415,1.0,0.6666666666666667,0.8616541669070521,cycle,0,18,60060,8.0
3,6,1,0.3333333333333333,6,43,216,0.3348979766803842,0.4444444444444444,0.2333333333333333,0.6997219177181192,0.3333333333333333,1.0,0.7737056144690831,1.0,cycle,0,19,60061,6.0
3,6,1,0.3333333333333333,1,29,216,0.3348979766803842,0.5555555555555555,0.2888888888888889,0.6264411951523844,0.0,,,,cycle,0,20,60062,
3,6,1,0.3333333333333333,18,18,216,0.3348979766803842,0.6666666666666666,0.3333333333333333,0.5377157309218195,0.5377157309218195,1.0,0.8597186998521973,1.0,cycle,0,21,60063,18.0
3,6,1,0.3333333333333333,1,23,216,0.3348979766803842,0.6111111111111112,0.3333333333333333,0.5833175471333432,0.0,,,,cycle,0,22,60064,
