kB,kA,q,w,horizon,phase_mode,phase_protocol,phase_vertex,observer_init,n_phase_labels,phase_labels,phase_entropy_bits,phase_mi_bits_uniform,phase_capacity_bits,phase_zero_error_code_size,phase_zero_error_exact,phase_zero_error_bits,memory_bits,cut_bits,physical_bound_bits,phase_mi_over_entropy,phase_capacity_over_entropy,phase_capacity_per_boundary_symbol,bulk_capacity_bits,bulk_zero_error_bits,logRecB_bits,phase_capacity_over_bulk_capacity,phase_capacity_over_volume,n_rec_B,n_A_states,n_joint_states,n_schedules,nontrivial_sccs,interface,seed,instance,extra_B,extra_A
4,3,4,1,3,erased_value,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.005261725794403409,0.0053955389131765,1,True,0.0,6.0,6.0,1.584962500721156,0.003319779358823524,0.0034042060368756587,0.00269776945658825,0.8205834081051259,0.0,6.459431618637297,0.006575247390921255,0.0008352962352924111,88,64,16384,144,2,"((0, 0),)",48228,2,4,3
4,3,4,1,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0016895622641365207,0.0021030394286837323,1,True,0.0,6.0,12.0,2.0,0.0008447811320682604,0.0010515197143418661,0.0010515197143418661,0.7556113792523999,0.0,6.459431618637297,0.0027832289010317375,0.00032557654494179725,88,64,16384,144,2,"((0, 0),)",48228,2,4,3
4,3,4,1,6,erased_value,first,0,zero,3,"(0, 1, 2)",1.584962500721156,0.003954739415546212,0.0046342063172582606,1,True,0.0,6.0,12.0,1.584962500721156,0.002495162764889901,0.0029238586497470458,0.0023171031586291303,0.7556113792523999,0.0,6.459431618637297,0.006133055224556482,0.0007174325220639007,88,64,16384,144,2,"((0, 0),)",48228,2,4,3
4,3,4,1,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0013064315105685662,0.0019846631190880504,1,True,0.0,6.0,2.0,2.0,0.0006532157552842831,0.0009923315595440252,0.0009923315595440252,0.29183647158400555,0.0,5.459431618637297,0.0068006000357524275,0.00036352925683927383,44,64,16384,144,2,"((0, 0),)",48229,3,4,3
4,3,4,1,1,erased_value,first,0,zero,2,"(0, 1)",1.0,0.0032039304487432073,0.00320406700923129,1,True,0.0,6.0,2.0,1.0,0.0032039304487432073,0.00320406700923129,0.001602033504615645,0.29183647158400555,0.0,5.459431618637297,0.010978980769060575,0.0005868865539579818,44,64,16384,144,2,"((0, 0),)",48229,3,4,3
4,3,4,1,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0014668855816560636,0.0016720196954236766,1,True,0.0,6.0,6.0,2.0,0.0007334427908280318,0.0008360098477118383,0.0008360098477118383,0.23905753834900748,0.0,5.459431618637297,0.006994214476443924,0.0003062625951235967,44,64,16384,144,2,"((0, 0),)",48229,3,4,3
4,3,4,1,3,erased_value,first,0,zero,2,"(0, 1)",1.0,0.0018385768080680228,0.00183865424054779,1,True,0.0,6.0,6.0,1.0,0.0018385768080680228,0.00183865424054779,0.000919327120273895,0.23905753834900748,0.0,5.459431618637297,0.0076912623347751615,0.00033678491993031456,44,64,16384,144,2,"((0, 0),)",48229,3,4,3
4,3,4,1,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.00016666193981954892,0.0001778044373057046,1,True,0.0,6.0,12.0,2.0,8.333096990977446e-05,8.89022186528523e-05,8.89022186528523e-05,0.11611720225349959,0.0,5.459431618637297,0.0015312497533098795,3.2568305590406045e-05,44,64,16384,144,2,"((0, 0),)",48229,3,4,3
4,3,4,1,6,erased_value,first,0,zero,2,"(0, 1)",1.0,0.0007154254343151954,0.0007154573869634944,1,True,0.0,6.0,12.0,1.0,0.0007154254343151954,0.0007154573869634944,0.0003577286934817472,0.11611720225349959,0.0,5.459431618637297,0.006161510724324497,0.00013104979363072898,44,64,16384,144,2,"((0, 0),)",48229,3,4,3
4,3,4,1,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.005733686042785325,0.009004152659948072,1,True,0.0,6.0,2.0,2.0,0.0028668430213926624,0.004502076329974036,0.004502076329974036,1.108352823354511,1.0,6.189824558880018,0.008123904654021942,0.0014546700919060099,73,64,16384,144,2,"((0, 0),)",48230,4,4,3
4,3,4,1,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.07469546494518008,0.11874444977957765,1,True,0.0,6.0,2.0,2.0,0.03734773247259004,0.05937222488978883,0.05937222488978883,1.108352823354511,1.0,6.189824558880018,0.10713596544121111,0.019183815090401075,73,64,16384,144,2,"((0, 0),)",48230,4,4,3
4,3,4,1,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.005502130322332958,0.005758285187448569,1,True,0.0,6.0,6.0,2.0,0.002751065161166479,0.0028791425937242845,0.0028791425937242845,0.16741808756434182,0.0,6.189824558880018,0.03439464200805397,0.0009302824551283355,73,64,16384,144,2,"((0, 0),)",48230,4,4,3
4,3,4,1,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.007801732206496859,0.011244951265881565,1,True,0.0,6.0,6.0,2.0,0.0039008661032484296,0.005622475632940782,0.005622475632940782,0.16741808756434182,0.0,6.189824558880018,0.06716688399370185,0.0018166833581332099,73,64,16384,144,2,"((0, 0),)",48230,4,4,3
4,3,4,1,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.00025509791758821583,0.00031507827169715956,1,True,0.0,6.0,12.0,2.0,0.00012754895879410792,0.00015753913584857978,0.00015753913584857978,0.014928432580177677,0.0,6.189824558880018,0.0211059178520542,5.090261746516602e-05,73,64,16384,144,2,"((0, 0),)",48230,4,4,3
4,3,4,1,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0006735884393974157,0.0009458182732141348,1,True,0.0,6.0,12.0,2.0,0.00033679421969870786,0.0004729091366070674,0.0004729091366070674,0.014928432580177677,0.0,6.189824558880018,0.06335683723889503,0.0001528021132452372,73,64,16384,144,2,"((0, 0),)",48230,4,4,3
4,3,4,1,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.003669042973021555,0.0054349326602712005,1,True,0.0,6.0,2.0,2.0,0.0018345214865107774,0.0027174663301356003,0.0027174663301356003,0.8333333330619368,0.0,6.20945336562895,0.006521919194449472,0.0008752674897850209,74,64,16384,144,2,"((0, 0),)",48231,5,4,3
4,3,4,1,1,erased_value,first,0,zero,3,"(0, 1, 3)",1.584962500721156,0.0064318221334736525,0.008655349410125133,1,True,0.0,6.0,2.0,1.584962500721156,0.004058027953687977,0.00546091747040511,0.004327674705062567,0.8333333330619368,0.0,6.20945336562895,0.010386419295532766,0.001393898770225878,74,64,16384,144,2,"((0, 0),)",48231,5,4,3
4,3,4,1,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.002574439614717126,0.0030536175535936967,1,True,0.0,6.0,6.0,2.0,0.001287219807358563,0.0015268087767968484,0.0015268087767968484,0.7241285111117016,0.0,6.20945336562895,0.004216955287267589,0.0004917691419499691,74,64,16384,144,2,"((0, 0),)",48231,5,4,3
4,3,4,1,3,erased_value,first,0,zero,3,"(0, 1, 3)",1.584962500721156,0.005085368297078404,0.006178540855379537,1,True,0.0,6.0,6.0,1.584962500721156,0.0032085101664957798,0.003898225259315793,0.0030892704276897684,0.7241285111117016,0.0,6.20945336562895,0.008532381698234854,0.0009950217018424646,74,64,16384,144,2,"((0, 0),)",48231,5,4,3
4,3,4,1,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0011965963313356283,0.0016689789989321132,1,True,0.0,6.0,12.0,2.0,0.0005982981656678141,0.0008344894994660566,0.0008344894994660566,0.6712698042999823,0.0,6.20945336562895,0.00248630131765359,0.00026878034194932133,74,64,16384,144,2,"((0, 0),)",48231,5,4,3
4,3,4,1,6,erased_value,first,0,zero,3,"(0, 1, 3)",1.584962500721156,0.0012722127988422178,0.0014204112090127619,1,True,0.0,6.0,12.0,1.584962500721156,0.0008026769076639747,0.0008961796940725578,0.0007102056045063809,0.6712698042999823,0.0,6.20945336562895,0.0021160064104090064,0.00022874979895575552,74,64,16384,144,2,"((0, 0),)",48231,5,4,3
4,3,4,1,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.012322621125400057,0.014837375812899829,1,True,0.0,6.0,2.0,2.0,0.006161310562700029,0.0074186879064499145,0.0074186879064499145,1.0117641045076256,0.0,3.4594316186372973,0.014664856903695383,0.004288963462369119,11,64,16384,144,2,"((0, 0),)",48232,6,4,3
4,3,4,1,1,erased_value,first,0,zero,3,"(0, 2, 3)",1.584962500721156,0.8188363985561687,0.9297361939393942,1,True,0.0,6.0,2.0,1.584962500721156,0.5166282471563833,0.5865982277286468,0.4648680969696971,1.0117641045076256,0.0,3.4594316186372973,0.91892585415634,0.2687540314225451,11,64,16384,144,2,"((0, 0),)",48232,6,4,3
4,3,4,1,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.005156615885462491,0.00685070743336012,1,True,0.0,6.0,6.0,2.0,0.0025783079427312457,0.00342535371668006,0.00342535371668006,0.6874945431013543,0.0,3.4594316186372973,0.009964744450851808,0.001980298554378906,11,64,16384,144,2,"((0, 0),)",48232,6,4,3
4,3,4,1,3,erased_value,first,0,zero,3,"(0, 2, 3)",1.584962500721156,0.5201493193579354,0.5782627330289916,1,True,0.0,6.0,6.0,1.584962500721156,0.3281776818828635,0.36484316364953917,0.2891313665144958,0.6874945431013543,0.0,3.4594316186372973,0.8411161060572097,0.1671554164891326,11,64,16384,144,2,"((0, 0),)",48232,6,4,3
4,3,4,1,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.00544650362723644,0.009295886563750914,1,True,0.0,6.0,12.0,2.0,0.00272325181361822,0.004647943281875457,0.004647943281875457,0.8279748570506411,0.0,3.4594316186372973,0.011227257065346313,0.0026871138350214453,11,64,16384,144,2,"((0, 0),)",48232,6,4,3
4,3,4,1,6,erased_value,first,0,zero,3,"(0, 2, 3)",1.584962500721156,0.6925164192725379,0.774020764907062,1,True,0.0,6.0,12.0,1.584962500721156,0.4369292137558105,0.4883527304620036,0.387010382453531,0.8279748570506411,0.0,3.4594316186372973,0.9348360742066842,0.22374217797429857,11,64,16384,144,2,"((0, 0),)",48232,6,4,3
4,3,4,1,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0004952139566205757,0.0006418287156976028,1,True,0.0,6.0,2.0,2.0,0.00024760697831028786,0.0003209143578488014,0.0003209143578488014,0.721817160453273,0.0,6.442943495848728,0.0008891846174653973,9.961731250803944e-05,87,64,16384,144,2,"((0, 0),)",48233,7,4,3
4,3,4,1,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0897297445321732,0.172344957549815,1,True,0.0,6.0,2.0,2.0,0.0448648722660866,0.0861724787749075,0.0861724787749075,0.721817160453273,0.0,6.442943495848728,0.23876539239048997,0.02674941316199018,87,64,16384,144,2,"((0, 0),)",48233,7,4,3
4,3,4,1,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0013646331465188015,0.001849519955649687,1,True,0.0,6.0,6.0,2.0,0.0006823165732594008,0.0009247599778248435,0.0009247599778248435,0.15879082980852743,0.0,6.442943495848728,0.011647523713301758,0.000287061334131109,87,64,16384,144,2,"((0, 0),)",48233,7,4,3
4,3,4,1,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.009011432446153399,0.015997296138544528,1,True,0.0,6.0,6.0,2.0,0.004505716223076699,0.007998648069272264,0.007998648069272264,0.15879082980852743,0.0,6.442943495848728,0.10074445834078913,0.0024829173418720487,87,64,16384,144,2,"((0, 0),)",48233,7,4,3
4,3,4,1,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,2.477940836101722e-05,2.508961423765e-05,1,True,0.0,6.0,12.0,2.0,1.238970418050861e-05,1.2544807118825e-05,1.2544807118825e-05,0.004677066347500381,0.0,6.442943495848728,0.005364391345668837,3.894122966283278e-06,87,64,16384,144,2,"((0, 0),)",48233,7,4,3
4,3,4,1,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.00016109751604930726,0.0001841213590118882,1,True,0.0,6.0,12.0,2.0,8.054875802465363e-05,9.20606795059441e-05,9.20606795059441e-05,0.004677066347500381,0.0,6.442943495848728,0.03936684779130626,2.857721150752292e-05,87,64,16384,144,2,"((0, 0),)",48233,7,4,3
4,3,4,1,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.005906407822962364,0.010680488235451393,1,True,0.0,6.0,2.0,2.0,0.002953203911481182,0.0053402441177256964,0.0053402441177256964,1.1237513593209643,0.0,6.906890595608519,0.00950431618779546,0.0015463526007263198,120,64,16384,144,2,"((0, 0),)",48234,8,4,3
4,3,4,1,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0376487549507042,0.038531791355772935,1,True,0.0,6.0,2.0,2.0,0.0188243774753521,0.019265895677886467,0.019265895677886467,1.1237513593209643,0.0,6.906890595608519,0.03428853815051763,0.0055787464449302115,120,64,16384,144,2,"((0, 0),)",48234,8,4,3
4,3,4,1,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0026097183454168744,0.0034551605333640193,1,True,0.0,6.0,6.0,2.0,0.0013048591727084372,0.0017275802666820096,0.0017275802666820096,0.31925846721234746,0.0,6.906890595608519,0.010822455434097848,0.00050024833686534,120,64,16384,144,2,"((0, 0),)",48234,8,4,3
4,3,4,1,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.003882180998280938,0.004644010718802213,1,True,0.0,6.0,6.0,2.0,0.001941090499140469,0.0023220053594011063,0.0023220053594011063,0.31925846721234746,0.0,6.906890595608519,0.01454624135532592,0.0006723735745510329,120,64,16384,144,2,"((0, 0),)",48234,8,4,3
4,3,4,1,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,6.117942869733051e-05,6.436232226479642e-05,1,True,0.0,6.0,12.0,2.0,3.058971434866526e-05,3.218116113239821e-05,3.218116113239821e-05,0.2050693910644206,0.0,6.906890595608519,0.00031385630947027883,9.318566925863677e-06,120,64,16384,144,2,"((0, 0),)",48234,8,4,3
4,3,4,1,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,5.3347683122934416e-05,5.35761337979092e-05,1,True,0.0,6.0,12.0,2.0,2.6673841561467208e-05,2.67880668989546e-05,2.67880668989546e-05,0.2050693910644206,0.0,6.906890595608519,0.00026125855994315,7.7569107337495e-06,120,64,16384,144,2,"((0, 0),)",48234,8,4,3
4,3,4,1,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.003738737447257677,0.005000413468564184,1,True,0.0,6.0,2.0,2.0,0.0018693687236288384,0.002500206734282092,0.002500206734282092,1.189461675330423,1.0,6.303780748177103,0.004203929872036532,0.0007932403851466724,79,64,16384,144,2,"((0, 0),)",48235,9,4,3
4,3,4,1,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.1190457363257664,0.1492429563307638,1,True,0.0,6.0,2.0,2.0,0.0595228681628832,0.0746214781653819,0.0746214781653819,1.189461675330423,1.0,6.303780748177103,0.12547100879841738,0.023675150245972807,79,64,16384,144,2,"((0, 0),)",48235,9,4,3
4,3,4,1,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0034607903213030138,0.005782214663338438,1,True,0.0,6.0,6.0,2.0,0.0017303951606515069,0.002891107331669219,0.002891107331669219,0.31955637768188627,0.0,6.303780748177103,0.01809450559329643,0.00091726138555985,79,64,16384,144,2,"((0, 0),)",48235,9,4,3
4,3,4,1,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.015939414186675514,0.019413538392361103,1,True,0.0,6.0,6.0,2.0,0.007969707093337757,0.009706769196180551,0.009706769196180551,0.31955637768188627,0.0,6.303780748177103,0.06075152851959975,0.00307966586527855,79,64,16384,144,2,"((0, 0),)",48235,9,4,3
4,3,4,1,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0001893156278440692,0.00020075208849813415,1,True,0.0,6.0,12.0,2.0,9.46578139220346e-05,0.00010037604424906707,0.00010037604424906707,0.021237974008343676,0.0,6.303780748177103,0.00945250655355664,3.184629931112161e-05,79,64,16384,144,2,"((0, 0),)",48235,9,4,3
4,3,4,1,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0006709444000501353,0.000758204982955311,1,True,0.0,6.0,12.0,2.0,0.00033547220002506765,0.0003791024914776555,0.0003791024914776555,0.021237974008343676,0.0,6.303780748177103,0.03570043840610399,0.00012027781632071595,79,64,16384,144,2,"((0, 0),)",48235,9,4,3
4,3,4,1,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0007679918835715714,0.0009105910122667848,1,True,0.0,6.0,2.0,2.0,0.0003839959417857857,0.0004552955061333924,0.0004552955061333924,0.5002305777988125,0.0,6.820178962415188,0.001820342563370876,0.00013351424021054175,113,64,16384,144,2,"((0, 0),)",48236,10,4,3
4,3,4,1,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.01822645790508212,0.018603475089998725,1,True,0.0,6.0,2.0,2.0,0.00911322895254106,0.009301737544999363,0.009301737544999363,0.5002305777988125,0.0,6.820178962415188,0.03718979989560104,0.0027277106938863654,113,64,16384,144,2,"((0, 0),)",48236,10,4,3
4,3,4,1,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0006325415740088582,0.0006595910876919896,1,True,0.0,6.0,6.0,2.0,0.0003162707870044291,0.0003297955438459948,0.0003297955438459948,0.4795529350280267,0.0,6.820178962415188,0.0013754291539336337,9.671169793738267e-05,113,64,16384,144,2,"((0, 0),)",48236,10,4,3
4,3,4,1,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.002751267712471989,0.0028662825553135303,1,True,0.0,6.0,6.0,2.0,0.0013756338562359945,0.0014331412776567652,0.0014331412776567652,0.4795529350280267,0.0,6.820178962415188,0.005976988870156775,0.0004202650064036606,113,64,16384,144,2,"((0, 0),)",48236,10,4,3
4,3,4,1,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,7.379295898123213e-05,7.719650817271467e-05,1,True,0.0,6.0,12.0,2.0,3.689647949061606e-05,3.8598254086357333e-05,3.8598254086357333e-05,0.2311407609657982,0.0,6.820178962415188,0.000333980505429492,1.1318839080049234e-05,113,64,16384,144,2,"((0, 0),)",48236,10,4,3
4,3,4,1,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0002526236599767575,0.0002764572066862917,1,True,0.0,6.0,12.0,2.0,0.00012631182998837874,0.00013822860334314585,0.00013822860334314585,0.2311407609657982,0.0,6.820178962415188,0.0011960556222586761,4.0535183638112574e-05,113,64,16384,144,2,"((0, 0),)",48236,10,4,3
4,3,4,1,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0027072427593844584,0.004341566846515177,1,True,0.0,6.0,2.0,2.0,0.0013536213796922292,0.0021707834232575886,0.0021707834232575886,1.2402260341429403,1.0,6.727920454563199,0.003500625472287737,0.000645305912255624,106,64,16384,144,2,"((0, 0),)",48237,11,4,3
4,3,4,1,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.025206815896174222,0.028974164042313597,1,True,0.0,6.0,2.0,2.0,0.012603407948087111,0.014487082021156799,0.014487082021156799,1.2402260341429403,1.0,6.727920454563199,0.023362002767774687,0.004306555679126962,106,64,16384,144,2,"((0, 0),)",48237,11,4,3
4,3,4,1,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0020981333478355697,0.002903291208861387,1,True,0.0,6.0,6.0,2.0,0.0010490666739177848,0.0014516456044306935,0.0014516456044306935,0.2971501570173376,0.0,6.727920454563199,0.009770451538721518,0.0004315287656072443,106,64,16384,144,2,"((0, 0),)",48237,11,4,3
4,3,4,1,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0029543542550746226,0.003200774919482956,1,True,0.0,6.0,6.0,2.0,0.0014771771275373113,0.001600387459741478,0.001600387459741478,0.2971501570173376,0.0,6.727920454563199,0.010771574047313064,0.00047574505987389265,106,64,16384,144,2,"((0, 0),)",48237,11,4,3
4,3,4,1,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.00022970629233709416,0.000267557779183051,1,True,0.0,6.0,12.0,2.0,0.00011485314616854708,0.0001337788895915255,0.0001337788895915255,0.13905618995887978,0.0,6.727920454563199,0.0019240983034424456,3.9768273271064085e-05,106,64,16384,144,2,"((0, 0),)",48237,11,4,3
4,3,4,1,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.00016210487171303101,0.00017187516984092801,1,True,0.0,6.0,12.0,2.0,8.105243585651551e-05,8.593758492046401e-05,8.593758492046401e-05,0.13905618995887978,0.0,6.727920454563199,0.001236012362281414,2.5546552014352966e-05,106,64,16384,144,2,"((0, 0),)",48237,11,4,3
4,3,4,1,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0046309384123413315,0.008089476834938393,1,True,0.0,6.0,2.0,2.0,0.0023154692061706657,0.004044738417469196,0.004044738417469196,1.2238100310995859,0.0,6.189824558880018,0.006610075607625186,0.0013068992114377627,73,64,16384,144,2,"((0, 0),)",48238,12,4,3
4,3,4,1,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.23149685901596043,0.3162382695949919,1,True,0.0,6.0,2.0,2.0,0.11574842950798021,0.15811913479749595,0.15811913479749595,1.2238100310995859,0.0,6.189824558880018,0.25840470461812914,0.05109002146778322,73,64,16384,144,2,"((0, 0),)",48238,12,4,3
4,3,4,1,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.004864497060742304,0.007239331413304876,1,True,0.0,6.0,6.0,2.0,0.002432248530371152,0.003619665706652438,0.003619665706652438,0.17583865054104242,0.0,6.189824558880018,0.041170308069528476,0.0011695535704512369,73,64,16384,144,2,"((0, 0),)",48238,12,4,3
4,3,4,1,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.039656891631404,0.05509866715131775,1,True,0.0,6.0,6.0,2.0,0.019828445815702,0.027549333575658874,0.027549333575658874,0.17583865054104242,0.0,6.189824558880018,0.3133478730744535,0.008901490927117207,73,64,16384,144,2,"((0, 0),)",48238,12,4,3
4,3,4,1,6,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.00017535318858116097,0.00018783070087394484,1,True,0.0,6.0,12.0,2.0,8.767659429058048e-05,9.391535043697242e-05,9.391535043697242e-05,0.019889182709156236,0.0,6.189824558880018,0.00944386220492985,3.0345076679835785e-05,73,64,16384,144,2,"((0, 0),)",48238,12,4,3
4,3,4,1,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0031192298843908096,0.004956446748956197,1,True,0.0,6.0,12.0,2.0,0.0015596149421954048,0.0024782233744780986,0.0024782233744780986,0.019889182709156236,0.0,6.189824558880018,0.24920313828051036,0.000800741071383938,73,64,16384,144,2,"((0, 0),)",48238,12,4,3
4,3,4,1,1,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0019432239469284397,0.002882966135744937,1,True,0.0,6.0,2.0,2.0,0.0009716119734642199,0.0014414830678724684,0.0014414830678724684,0.7706090367465136,0.0,6.044394119358453,0.00374115277432604,0.00047696528035980095,66,64,16384,144,2,"((0, 0),)",48239,13,4,3
4,3,4,1,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.17255462477814246,0.21162558952904992,1,True,0.0,6.0,2.0,2.0,0.08627731238907123,0.10581279476452496,0.10581279476452496,0.7706090367465136,0.0,6.044394119358453,0.27462121443907056,0.03501187800631235,66,64,16384,144,2,"((0, 0),)",48239,13,4,3
4,3,4,1,3,cut,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.0014746458598202308,0.0017001467553648137,1,True,0.0,6.0,6.0,2.0,0.0007373229299101154,0.0008500733776824069,0.0008500733776824069,0.34161010282045445,0.0,6.044394119358453,0.00497686321724035,0.00028127662124475525,66,64,16384,144,2,"((0, 0),)",48239,13,4,3
4,3,4,1,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.01791044137077128,0.029488397026940786,1,True,0.0,6.0,6.0,2.0,0.00895522068538564,0.014744198513470393,0.014744198513470393,0.34161010282045445,0.0,6.044394119358453,0.08632179430138072,0.00487863571511625,66,64,16384,144,2,"((0, 0),)",48239,13,4,3
