graph_id,cycle_id,length,observers,min_edge_mi_bits,mean_edge_mi_bits,product_edge_score,live_cycle,edge_pairs
67,33,5,0 5 4 1 9,0.027240964174083615,0.38772891947932775,0.00018551218868401707,0,0-5 4-5 1-4 1-9 0-9
67,34,5,0 5 4 3 9,0.04064013740851857,0.4161248122015838,0.0013494473166241374,0,0-5 4-5 3-4 3-9 0-9
67,35,5,0 5 4 10 9,0.45443400292496516,0.6451637650022323,0.08998881038377324,1,0-5 4-5 4-10 9-10 0-9
67,36,5,0 5 7 1 9,0.02681025191159847,0.30944113328131395,2.2882405103256142e-05,0,0-5 5-7 1-7 1-9 0-9
67,37,5,0 5 7 2 9,0.012538909897652939,0.3085322748181577,1.452326294390527e-05,0,0-5 5-7 2-7 2-9 0-9
67,38,5,1 4 3 2 7,0.012538909897652939,0.05046196522299917,3.25270660041706e-08,0,1-4 3-4 2-3 2-7 1-7
67,39,5,1 4 3 2 9,0.01803099472451697,0.05543392847041515,9.743899774857069e-08,0,1-4 3-4 2-3 2-9 1-9
67,40,5,1 4 3 9 7,0.02681025191159847,0.2147316366720955,4.743406631130413e-06,0,1-4 3-4 3-9 7-9 1-7
67,41,5,1 4 3 9 10,0.033174689602191165,0.16484085213111888,4.7680830975359475e-06,0,1-4 3-4 3-9 9-10 1-10
67,42,5,1 4 5 2 7,0.012538909897652939,0.10872435934126443,8.445320181017716e-08,0,1-4 4-5 2-5 2-7 1-7
67,43,5,1 4 5 2 9,0.01666394236991442,0.11369632258868041,2.5299039698158815e-07,0,1-4 4-5 2-5 2-9 1-9
67,44,5,1 4 5 6 9,0.027240964174083615,0.5872058697297475,0.00021172057302041057,0,1-4 4-5 5-6 6-9 1-9
67,45,5,1 4 5 7 9,0.027240964174083615,0.27909745815717235,2.310872278397962e-05,0,1-4 4-5 5-7 7-9 1-9
67,46,5,1 4 5 9 7,0.02681025191159847,0.3074373403686114,6.934855749418038e-05,0,1-4 4-5 5-9 7-9 1-7
67,47,5,1 4 5 9 10,0.033174689602191165,0.2575465558276348,6.97093271861664e-05,0,1-4 4-5 5-9 9-10 1-10
67,48,5,1 4 10 9 7,0.02681025191159847,0.443770589472744,0.00031631729126689514,0,1-4 4-10 9-10 7-9 1-7
67,49,5,1 7 2 3 9,0.012538909897652939,0.025052251623274114,6.710548280565007e-09,0,1-7 2-7 2-3 3-9 1-9
67,50,5,1 7 2 5 9,0.012538909897652939,0.058948740259683774,3.227379156117167e-08,0,1-7 2-7 2-5 5-9 1-9
67,51,5,1 7 2 9 10,0.012538909897652939,0.1329903258694695,2.7171331083952917e-07,0,1-7 2-7 2-9 9-10 1-10
67,52,5,1 7 5 2 9,0.01666394236991442,0.035408536390666615,3.120565172581055e-08,0,1-7 5-7 2-5 2-9 1-9
67,53,5,1 7 5 4 10,0.02681025191159847,0.27784764362558023,2.6892244722910217e-05,0,1-7 5-7 4-5 4-10 1-10
67,54,5,1 7 5 6 9,0.02681025191159847,0.5089180835317337,2.6115135371501084e-05,0,1-7 5-7 5-6 6-9 1-9
67,55,5,1 7 5 9 10,0.02681025191159847,0.179258769629621,8.598448842982761e-06,0,1-7 5-7 5-9 9-10 1-10
67,56,5,1 9 3 4 10,0.027240964174083615,0.21365410704549745,5.698815923479639e-06,0,1-9 3-9 3-4 4-10 1-10
67,57,5,1 9 5 4 10,0.027240964174083615,0.3063598107420134,8.331663179043037e-05,0,1-9 5-9 4-5 4-10 1-10
67,58,5,2 3 4 5 7,0.012538909897652939,0.14322367943033204,1.1526938129396456e-06,0,2-3 3-4 4-5 5-7 2-7
67,59,5,2 3 4 5 9,0.01803099472451697,0.1765355248891871,1.036247196037756e-05,0,2-3 3-4 4-5 5-9 2-9
67,60,5,2 3 4 10 9,0.01803099472451697,0.3128687739933197,4.7266002059391826e-05,0,2-3 3-4 4-10 9-10 2-9
67,61,5,2 3 9 5 7,0.012538909897652939,0.07041183692026935,1.3478132859525933e-07,0,2-3 3-9 5-9 5-7 2-7
67,62,5,2 3 9 6 5,0.01666394236991442,0.4993029532900895,6.295286600347427e-06,0,2-3 3-9 6-9 5-6 2-5
67,63,5,2 3 9 7 5,0.01666394236991442,0.19119454171751435,6.871133533117057e-07,0,2-3 3-9 7-9 5-7 2-5
67,64,5,2 5 4 3 9,0.01666394236991442,0.14209221531093644,1.8402953183846124e-06,0,2-5 4-5 3-4 3-9 2-9
67,65,5,2 5 4 10 9,0.01666394236991442,0.3711311681115849,0.0001227213425942028,0,2-5 4-5 4-10 9-10 2-9
67,66,5,2 5 6 9 7,0.012538909897652939,0.6523321337348396,8.739170249294205e-05,0,2-5 5-6 6-9 7-9 2-7
67,67,5,2 7 5 6 9,0.012538909897652939,0.5080092250685774,1.6575048650022402e-05,0,2-7 5-7 5-6 6-9 2-9
67,68,5,3 4 5 6 9,0.04064013740851857,0.6156017624520035,0.0015400915765333377,0,3-4 4-5 5-6 6-9 3-9
67,69,5,3 4 5 7 9,0.04064013740851857,0.30749335087942836,0.00016809679284506788,0,3-4 4-5 5-7 7-9 3-9
67,70,5,4 5 6 9 10,0.45443400292496516,0.844640715252652,0.10270205227501054,1,4-5 5-6 6-9 9-10 4-10
67,71,5,4 5 7 9 10,0.06935950962548887,0.5365323036800769,0.01120964874367786,1,4-5 5-7 7-9 9-10 4-10
67,72,6,0 5 2 7 1 9,0.012538909897652939,0.2511748348414414,6.893395440627498e-08,0,0-5 2-5 2-7 1-7 1-9 0-9
67,73,6,0 5 4 1 7 9,0.02681025191159847,0.4582486682655478,0.00014812236397399657,0,0-5 4-5 1-4 1-7 7-9 0-9
67,74,6,0 5 4 1 10 9,0.033174689602191165,0.4166730144814006,0.00014889293601699291,0,0-5 4-5 1-4 1-10 9-10 0-9
67,75,6,0 5 4 3 2 9,0.01803099472451697,0.3491638220326942,2.2133320415701306e-05,0,0-5 4-5 3-4 2-3 2-9 0-9
67,76,6,0 5 4 10 1 9,0.027240964174083615,0.4573507269100494,0.00017795693097416224,0,0-5 4-5 4-10 1-10 1-9 0-9
67,77,6,0 5 7 1 10 9,0.02681025191159847,0.35143319264972245,1.836552359779023e-05,0,0-5 5-7 1-7 1-10 9-10 0-9
67,78,6,0 5 7 2 3 9,0.012538909897652939,0.2607274153919294,2.878809557467896e-07,0,0-5 5-7 2-7 2-3 3-9 0-9
67,79,6,1 4 3 2 5 7,0.01666394236991442,0.054299061368791035,2.998257152044877e-09,0,1-4 3-4 2-3 2-5 5-7 1-7
67,80,6,1 4 3 2 5 9,0.01666394236991442,0.07805920063248532,9.28909764595189e-09,0,1-4 3-4 2-3 2-5 5-9 1-9
67,81,6,1 4 3 2 7 9,0.012538909897652939,0.17733644380610233,2.6812433785939397e-08,0,1-4 3-4 2-3 2-7 7-9 1-9
67,82,6,1 4 3 2 9 7,0.01803099472451697,0.18133617575812058,7.780025017309656e-08,0,1-4 3-4 2-3 2-9 7-9 1-7
67,83,6,1 4 3 2 9 10,0.01803099472451697,0.1397605219739734,7.820498782454287e-08,0,1-4 3-4 2-3 2-9 9-10 1-10
67,84,6,1 4 3 9 2 7,0.012538909897652939,0.05198116377854086,2.7102321376656807e-09,0,1-4 3-4 3-9 2-9 2-7 1-7
67,85,6,1 4 3 9 5 7,0.02681025191159847,0.09053820024533381,8.576610515076726e-08,0,1-4 3-4 3-9 5-9 5-7 1-7
67,86,6,1 4 5 2 3 9,0.01666394236991442,0.09836412186736498,5.014790240948099e-09,0,1-4 4-5 2-5 2-3 3-9 1-9
67,87,6,1 4 5 2 7 9,0.012538909897652939,0.2258884389046567,6.961574343211938e-08,0,1-4 4-5 2-5 2-7 7-9 1-9
67,88,6,1 4 5 2 9 7,0.01666394236991442,0.22988817085667498,2.0200039646700173e-07,0,1-4 4-5 2-5 2-9 7-9 1-7
67,89,6,1 4 5 2 9 10,0.01666394236991442,0.1883125170725278,2.0305125640479597e-07,0,1-4 4-5 2-5 2-9 9-10 1-10
67,90,6,1 4 5 6 9 7,0.02681025191159847,0.6244794601408975,0.0001690484706162828,0,1-4 4-5 5-6 6-9 7-9 1-7
67,91,6,1 4 5 6 9 10,0.033174689602191165,0.5829038063567503,0.00016992790584721842,0,1-4 4-5 5-6 6-9 9-10 1-10
67,92,6,1 4 5 7 2 9,0.012538909897652939,0.10561934834943824,1.3203591431212207e-08,0,1-4 4-5 5-7 2-7 2-9 1-9
67,93,6,1 4 5 7 9 10,0.033174689602191165,0.3261467967129377,1.8547167209428443e-05,0,1-4 4-5 5-7 7-9 9-10 1-10
67,94,6,1 4 5 9 2 7,0.012538909897652939,0.12923591685897082,3.962356673956346e-08,0,1-4 4-5 5-9 2-9 2-7 1-7
67,95,6,1 4 10 9 2 7,0.012538909897652939,0.24284695777908127,1.8073366994610602e-07,0,1-4 4-10 9-10 2-9 2-7 1-7
67,96,6,1 4 10 9 5 7,0.02681025191159847,0.2814039942458742,5.719370944450769e-06,0,1-4 4-10 9-10 5-9 5-7 1-7
67,97,6,1 7 2 3 4 10,0.012538909897652939,0.17629493169644225,3.1202353229499203e-08,0,1-7 2-7 2-3 3-4 4-10 1-10
67,98,6,1 7 2 3 9 10,0.012538909897652939,0.11444245793468921,5.385916919340353e-09,0,1-7 2-7 2-3 3-9 9-10 1-10
67,99,6,1 7 2 5 4 10,0.012538909897652939,0.22484692679499663,8.101372050911244e-08,0,1-7 2-7 2-5 4-5 4-10 1-10
67,100,6,1 7 2 5 6 9,0.012538909897652939,0.41740562671679116,7.867265450853264e-08,0,1-7 2-7 2-5 5-6 6-9 1-9
67,101,6,1 7 2 5 9 10,0.012538909897652939,0.14268953179836394,2.5903093570462013e-08,0,1-7 2-7 2-5 5-9 9-10 1-10
67,102,6,1 7 5 2 3 9,0.01666394236991442,0.03312430003568682,6.185602283884664e-10,0,1-7 5-7 2-5 2-3 3-9 1-9
67,103,6,1 7 5 2 9 10,0.01666394236991442,0.12307269524084963,2.504579962502475e-08,0,1-7 5-7 2-5 2-9 9-10 1-10
67,104,6,1 7 5 4 3 9,0.02681025191159847,0.13003997433728184,1.5132581847298898e-07,0,1-7 5-7 4-5 3-4 3-9 1-9
67,105,6,1 7 5 4 10 9,0.02681025191159847,0.32090576833782225,1.0091264932670226e-05,0,1-7 5-7 4-5 4-10 9-10 1-9
67,106,6,1 7 5 6 9 10,0.02681025191159847,0.5176639845250722,2.0960127782045967e-05,0,1-7 5-7 5-6 6-9 9-10 1-10
67,107,6,1 7 9 3 4 10,0.02681025191159847,0.3131863245706892,4.55022439456122e-06,0,1-7 7-9 3-9 3-4 4-10 1-10
67,108,6,1 7 9 5 4 10,0.02681025191159847,0.39044107765111913,6.652423512813005e-05,0,1-7 7-9 5-9 4-5 4-10 1-10
67,109,6,1 9 2 3 4 10,0.01803099472451697,0.18043823440262222,9.347065074020054e-08,0,1-9 2-9 2-3 3-4 4-10 1-10
67,110,6,1 9 2 5 4 10,0.01666394236991442,0.22899022950117662,2.426869896374482e-07,0,1-9 2-9 2-5 4-5 4-10 1-10
67,111,6,1 9 6 5 4 10,0.027240964174083615,0.6235815187853991,0.00020309794017350937,0,1-9 6-9 5-6 4-5 4-10 1-10
67,112,6,1 9 7 5 4 10,0.027240964174083615,0.36682450914158654,2.2167585938917953e-05,0,1-9 7-9 5-7 4-5 4-10 1-10
67,113,6,2 3 4 5 6 9,0.01803099472451697,0.515394613908044,2.5260223139507196e-05,0,2-3 3-4 4-5 5-6 6-9 2-9
67,114,6,2 3 4 5 7 9,0.01803099472451697,0.2586376042642313,2.7570844234209844e-06,0,2-3 3-4 4-5 5-7 7-9 2-9
67,115,6,2 3 4 5 9 7,0.012538909897652939,0.2782544408217456,2.85145680596199e-06,0,2-3 3-4 4-5 5-9 7-9 2-7
67,116,6,2 3 4 10 9 5,0.01666394236991442,0.29258823856823907,4.5059834215084e-06,0,2-3 3-4 4-10 9-10 5-9 2-5
67,117,6,2 3 4 10 9 7,0.012538909897652939,0.3918654817418561,1.3006256014800895e-05,0,2-3 3-4 4-10 9-10 7-9 2-7
67,118,6,2 3 9 6 5 7,0.012538909897652939,0.4269582072672791,3.2855157035633076e-07,0,2-3 3-9 6-9 5-6 5-7 2-7
67,119,6,2 3 9 10 4 5,0.01666394236991442,0.31289315980311877,2.432589531223373e-06,0,2-3 3-9 9-10 4-10 4-5 2-5
67,120,6,2 5 4 3 9 7,0.012538909897652939,0.24955168283987006,5.063967970820542e-07,0,2-5 4-5 3-4 3-9 7-9 2-7
67,121,6,2 5 4 10 9 7,0.012538909897652939,0.4404174768404105,3.3769414181776246e-05,0,2-5 4-5 4-10 9-10 7-9 2-7
67,122,6,2 7 5 4 3 9,0.012538909897652939,0.12928259228465158,9.604517715544507e-08,0,2-7 5-7 4-5 3-4 3-9 2-9
67,123,6,2 7 5 4 10 9,0.012538909897652939,0.320148386285192,6.404837839048883e-06,0,2-7 5-7 4-5 4-10 9-10 2-9
68,0,3,1 3 5,0.05092123769391721,0.37998754957450825,0.003748183257726521,1,1-3 3-5 1-5
68,1,3,1 3 6,0.028082985605719202,0.053508076056221654,0.00012161632383875225,0,1-3 3-6 1-6
68,2,3,2 3 6,0.028082985605719202,0.383546411507995,0.008014519550310175,0,2-3 3-6 2-6
68,3,4,1 3 2 6,0.05883377684782509,0.3137493728703029,0.0012358985125471387,1,1-3 2-3 2-6 1-6
68,4,4,1 5 3 6,0.028082985605719202,0.2883179863654871,8.41335002297377e-05,0,1-5 3-5 3-6 1-6
68,5,5,1 5 3 2 6,0.05092123769391721,0.449549041754899,0.0008549877558146059,1,1-5 3-5 2-3 2-6 1-6
70,0,3,0 3 5,0.00890857517147614,0.3771549413632476,0.002542391712890492,0,0-3 3-5 0-5
70,1,3,1 5 6,0.03131976892627808,0.3967292582587361,0.010026045709479518,0,1-5 5-6 1-6
70,2,3,2 3 7,0.11061947348686996,0.41407045110212026,0.014556624460779544,1,2-3 3-7 2-7
70,3,3,2 3 10,0.024236170393289846,0.07141271744249862,0.00018628635865098903,0,2-3 3-10 2-10
70,4,3,3 4 5,0.00890857517147614,0.5093429459549229,0.0001703342975015669,0,3-4 4-5 3-5
70,5,3,3 5 7,0.00890857517147614,0.35582063078145243,0.0005216266275738966,0,3-5 5-7 3-7
70,6,3,3 5 10,0.00890857517147614,0.2574239981362439,0.0003668230122791354,0,3-5 5-10 3-10
70,7,3,5 6 9,0.03131976892627808,0.5690236987489415,0.005504490960166185,0,5-6 6-9 5-9
70,8,3,5 9 10,0.17575132732054666,0.7935682148143623,0.12389648118330872,1,5-9 9-10 5-10
70,9,4,0 3 4 5,0.019120262693292478,0.6604191279028898,0.005456674775037142,0,0-3 3-4 4-5 0-5
70,10,4,0 3 7 5,0.05855331717288115,0.545277391522787,0.016710356648190546,1,0-3 3-7 5-7 0-5
70,11,4,0 3 10 5,0.0584101021147152,0.4714799170388806,0.011751208695878087,1,0-3 3-10 5-10 0-5
70,12,4,1 5 9 6,0.17575132732054666,0.7086548332926192,0.05626129762851022,1,1-5 5-9 6-9 1-6
70,13,4,2 3 5 7,0.00890857517147614,0.07741831141267952,7.593122926336122e-06,0,2-3 3-5 5-7 2-7
70,14,4,2 3 5 10,0.00890857517147614,0.2174224856266993,2.00291120205503e-05,0,2-3 3-5 5-10 2-10
70,15,4,2 7 3 10,0.024236170393289846,0.29831643649871875,0.00015659704033429593,0,2-7 3-7 3-10 2-10
70,16,4,2 7 5 10,0.024236170393289846,0.22459056954389534,0.00011066427584194813,0,2-7 5-7 5-10 2-10
70,17,4,3 4 5 7,0.019120262693292478,0.6444183949665434,0.0011195548059091613,0,3-4 4-5 5-7 3-7
70,18,4,3 4 5 10,0.019120262693292478,0.570620920482637,0.000787303493737007,0,3-4 4-5 5-10 3-10
70,19,4,3 5 9 10,0.00890857517147614,0.4357675011516845,9.145234121733004e-05,0,3-5 5-9 9-10 3-10
70,20,4,3 7 5 10,0.0584101021147152,0.4554791841025342,0.002411014530478828,1,3-7 5-7 5-10 3-10
70,21,4,5 6 9 10,0.03131976892627808,0.9340682715122046,0.022078974996091197,0,5-6 6-9 9-10 5-10
70,22,5,0 3 2 7 5,0.05855331717288115,0.28466418387950176,0.0002432463863334006,1,0-3 2-3 2-7 5-7 0-5
70,23,5,0 3 2 10 5,0.024236170393289846,0.3966675232507176,0.0006416344325952597,0,0-3 2-3 2-10 5-10 0-5
70,24,5,0 3 10 9 5,0.0584101021147152,0.5713435356707057,0.0029296841021351195,1,0-3 3-10 9-10 5-9 0-5
70,25,5,1 5 10 9 6,0.45443400292496516,0.9727642645944942,0.22566878437566176,1,1-5 5-10 9-10 6-9 1-6
70,26,5,2 3 4 5 7,0.019120262693292478,0.3639769866345069,1.6296938872880592e-05,0,2-3 3-4 4-5 5-7 2-7
70,27,5,2 3 4 5 10,0.019120262693292478,0.4759803260057227,4.2988006047531334e-05,0,2-3 3-4 4-5 5-10 2-10
70,28,5,2 3 5 9 10,0.00890857517147614,0.3680975905409607,4.993441320387082e-06,0,2-3 3-5 5-9 9-10 2-10
70,29,5,2 3 7 5 10,0.024236170393289846,0.3838669369016404,0.00013164517627751256,0,2-3 3-7 5-7 5-10 2-10
70,30,5,2 3 10 5 7,0.0584101021147152,0.21282561794329952,3.509623308966301e-05,1,2-3 3-10 5-10 5-7 2-7
70,31,5,2 7 3 5 10,0.00890857517147614,0.3697435072348353,1.6836979828558126e-05,0,2-7 3-7 3-5 5-10 2-10
70,32,5,2 7 5 3 10,0.00890857517147614,0.052145527667846456,8.168518603763222e-08,0,2-7 5-7 3-5 3-10 2-10
70,33,5,2 7 5 9 10,0.024236170393289846,0.3738320576747175,2.758961890636603e-05,0,2-7 5-7 5-9 9-10 2-10
70,34,5,3 4 5 9 10,0.019120262693292478,0.6506563384257109,0.00019628198161145783,0,3-4 4-5 5-9 9-10 3-10
70,35,5,3 5 6 9 10,0.00890857517147614,0.6197276892424939,1.6297266361293987e-05,0,3-5 5-6 6-9 9-10 3-10
70,36,5,3 7 5 9 10,0.0584101021147152,0.5585429493216286,0.0006010880346664446,1,3-7 5-7 5-9 9-10 3-10
70,37,6,0 3 2 10 9 5,0.024236170393289846,0.49235593774193237,0.00015996534868929554,0,0-3 2-3 2-10 9-10 5-9 0-5
70,38,6,0 3 7 2 10 5,0.024236170393289846,0.4937275349868278,0.0005393741863259051,0,0-3 3-7 2-7 2-10 5-10 0-5
70,39,6,0 3 10 2 7 5,0.024236170393289846,0.22906255201433715,2.616792394037165e-06,0,0-3 3-10 2-10 2-7 5-7 0-5
70,40,6,0 3 10 9 6 5,0.03131976892627808,0.7020476866598767,0.000522084416116585,0,0-3 3-10 9-10 6-9 5-6 0-5
70,41,6,1 5 3 10 9 6,0.00890857517147614,0.7043644471893536,0.00016657405015634482,0,1-5 3-5 3-10 9-10 6-9 1-6
70,42,6,2 3 4 5 9 10,0.019120262693292478,0.5584499400377699,1.0717304164984894e-05,0,2-3 3-4 4-5 5-9 9-10 2-10
70,43,6,2 3 5 6 9 10,0.00890857517147614,0.5326760657184225,8.898563139509715e-07,0,2-3 3-5 5-6 6-9 9-10 2-10
70,44,6,2 3 7 5 9 10,0.024236170393289846,0.48168878245103475,3.282034980778501e-05,0,2-3 3-7 5-7 5-9 9-10 2-10
70,45,6,2 3 10 9 5 7,0.0584101021147152,0.3391543499857506,8.749812788507468e-06,1,2-3 3-10 9-10 5-9 5-7 2-7
70,46,6,2 7 3 4 5 10,0.019120262693292478,0.5598215372826655,3.613680875865078e-05,0,2-7 3-7 3-4 4-5 5-10 2-10
70,47,6,2 7 3 5 9 10,0.00890857517147614,0.4699192577286971,4.197613488814868e-06,0,2-7 3-7 3-5 5-9 9-10 2-10
70,48,6,2 7 5 4 3 10,0.019120262693292478,0.2951565543101748,1.7531896909741176e-07,0,2-7 5-7 4-5 3-4 3-10 2-10
70,49,6,2 7 5 6 9 10,0.024236170393289846,0.5374547883298865,4.9166086087956235e-06,0,2-7 5-7 5-6 6-9 9-10 2-10
70,50,6,3 4 5 6 9 10,0.019120262693292478,0.7681416889557143,3.49784345995328e-05,0,3-4 4-5 5-6 6-9 9-10 3-10
70,51,6,3 7 5 6 9 10,0.03131976892627808,0.691380531368979,0.00010711690567074754,0,3-7 5-7 5-6 6-9 9-10 3-10
71,0,3,0 2 3,0.09081430277055036,0.44573275902830983,0.03433546321059978,1,0-2 2-3 0-3
73,0,3,1 2 3,0.027996233135270998,0.8861088206882819,0.018284710179897978,0,1-2 2-3 1-3
74,0,3,0 3 9,0.018051159748045276,0.08376931112706491,0.00019402536183168667,0,0-3 3-9 0-9
74,1,3,0 7 9,0.014441353195604467,0.12548203663302374,0.0002727505628746998,0,0-7 7-9 0-9
74,2,3,3 4 9,0.1527634105872857,0.6076034560707889,0.025976953206799047,1,3-4 4-9 3-9
74,3,3,5 9 12,0.3522170014624826,0.5235257207650656,0.12109346760363499,1,5-9 9-12 5-12
74,4,3,6 7 9,0.013560882710637046,0.13513955281297862,0.0003770834552372355,0,6-7 7-9 6-9
74,5,3,6 7 13,0.013560882710637046,0.2662684576428968,0.0006283628481961962,0,6-7 7-13 6-13
74,6,3,9 10 12,0.4439626904850149,0.5546457743759703,0.1593595451493239,1,9-10 10-12 9-12
74,7,3,10 11 12,0.6939626904850149,0.9728548143998653,0.5028465818439682,1,10-11 11-12 10-12
74,8,4,0 1 13 7,0.014441353195604467,0.3947826203470116,0.00013699425116306722,0,0-1 1-13 7-13 0-7
74,9,4,0 3 4 9,0.018051159748045276,0.4335060965858498,0.00017430465341926744,0,0-3 3-4 4-9 0-9
74,10,4,0 3 9 7,0.014441353195604467,0.12533360281603234,1.3245095840468414e-05,0,0-3 3-9 7-9 0-7
74,11,4,0 7 6 9,0.013560882710637046,0.04606872173680254,1.1520110750237114e-06,0,0-7 6-7 6-9 0-9
74,12,4,2 4 3 11,0.1527634105872857,0.31197738522408713,0.005774561590032528,1,2-4 3-4 3-11 2-11
74,13,4,3 9 10 11,0.17004695762508115,0.48016516312438606,0.032810687548392795,1,3-9 9-10 10-11 3-11
74,14,4,3 9 12 11,0.17004695762508115,0.6688219431423074,0.042373414070108036,1,3-9 9-12 11-12 3-11
74,15,4,5 9 10 12,0.3522170014624826,0.5866472761132695,0.0979052200748633,1,5-9 9-10 10-12 5-12
74,16,4,6 9 7 13,0.06426908063743797,0.29427556648658804,0.0012884633153881831,1,6-9 7-9 7-13 6-13
74,17,4,9 10 11 12,0.4439626904850149,0.7833245652245862,0.15262118576444295,1,9-10 10-11 11-12 9-12
74,18,5,0 1 2 4 3,0.01589418749704352,0.1593563645973811,3.6345921965746047e-06,0,0-1 1-2 2-4 3-4 0-3
74,19,5,0 1 2 4 9,0.01589418749704352,0.4378354137319286,8.33135730855946e-05,0,0-1 1-2 2-4 4-9 0-9
74,20,5,0 1 2 11 3,0.01589418749704352,0.26605930737175065,2.151937982376476e-05,0,0-1 1-2 2-11 3-11 0-3
74,21,5,0 1 13 6 7,0.013560882710637046,0.18719700703110123,1.6560442515734475e-07,0,0-1 1-13 6-13 6-7 0-7
74,22,5,0 1 13 6 9,0.01589418749704352,0.21285109005804664,4.97435633850761e-06,0,0-1 1-13 6-13 6-9 0-9
74,23,5,0 1 13 7 9,0.01589418749704352,0.38533877697918173,0.00017916460596651462,0,0-1 1-13 7-13 7-9 0-9
74,24,5,0 3 4 9 7,0.014441353195604467,0.39681017284526676,1.1898866303780255e-05,0,0-3 3-4 4-9 7-9 0-7
74,25,5,0 3 9 6 7,0.013560882710637046,0.06183263766245366,5.594304531272327e-08,0,0-3 3-9 6-9 6-7 0-7
74,26,5,0 3 11 10 9,0.018051159748045276,0.3663749341257153,0.00022015882601942747,0,0-3 3-11 10-11 9-10 0-9
74,27,5,0 3 11 12 9,0.018051159748045276,0.5173003581400524,0.00028432446233718267,0,0-3 3-11 11-12 9-12 0-9
74,28,5,0 7 13 6 9,0.014441353195604467,0.1911916988909253,3.936327591342134e-06,0,0-7 7-13 6-13 6-9 0-9
74,29,5,2 4 9 3 11,0.17004695762508115,0.5530386175868288,0.00642789151033401,1,2-4 4-9 3-9 3-11 2-11
74,30,5,2 4 9 10 11,0.20443400292496472,0.6446407152526519,0.02315207414368892,1,2-4 4-9 9-10 10-11 2-11
74,31,5,2 4 9 12 11,0.20443400292496472,0.7955661392669888,0.029899782588384917,1,2-4 4-9 9-12 11-12 2-11
74,32,5,3 4 9 10 11,0.1527634105872857,0.6806754210919498,0.029475814231603656,1,3-4 4-9 9-10 10-11 3-11
74,33,5,3 4 9 12 11,0.1527634105872857,0.8316008451062867,0.0380665866768923,1,3-4 4-9 9-12 11-12 3-11
74,34,5,3 9 5 12 11,0.17004695762508115,0.6715879107788794,0.026032820475045366,1,3-9 5-9 5-12 11-12 3-11
74,35,5,3 9 10 12 11,0.17004695762508115,0.6902599429454221,0.03425930821831304,1,3-9 9-10 10-12 11-12 3-11
74,36,5,3 9 12 10 11,0.17004695762508115,0.5187704431537651,0.021307326426212934,1,3-9 9-12 10-12 10-11 3-11
74,37,5,5 9 10 11 12,0.3522170014624826,0.7631900084447023,0.09376539551711799,1,5-9 9-10 10-11 11-12 5-12
74,38,6,0 1 2 4 3 9,0.01589418749704352,0.16866457281200162,2.164232789535723e-06,0,0-1 1-2 2-4 3-4 3-9 0-9
74,39,6,0 1 2 4 9 3,0.01589418749704352,0.3856775616707835,4.045807453887862e-06,0,0-1 1-2 2-4 4-9 3-9 0-3
74,40,6,0 1 2 4 9 7,0.014441353195604467,0.4065339244237629,5.687381535656314e-06,0,0-1 1-2 2-4 4-9 7-9 0-7
74,41,6,0 1 2 11 3 9,0.01589418749704352,0.2575836917906429,1.281380273389612e-05,0,0-1 1-2 2-11 3-11 3-9 0-9
74,42,6,0 1 2 11 10 9,0.01589418749704352,0.33391877317882873,4.6152943073295774e-05,0,0-1 1-2 2-11 10-11 9-10 0-9
74,43,6,0 1 2 11 12 9,0.01589418749704352,0.45968995985744293,5.960429096508473e-05,0,0-1 1-2 2-11 11-12 9-12 0-9
74,44,6,0 1 13 6 7 9,0.013560882710637046,0.21392473977722806,2.1658172753767202e-07,0,0-1 1-13 6-13 6-7 7-9 0-9
74,45,6,0 1 13 6 9 3,0.01589418749704352,0.1981906252758819,2.4156073503115903e-07,0,0-1 1-13 6-13 6-9 3-9 0-3
74,46,6,0 1 13 6 9 7,0.014441353195604467,0.21904698802886133,3.395732693199641e-07,0,0-1 1-13 6-13 6-9 7-9 0-7
74,47,6,0 1 13 7 6 9,0.013560882710637046,0.28908711032400797,7.567339482283785e-07,0,0-1 1-13 7-13 6-7 6-9 0-9
74,48,6,0 1 13 7 9 3,0.01589418749704352,0.34193036437682783,8.700449055851861e-06,0,0-1 1-13 7-13 7-9 3-9 0-3
74,49,6,0 3 4 9 6 7,0.013560882710637046,0.2986466068790788,5.0257002653660955e-08,0,0-3 3-4 4-9 6-9 6-7 0-7
74,50,6,0 3 9 6 13 7,0.014441353195604467,0.1801411326366141,1.9115280884226162e-07,0,0-3 3-9 6-9 6-13 7-13 0-7
74,51,6,0 3 11 2 4 9,0.018051159748045276,0.4460678510108627,4.313097817923357e-05,0,0-3 3-11 2-11 2-4 4-9 0-9
74,52,6,0 3 11 10 9 7,0.014441353195604467,0.34698352475191857,1.5029090646829584e-05,0,0-3 3-11 10-11 9-10 7-9 0-7
74,53,6,0 3 11 10 12 9,0.018051159748045276,0.41751103898330966,0.00014297158402087638,0,0-3 3-11 10-11 10-12 9-12 0-9
74,54,6,0 3 11 12 5 9,0.018051159748045276,0.5448589286709048,0.00017467952127815892,0,0-3 3-11 11-12 5-12 5-9 0-9
74,55,6,0 3 11 12 9 7,0.014441353195604467,0.47275471143053277,1.9409342767841288e-05,0,0-3 3-11 11-12 9-12 7-9 0-7
