all_edges_selected,same_label_cardinality,edge_selected_json,edge_types_json,edge_perms_json,min_edge_transport,min_edge_source,min_edge_accuracy,min_edge_residual,label_cardinality,AB_selected,AB_type,AB_transport,AB_source,AB_accuracy,AB_s1_residual,AB_s2_residual,BD_selected,BD_type,BD_transport,BD_source,BD_accuracy,BD_s1_residual,BD_s2_residual,AC_selected,AC_type,AC_transport,AC_source,AC_accuracy,AC_s1_residual,AC_s2_residual,CD_selected,CD_type,CD_transport,CD_source,CD_accuracy,CD_s1_residual,CD_s2_residual,path_holonomy_valid,top_json,bottom_json,delta_json,delta_type,delta_order,nontrivial_path_holonomy,gauge_trials,gauge_covariance_success,conjugacy_class_success,generated_group_name,generated_group_order,generated_group_abelian,generated_group_cyclic,generated_group_transitive,group_elements_json,q,kB,kM,kA,w,edge_ensemble,mutation_rate,instance,seed
True,True,"{""AB"": true, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1, 2, 3], ""BD"": [0, 1, 2, 3], ""AC"": [0, 1, 2, 3], ""CD"": [0, 1, 2, 3]}",1.0,1.0,1.0,1.0,4,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",identity,1,False,10.0,1.0,1.0,trivial,1,True,True,False,"[[0, 1, 2, 3]]",4,2,2,2,1,copy,0.0,33,76143
True,True,"{""AB"": true, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1, 2, 3], ""BD"": [0, 1, 2, 3], ""AC"": [0, 1, 2, 3], ""CD"": [0, 1, 2, 3]}",1.0,1.0,1.0,1.0,4,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",identity,1,False,10.0,1.0,1.0,trivial,1,True,True,False,"[[0, 1, 2, 3]]",4,2,2,2,1,copy,0.0,34,76144
True,True,"{""AB"": true, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1, 2, 3], ""BD"": [0, 1, 2, 3], ""AC"": [0, 1, 2, 3], ""CD"": [0, 1, 2, 3]}",1.0,1.0,1.0,1.0,4,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",identity,1,False,10.0,1.0,1.0,trivial,1,True,True,False,"[[0, 1, 2, 3]]",4,2,2,2,1,copy,0.0,35,76145
True,True,"{""AB"": true, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1, 2, 3], ""BD"": [0, 1, 2, 3], ""AC"": [0, 1, 2, 3], ""CD"": [0, 1, 2, 3]}",1.0,1.0,1.0,1.0,4,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",identity,1,False,10.0,1.0,1.0,trivial,1,True,True,False,"[[0, 1, 2, 3]]",4,2,2,2,1,copy,0.0,36,76146
True,True,"{""AB"": true, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1, 2, 3], ""BD"": [0, 1, 2, 3], ""AC"": [0, 1, 2, 3], ""CD"": [0, 1, 2, 3]}",1.0,1.0,1.0,1.0,4,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",identity,1,False,10.0,1.0,1.0,trivial,1,True,True,False,"[[0, 1, 2, 3]]",4,2,2,2,1,copy,0.0,37,76147
True,True,"{""AB"": true, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1, 2, 3], ""BD"": [0, 1, 2, 3], ""AC"": [0, 1, 2, 3], ""CD"": [0, 1, 2, 3]}",1.0,1.0,1.0,1.0,4,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",identity,1,False,10.0,1.0,1.0,trivial,1,True,True,False,"[[0, 1, 2, 3]]",4,2,2,2,1,copy,0.0,38,76148
True,True,"{""AB"": true, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1, 2, 3], ""BD"": [0, 1, 2, 3], ""AC"": [0, 1, 2, 3], ""CD"": [0, 1, 2, 3]}",1.0,1.0,1.0,1.0,4,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",identity,1,False,10.0,1.0,1.0,trivial,1,True,True,False,"[[0, 1, 2, 3]]",4,2,2,2,1,copy,0.0,39,76149
True,True,"{""AB"": true, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1, 2, 3], ""BD"": [0, 1, 2, 3], ""AC"": [0, 1, 2, 3], ""CD"": [0, 1, 2, 3]}",1.0,1.0,1.0,1.0,4,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",identity,1,False,10.0,1.0,1.0,trivial,1,True,True,False,"[[0, 1, 2, 3]]",4,2,2,2,1,copy,0.0,40,76150
True,True,"{""AB"": true, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1, 2, 3], ""BD"": [0, 1, 2, 3], ""AC"": [0, 1, 2, 3], ""CD"": [0, 1, 2, 3]}",1.0,1.0,1.0,1.0,4,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",identity,1,False,10.0,1.0,1.0,trivial,1,True,True,False,"[[0, 1, 2, 3]]",4,2,2,2,1,copy,0.0,41,76151
True,True,"{""AB"": true, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1, 2, 3], ""BD"": [0, 1, 2, 3], ""AC"": [0, 1, 2, 3], ""CD"": [0, 1, 2, 3]}",1.0,1.0,1.0,1.0,4,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",identity,1,False,10.0,1.0,1.0,trivial,1,True,True,False,"[[0, 1, 2, 3]]",4,2,2,2,1,copy,0.0,42,76152
True,True,"{""AB"": true, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1, 2, 3], ""BD"": [0, 1, 2, 3], ""AC"": [0, 1, 2, 3], ""CD"": [0, 1, 2, 3]}",1.0,1.0,1.0,1.0,4,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",identity,1,False,10.0,1.0,1.0,trivial,1,True,True,False,"[[0, 1, 2, 3]]",4,2,2,2,1,copy,0.0,43,76153
True,True,"{""AB"": true, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1, 2, 3], ""BD"": [0, 1, 2, 3], ""AC"": [0, 1, 2, 3], ""CD"": [0, 1, 2, 3]}",1.0,1.0,1.0,1.0,4,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",identity,1,False,10.0,1.0,1.0,trivial,1,True,True,False,"[[0, 1, 2, 3]]",4,2,2,2,1,copy,0.0,44,76154
True,True,"{""AB"": true, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1, 2, 3], ""BD"": [0, 1, 2, 3], ""AC"": [0, 1, 2, 3], ""CD"": [0, 1, 2, 3]}",1.0,1.0,1.0,1.0,4,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",identity,1,False,10.0,1.0,1.0,trivial,1,True,True,False,"[[0, 1, 2, 3]]",4,2,2,2,1,copy,0.0,45,76155
True,True,"{""AB"": true, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1, 2, 3], ""BD"": [0, 1, 2, 3], ""AC"": [0, 1, 2, 3], ""CD"": [0, 1, 2, 3]}",1.0,1.0,1.0,1.0,4,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",identity,1,False,10.0,1.0,1.0,trivial,1,True,True,False,"[[0, 1, 2, 3]]",4,2,2,2,1,copy,0.0,46,76156
True,True,"{""AB"": true, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1, 2, 3], ""BD"": [0, 1, 2, 3], ""AC"": [0, 1, 2, 3], ""CD"": [0, 1, 2, 3]}",1.0,1.0,1.0,1.0,4,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",identity,1,False,10.0,1.0,1.0,trivial,1,True,True,False,"[[0, 1, 2, 3]]",4,2,2,2,1,copy,0.0,47,76157
True,True,"{""AB"": true, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1, 2, 3], ""BD"": [0, 1, 2, 3], ""AC"": [0, 1, 2, 3], ""CD"": [0, 1, 2, 3]}",1.0,1.0,1.0,1.0,4,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",identity,1,False,10.0,1.0,1.0,trivial,1,True,True,False,"[[0, 1, 2, 3]]",4,2,2,2,1,copy,0.0,48,76158
True,True,"{""AB"": true, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1, 2, 3], ""BD"": [0, 1, 2, 3], ""AC"": [0, 1, 2, 3], ""CD"": [0, 1, 2, 3]}",1.0,1.0,1.0,1.0,4,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",identity,1,False,10.0,1.0,1.0,trivial,1,True,True,False,"[[0, 1, 2, 3]]",4,2,2,2,1,copy,0.0,49,76159
False,False,"{""AB"": false, ""BD"": true, ""AC"": true, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""nonbijective""}","{""AB"": null, ""BD"": [0, 1, 2, 3], ""AC"": [0, 1], ""CD"": null}",0.0,0.0,1.0,0.0,0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,0.5,0.5,False,nonbijective,1.0000000000000002,0.9999999999999998,1.0,0.7924812503605781,0.5,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,copy,0.02,0,79910
False,False,"{""AB"": false, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": null, ""BD"": [0, 1], ""AC"": [0, 1, 2], ""CD"": [0, 1]}",0.0,0.0,1.0,0.0,0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,True,identity,1.0,0.9999999999999998,1.0,0.5,0.5,True,identity,1.0,1.0,1.0,0.7924812503605781,0.7924812503605781,True,identity,1.0,1.0000000000000002,1.0,0.5,0.5,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,copy,0.02,1,79911
False,True,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": true}","{""AB"": ""nonbijective"", ""BD"": ""nonbijective"", ""AC"": ""nonbijective"", ""CD"": ""identity""}","{""AB"": null, ""BD"": null, ""AC"": null, ""CD"": [0, 1, 2]}",0.0,0.0,1.0,0.0,0,False,nonbijective,1.0,1.0,1.0,1.0,0.7924812503605781,False,nonbijective,0.0,0.0,1.0,0.7924812503605781,0.0,False,nonbijective,1.0,1.0000000000000002,1.0,0.7924812503605781,0.5,True,identity,1.0,1.0,1.0,0.7924812503605781,0.7924812503605781,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,copy,0.02,2,79912
False,True,"{""AB"": false, ""BD"": true, ""AC"": true, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""nonbijective""}","{""AB"": null, ""BD"": [0, 1], ""AC"": [0, 1], ""CD"": null}",0.0,0.0,1.0,0.0,0,False,nonbijective,1.0000000000000002,1.0000000000000002,1.0,1.0,0.7924812503605781,True,identity,1.0,1.0,1.0,0.5,0.5,True,identity,1.0,0.9999999999999999,1.0,0.5,0.5,False,nonbijective,0.0,0.0,1.0,0.7924812503605781,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,copy,0.02,3,79913
False,False,"{""AB"": false, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": null, ""BD"": [0, 1], ""AC"": [0, 1, 2, 3], ""CD"": [0, 1, 2]}",0.0,0.0,1.0,0.0,0,False,nonbijective,0.0,0.0,1.0,0.7924812503605781,0.0,True,identity,1.0,0.9999999999999999,1.0,0.5,0.5,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,0.7924812503605781,0.7924812503605781,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,copy,0.02,4,79914
False,False,"{""AB"": true, ""BD"": true, ""AC"": true, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""nonbijective""}","{""AB"": [0, 1, 2, 3], ""BD"": [0, 1, 2, 3], ""AC"": [0, 1], ""CD"": null}",0.0,0.0,1.0,0.0,0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,0.5,0.5,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,copy,0.02,5,79915
False,False,"{""AB"": true, ""BD"": false, ""AC"": false, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""nonbijective"", ""AC"": ""nonbijective"", ""CD"": ""identity""}","{""AB"": [0, 1, 2], ""BD"": null, ""AC"": null, ""CD"": [0, 1]}",0.0,0.0,1.0,0.0,0,True,identity,1.0,1.0,1.0,0.7924812503605781,0.7924812503605781,False,nonbijective,0.9999999999999999,0.9999999999999999,1.0,1.0,0.7924812503605781,False,nonbijective,0.0,0.0,1.0,0.7924812503605781,0.0,True,identity,1.0,1.0000000000000002,1.0,0.5,0.5,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,copy,0.02,6,79916
False,True,"{""AB"": false, ""BD"": true, ""AC"": false, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""nonbijective"", ""CD"": ""nonbijective""}","{""AB"": null, ""BD"": [0, 1, 2, 3], ""AC"": null, ""CD"": null}",0.0,0.0,1.0,0.0,0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,True,identity,1.0,1.0,1.0,1.0,1.0,False,nonbijective,0.9999999999999998,0.9999999999999998,1.0,0.7924812503605781,0.5,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,copy,0.02,7,79917
False,False,"{""AB"": true, ""BD"": false, ""AC"": false, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""nonbijective"", ""AC"": ""nonbijective"", ""CD"": ""identity""}","{""AB"": [0, 1, 2, 3], ""BD"": null, ""AC"": null, ""CD"": [0, 1, 2]}",0.0,0.0,1.0,0.0,0,True,identity,1.0,1.0,1.0,1.0,1.0,False,nonbijective,1.0,1.0,1.0,1.0,0.7924812503605781,False,nonbijective,0.0,0.0,1.0,0.5,0.0,True,identity,1.0,1.0,1.0,0.7924812503605781,0.7924812503605781,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,copy,0.02,8,79918
False,False,"{""AB"": false, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": null, ""BD"": [0, 1, 2, 3], ""AC"": [0, 1, 2], ""CD"": [0, 1, 2, 3]}",1.0,0.9999999999999999,1.0,0.5,0,False,nonbijective,1.0000000000000002,0.9999999999999999,1.0,0.7924812503605781,0.5,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,0.9999999999999999,1.0,0.7924812503605781,0.7924812503605781,True,identity,1.0,1.0,1.0,1.0,1.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,copy,0.02,9,79919
False,False,"{""AB"": true, ""BD"": true, ""AC"": false, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""nonbijective"", ""CD"": ""identity""}","{""AB"": [0, 1, 2, 3], ""BD"": [0, 1, 2], ""AC"": null, ""CD"": [0, 1, 2, 3]}",0.39678243493194515,0.8101590562237944,0.817138671875,0.5,0,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,0.7924812503605781,0.7924812503605781,False,nonbijective,0.39678243493194515,0.8101590562237944,0.817138671875,0.5,0.5,True,identity,1.0,1.0,1.0,1.0,1.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,copy,0.02,10,79920
False,True,"{""AB"": false, ""BD"": true, ""AC"": true, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""nonbijective""}","{""AB"": null, ""BD"": [0, 1, 2], ""AC"": [0, 1, 2], ""CD"": null}",0.0,0.0,1.0,0.0,0,False,nonbijective,0.9999999999999998,1.0,1.0,0.7924812503605781,0.5,True,identity,1.0,1.0,1.0,0.7924812503605781,0.7924812503605781,True,identity,1.0,1.0,1.0,0.7924812503605781,0.7924812503605781,False,nonbijective,0.0,0.0,1.0,0.7924812503605781,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,copy,0.02,11,79921
True,False,"{""AB"": true, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1, 2], ""BD"": [0, 1, 2, 3], ""AC"": [0, 1, 2], ""CD"": [0, 1, 2]}",1.0,1.0,1.0,0.7924812503605781,0,True,identity,1.0,1.0,1.0,0.7924812503605781,0.7924812503605781,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,0.7924812503605781,0.7924812503605781,True,identity,1.0,1.0,1.0,0.7924812503605781,0.7924812503605781,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,copy,0.02,12,79922
False,False,"{""AB"": false, ""BD"": true, ""AC"": true, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""nonbijective""}","{""AB"": null, ""BD"": [0, 1, 2], ""AC"": [0, 1, 2, 3], ""CD"": null}",0.0,0.0,1.0,0.0,0,False,nonbijective,1.0,1.0,1.0,0.7924812503605781,0.5,True,identity,1.0,1.0,1.0,0.7924812503605781,0.7924812503605781,True,identity,1.0,1.0,1.0,1.0,1.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,copy,0.02,13,79923
False,False,"{""AB"": false, ""BD"": true, ""AC"": true, ""CD"": true}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": null, ""BD"": [0, 1, 2, 3], ""AC"": [0, 1, 2], ""CD"": [0, 1, 2]}",0.6773799700862784,0.8561513269788813,0.815673828125,0.7924812503605781,0,False,nonbijective,0.6773799700862784,0.8561513269788813,0.815673828125,0.7924812503605781,0.7924812503605781,True,identity,1.0,1.0,1.0,1.0,1.0,True,identity,1.0,1.0,1.0,0.7924812503605781,0.7924812503605781,True,identity,1.0,1.0000000000000002,1.0,0.7924812503605781,0.7924812503605781,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,copy,0.02,14,79924
False,True,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": true}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""nonbijective"", ""CD"": ""identity""}","{""AB"": null, ""BD"": [0], ""AC"": null, ""CD"": [0, 1, 2, 3]}",0.0,0.0,0.934814453125,0.0,0,False,nonbijective,0.8655957606864315,0.8655957606864315,0.934814453125,1.0,0.7924812503605781,False,identity,0.0,0.0,1.0,0.0,0.0,False,nonbijective,0.9999999999999999,0.9999999999999999,1.0,0.7924812503605781,0.5,True,identity,1.0,1.0,1.0,1.0,1.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,copy,0.02,15,79925
False,True,"{""AB"": false, ""BD"": true, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""nonbijective"", ""CD"": ""nonbijective""}","{""AB"": [0], ""BD"": [0, 1, 2], ""AC"": null, ""CD"": null}",0.0,0.0,1.0,0.0,1,False,identity,0.0,0.0,1.0,0.0,0.0,True,identity,1.0,1.0,1.0,0.7924812503605781,0.7924812503605781,False,nonbijective,1.0,1.0,1.0,1.0,0.7924812503605781,False,nonbijective,1.0,1.0,1.0,0.7924812503605781,0.5,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,copy,0.02,16,79926
False,False,"{""AB"": true, ""BD"": false, ""AC"": true, ""CD"": true}","{""AB"": ""identity"", ""BD"": ""nonbijective"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0, 1, 2, 3], ""BD"": null, ""AC"": [0, 1, 2], ""CD"": [0, 1, 2, 3]}",1.0,0.9999999999999999,1.0,0.7924812503605781,0,True,identity,1.0,1.0,1.0,1.0,1.0,False,nonbijective,1.0,1.0,1.0,1.0,0.7924812503605781,True,identity,1.0,0.9999999999999999,1.0,0.7924812503605781,0.7924812503605781,True,identity,1.0,1.0,1.0,1.0,1.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,copy,0.02,17,79927
False,True,"{""AB"": false, ""BD"": false, ""AC"": true, ""CD"": true}","{""AB"": ""nonbijective"", ""BD"": ""nonbijective"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": null, ""BD"": null, ""AC"": [0, 1, 2], ""CD"": [0, 1, 2]}",0.0,0.0,1.0,0.0,0,False,nonbijective,0.0,0.0,1.0,0.7924812503605781,0.0,False,nonbijective,1.0,1.0,1.0,1.0,0.5,True,identity,1.0,1.0,1.0,0.7924812503605781,0.7924812503605781,True,identity,1.0,1.0,1.0,0.7924812503605781,0.7924812503605781,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,copy,0.02,18,79928
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""nonbijective"", ""AC"": ""identity"", ""CD"": ""nonbijective""}","{""AB"": null, ""BD"": null, ""AC"": [0], ""CD"": null}",0.0,0.0,1.0,0.0,0,False,nonbijective,1.0,1.0,1.0,1.0,0.7924812503605781,False,nonbijective,1.0000000000000002,1.0000000000000002,1.0,1.0,0.7924812503605781,False,identity,0.0,0.0,1.0,0.0,0.0,False,nonbijective,1.0000000000000002,1.0000000000000002,1.0,1.0,0.7924812503605781,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,copy,0.02,19,79929
