q,w,k_total,rule_ensemble,mutation_rate,exact_B_classes,exact_C_classes,exact_Dtop_classes,exact_Dbottom_classes,source_label_classes,source_residual_qcoords,source_liveness,phi_AC_transport,phi_BD_transport,phi_CD_transport,min_edge_transport,min_edge_accuracy,valid_square,phi_AB,phi_BD,phi_AC,phi_CD,top,bottom,delta,top_type,bottom_type,delta_type,nontrivial_path_holonomy,generated_group_name,generated_group_order,generated_group_abelian,generated_group_cyclic,generated_group_transitive,gauge_covariance_success,conjugacy_class_success,seed,instance,initial_mode,n_initial_states
4,1,19,permutive,0.0,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[1, 3, 2, 0]","[3, 1, 2, 0]","[2, 1, 0, 3]","[1, 3, 2, 0]","[3, 1, 0, 2]","[1, 0, 3, 2]",cycle_3_1,cycle_3_1,cycle_2_2,True,S4,24,False,False,True,True,True,69559,32,joint_random,4096
4,1,19,permutive,0.0,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[3, 1, 0, 2]","[3, 1, 0, 2]","[0, 1, 3, 2]","[3, 1, 0, 2]","[2, 1, 0, 3]","[3, 1, 2, 0]",cycle_3_1,cycle_2_1_1,cycle_2_1_1,True,order_6,6,False,False,False,True,True,69560,33,joint_random,4096
4,1,19,permutive,0.0,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[3, 0, 2, 1]","[2, 3, 1, 0]","[0, 1, 2, 3]","[3, 0, 2, 1]","[2, 3, 1, 0]","[2, 0, 3, 1]",cycle_3_1,cycle_4,cycle_4,True,S4,24,False,False,True,True,True,69561,34,joint_random,4096
4,1,19,permutive,0.0,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[3, 2, 0, 1]","[2, 3, 0, 1]","[1, 3, 0, 2]","[3, 2, 0, 1]","[0, 2, 1, 3]","[2, 1, 3, 0]",cycle_4,cycle_2_1_1,cycle_3_1,True,S4,24,False,False,True,True,True,69562,35,joint_random,4096
4,1,19,permutive,0.0,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[2, 1, 0, 3]","[2, 1, 0, 3]","[0, 2, 3, 1]","[2, 1, 0, 3]","[3, 2, 0, 1]","[3, 0, 2, 1]",cycle_2_1_1,cycle_4,cycle_3_1,True,S4,24,False,False,True,True,True,69563,36,joint_random,4096
4,1,19,permutive,0.0,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 2, 1, 3]","[0, 2, 1, 3]","[2, 0, 3, 1]","[0, 2, 1, 3]","[2, 3, 0, 1]","[1, 3, 0, 2]",cycle_2_1_1,cycle_2_2,cycle_4,True,D4_or_order8,8,False,False,True,True,True,69564,37,joint_random,4096
4,1,19,permutive,0.0,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 3, 1, 2]","[0, 1, 3, 2]","[2, 0, 1, 3]","[0, 3, 1, 2]","[2, 0, 3, 1]","[3, 0, 1, 2]",cycle_3_1,cycle_4,cycle_4,True,S4,24,False,False,True,True,True,69565,38,joint_random,4096
4,1,19,permutive,0.0,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[1, 3, 2, 0]","[3, 0, 1, 2]","[3, 0, 1, 2]","[1, 3, 2, 0]","[2, 3, 0, 1]","[2, 1, 3, 0]",cycle_3_1,cycle_2_2,cycle_3_1,True,S4,24,False,False,True,True,True,69566,39,joint_random,4096
4,1,19,permutive,0.0,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[2, 3, 0, 1]","[3, 2, 0, 1]","[3, 0, 1, 2]","[2, 3, 0, 1]","[2, 1, 3, 0]","[0, 3, 1, 2]",cycle_2_2,cycle_3_1,cycle_3_1,True,S4,24,False,False,True,True,True,69567,40,joint_random,4096
4,1,19,permutive,0.0,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[1, 3, 2, 0]","[2, 3, 1, 0]","[3, 2, 1, 0]","[1, 3, 2, 0]","[1, 0, 2, 3]","[0, 3, 2, 1]",cycle_3_1,cycle_2_1_1,cycle_2_1_1,True,S4,24,False,False,True,True,True,69568,41,joint_random,4096
4,1,19,permutive,0.0,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 2, 3, 1]","[2, 1, 0, 3]","[2, 1, 0, 3]","[0, 2, 3, 1]","[0, 1, 2, 3]","[0, 3, 1, 2]",cycle_3_1,identity,cycle_3_1,True,S4,24,False,False,True,True,True,69569,42,joint_random,4096
4,1,19,permutive,0.0,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[1, 3, 2, 0]","[2, 1, 0, 3]","[3, 0, 2, 1]","[1, 3, 2, 0]","[2, 0, 3, 1]","[2, 3, 1, 0]",cycle_3_1,cycle_4,cycle_4,True,S4,24,False,False,True,True,True,69570,43,joint_random,4096
4,1,19,permutive,0.0,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 3, 1, 2]","[2, 3, 0, 1]","[2, 3, 0, 1]","[0, 3, 1, 2]","[0, 1, 2, 3]","[0, 2, 3, 1]",cycle_3_1,identity,cycle_3_1,True,A4,12,False,False,True,True,True,69571,44,joint_random,4096
4,1,19,permutive,0.0,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[1, 2, 3, 0]","[3, 0, 1, 2]","[3, 2, 1, 0]","[1, 2, 3, 0]","[0, 3, 2, 1]","[3, 2, 1, 0]",cycle_4,cycle_2_1_1,cycle_2_2,True,D4_or_order8,8,False,False,True,True,True,69572,45,joint_random,4096
4,1,19,permutive,0.0,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[3, 2, 1, 0]","[2, 1, 0, 3]","[0, 1, 3, 2]","[3, 2, 1, 0]","[3, 1, 0, 2]","[0, 2, 3, 1]",cycle_2_2,cycle_3_1,cycle_3_1,True,S4,24,False,False,True,True,True,69573,46,joint_random,4096
4,1,19,permutive,0.0,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[2, 3, 1, 0]","[0, 1, 3, 2]","[0, 2, 1, 3]","[2, 3, 1, 0]","[0, 2, 3, 1]","[3, 0, 1, 2]",cycle_4,cycle_3_1,cycle_4,True,S4,24,False,False,True,True,True,69574,47,joint_random,4096
4,1,19,permutive,0.0,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[2, 1, 3, 0]","[2, 0, 3, 1]","[1, 3, 2, 0]","[2, 1, 3, 0]","[2, 1, 0, 3]","[0, 1, 3, 2]",cycle_3_1,cycle_2_1_1,cycle_2_1_1,True,S4,24,False,False,True,True,True,69575,48,joint_random,4096
4,1,19,permutive,0.0,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[2, 1, 3, 0]","[2, 3, 0, 1]","[2, 0, 3, 1]","[2, 1, 3, 0]","[3, 1, 2, 0]","[2, 1, 0, 3]",cycle_3_1,cycle_2_1_1,cycle_2_1_1,True,S4,24,False,False,True,True,True,69576,49,joint_random,4096
4,1,19,permutive,0.02,4,3,3,2,4,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71727,0,joint_random,4096
4,1,19,permutive,0.02,4,4,3,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71728,1,joint_random,4096
4,1,19,permutive,0.02,4,3,4,2,4,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71729,2,joint_random,4096
4,1,19,permutive,0.02,4,4,4,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71730,3,joint_random,4096
4,1,19,permutive,0.02,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[2, 0, 3, 1]","[3, 0, 2, 1]","[3, 0, 2, 1]","[2, 0, 3, 1]","[1, 3, 2, 0]","[3, 2, 0, 1]",cycle_4,cycle_3_1,cycle_4,True,S4,24,False,False,True,True,True,71731,4,joint_random,4096
4,1,19,permutive,0.02,4,4,3,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71732,5,joint_random,4096
4,1,19,permutive,0.02,4,3,4,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71733,6,joint_random,4096
4,1,19,permutive,0.02,3,4,3,4,3,0.7924812503605781,1.0,0.75,1.0,1.0,0.75,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71734,7,joint_random,4096
4,1,19,permutive,0.02,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[3, 2, 0, 1]","[0, 1, 2, 3]","[0, 1, 2, 3]","[3, 2, 0, 1]","[0, 1, 2, 3]","[2, 3, 1, 0]",cycle_4,identity,cycle_4,True,C4,4,True,True,True,True,True,71735,8,joint_random,4096
4,1,19,permutive,0.02,3,4,3,2,3,0.7924812503605781,1.0,0.75,1.0,1.0000000000000002,0.75,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71736,9,joint_random,4096
4,1,19,permutive,0.02,4,3,4,4,4,1.0,1.0,1.0,1.0,0.75,0.75,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71737,10,joint_random,4096
4,1,19,permutive,0.02,3,4,3,4,3,0.7924812503605781,1.0,0.75,1.0,1.0,0.75,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71738,11,joint_random,4096
4,1,19,permutive,0.02,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 2, 3, 1]","[1, 0, 3, 2]","[0, 1, 2, 3]","[0, 2, 3, 1]","[1, 0, 3, 2]","[3, 0, 2, 1]",cycle_3_1,cycle_2_2,cycle_3_1,True,A4,12,False,False,True,True,True,71739,12,joint_random,4096
4,1,19,permutive,0.02,4,3,3,4,4,1.0,1.0,1.0,1.0,0.75,0.75,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71740,13,joint_random,4096
4,1,19,permutive,0.02,3,4,4,4,3,0.7924812503605781,1.0,0.75,0.75,1.0,0.75,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71741,14,joint_random,4096
4,1,19,permutive,0.02,4,4,3,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71742,15,joint_random,4096
4,1,19,permutive,0.02,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[2, 3, 0, 1]","[3, 1, 2, 0]","[2, 3, 1, 0]","[2, 3, 0, 1]","[0, 3, 1, 2]","[2, 1, 3, 0]",cycle_2_2,cycle_3_1,cycle_3_1,True,S4,24,False,False,True,True,True,71743,16,joint_random,4096
4,1,19,permutive,0.02,4,4,4,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71744,17,joint_random,4096
4,1,19,permutive,0.02,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 2, 3, 1]","[1, 0, 2, 3]","[3, 1, 0, 2]","[0, 2, 3, 1]","[1, 3, 0, 2]","[3, 2, 0, 1]",cycle_3_1,cycle_4,cycle_4,True,S4,24,False,False,True,True,True,71745,18,joint_random,4096
4,1,19,permutive,0.02,4,4,4,2,4,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71746,19,joint_random,4096
4,1,19,permutive,0.02,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 3, 2, 1]","[1, 3, 0, 2]","[0, 3, 1, 2]","[0, 3, 2, 1]","[3, 2, 0, 1]","[1, 2, 0, 3]",cycle_2_1_1,cycle_4,cycle_3_1,True,S4,24,False,False,True,True,True,71747,20,joint_random,4096
4,1,19,permutive,0.02,3,4,4,2,3,0.7924812503605781,1.0,0.75,0.75,1.0000000000000002,0.75,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71748,21,joint_random,4096
4,1,19,permutive,0.02,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[1, 3, 0, 2]","[0, 1, 2, 3]","[3, 2, 0, 1]","[1, 3, 0, 2]","[3, 2, 0, 1]","[1, 3, 2, 0]",cycle_4,cycle_4,cycle_3_1,True,S4,24,False,False,True,True,True,71749,22,joint_random,4096
4,1,19,permutive,0.02,4,4,2,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71750,23,joint_random,4096
4,1,19,permutive,0.02,4,4,3,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71751,24,joint_random,4096
4,1,19,permutive,0.02,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[1, 2, 3, 0]","[2, 1, 3, 0]","[3, 2, 0, 1]","[1, 2, 3, 0]","[0, 2, 1, 3]","[3, 1, 0, 2]",cycle_4,cycle_2_1_1,cycle_3_1,True,S4,24,False,False,True,True,True,71752,25,joint_random,4096
4,1,19,permutive,0.02,4,3,4,2,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71753,26,joint_random,4096
4,1,19,permutive,0.02,4,3,4,4,4,1.0,1.0,1.0,1.0,0.75,0.75,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71754,27,joint_random,4096
4,1,19,permutive,0.02,4,2,4,3,4,1.0,1.0,1.0000000000000002,1.0,0.5408520829727553,0.5408520829727553,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71755,28,joint_random,4096
4,1,19,permutive,0.02,2,3,3,2,2,0.5,1.0000000000000002,0.5408520829727553,0.5408520829727553,1.0000000000000002,0.5408520829727553,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71756,29,joint_random,4096
4,1,19,permutive,0.02,3,3,3,4,3,0.7924812503605781,1.0,0.6666666666666666,1.0,0.75,0.6666666666666666,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71757,30,joint_random,4096
4,1,19,permutive,0.02,4,4,4,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71758,31,joint_random,4096
4,1,19,permutive,0.02,4,2,4,2,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71759,32,joint_random,4096
4,1,19,permutive,0.02,4,4,3,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71760,33,joint_random,4096
4,1,19,permutive,0.02,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[2, 3, 1, 0]","[0, 1, 2, 3]","[3, 1, 2, 0]","[2, 3, 1, 0]","[3, 1, 2, 0]","[1, 2, 0, 3]",cycle_4,cycle_2_1_1,cycle_3_1,True,S4,24,False,False,True,True,True,71761,34,joint_random,4096
4,1,19,permutive,0.02,3,4,3,4,3,0.7924812503605781,1.0,0.75,1.0,1.0,0.75,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71762,35,joint_random,4096
4,1,19,permutive,0.02,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[3, 2, 1, 0]","[3, 1, 0, 2]","[0, 1, 2, 3]","[3, 2, 1, 0]","[3, 1, 0, 2]","[0, 2, 3, 1]",cycle_2_2,cycle_3_1,cycle_3_1,True,A4,12,False,False,True,True,True,71763,36,joint_random,4096
4,1,19,permutive,0.02,3,4,3,4,3,0.7924812503605781,1.0,0.75,1.0,1.0,0.75,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71764,37,joint_random,4096
4,1,19,permutive,0.02,4,4,3,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71765,38,joint_random,4096
4,1,19,permutive,0.02,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[1, 2, 0, 3]","[0, 1, 2, 3]","[3, 0, 1, 2]","[1, 2, 0, 3]","[3, 0, 1, 2]","[3, 2, 0, 1]",cycle_3_1,cycle_4,cycle_4,True,S4,24,False,False,True,True,True,71766,39,joint_random,4096
4,1,19,permutive,0.02,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[0, 3, 2, 1]","[3, 1, 2, 0]","[0, 3, 1, 2]","[0, 3, 2, 1]","[2, 3, 1, 0]","[2, 1, 3, 0]",cycle_2_1_1,cycle_4,cycle_3_1,True,S4,24,False,False,True,True,True,71767,40,joint_random,4096
4,1,19,permutive,0.02,4,4,4,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71768,41,joint_random,4096
4,1,19,permutive,0.02,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[3, 1, 2, 0]","[1, 0, 2, 3]","[2, 0, 1, 3]","[3, 1, 2, 0]","[0, 2, 1, 3]","[3, 2, 1, 0]",cycle_2_1_1,cycle_2_1_1,cycle_2_2,True,S4,24,False,False,True,True,True,71769,42,joint_random,4096
4,1,19,permutive,0.02,4,3,4,2,4,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71770,43,joint_random,4096
4,1,19,permutive,0.02,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[3, 0, 2, 1]","[0, 1, 3, 2]","[2, 3, 1, 0]","[3, 0, 2, 1]","[2, 3, 0, 1]","[2, 0, 1, 3]",cycle_3_1,cycle_2_2,cycle_3_1,True,S4,24,False,False,True,True,True,71771,44,joint_random,4096
4,1,19,permutive,0.02,4,4,4,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71772,45,joint_random,4096
4,1,19,permutive,0.02,3,4,3,3,3,0.7924812503605781,1.0,0.75,1.0,1.0,0.75,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71773,46,joint_random,4096
4,1,19,permutive,0.02,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,"[0, 1, 2, 3]","[3, 2, 1, 0]","[0, 1, 2, 3]","[1, 2, 3, 0]","[3, 2, 1, 0]","[1, 2, 3, 0]","[2, 1, 0, 3]",cycle_2_2,cycle_4,cycle_2_1_1,True,D4_or_order8,8,False,False,True,True,True,71774,47,joint_random,4096
4,1,19,permutive,0.02,4,4,4,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71775,48,joint_random,4096
4,1,19,permutive,0.02,4,3,4,3,4,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,71776,49,joint_random,4096
4,1,19,permutive,0.05,3,3,3,2,3,0.7924812503605781,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75027,0,joint_random,4096
4,1,19,permutive,0.05,4,4,3,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75028,1,joint_random,4096
4,1,19,permutive,0.05,3,4,3,3,3,0.7924812503605781,1.0,0.75,1.0,1.0,0.75,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75029,2,joint_random,4096
4,1,19,permutive,0.05,4,4,3,2,4,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75030,3,joint_random,4096
4,1,19,permutive,0.05,3,4,3,4,3,0.7924812503605781,1.0,0.75,1.0,1.0,0.75,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75031,4,joint_random,4096
4,1,19,permutive,0.05,2,4,3,3,2,0.5,1.0000000000000002,0.40563906222956647,0.5408520829727553,1.0,0.40563906222956647,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75032,5,joint_random,4096
4,1,19,permutive,0.05,3,1,1,2,3,0.7924812503605781,1.0,0.0,0.0,0.0,0.0,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75033,6,joint_random,4096
4,1,19,permutive,0.05,4,3,3,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75034,7,joint_random,4096
4,1,19,permutive,0.05,3,4,2,2,3,0.7924812503605781,1.0,0.75,1.0000000000000002,1.0000000000000002,0.75,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75035,8,joint_random,4096
4,1,19,permutive,0.05,3,4,3,2,3,0.7924812503605781,1.0,0.75,0.6666666666666666,1.0000000000000002,0.6666666666666666,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75036,9,joint_random,4096
4,1,19,permutive,0.05,3,4,3,4,3,0.7924812503605781,1.0,0.75,1.0,1.0,0.75,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75037,10,joint_random,4096
4,1,19,permutive,0.05,2,2,3,2,2,0.5,1.0000000000000002,0.31127812445913294,0.20751874963942196,1.0,0.20751874963942196,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75038,11,joint_random,4096
4,1,19,permutive,0.05,4,3,3,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75039,12,joint_random,4096
4,1,19,permutive,0.05,3,2,3,3,3,0.7924812503605781,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75040,13,joint_random,4096
4,1,19,permutive,0.05,3,3,3,3,3,0.7924812503605781,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75041,14,joint_random,4096
4,1,19,permutive,0.05,4,3,2,4,4,1.0,1.0,1.0,1.0,0.75,0.75,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75042,15,joint_random,4096
4,1,19,permutive,0.05,4,3,4,3,4,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75043,16,joint_random,4096
4,1,19,permutive,0.05,4,4,4,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75044,17,joint_random,4096
4,1,19,permutive,0.05,3,4,4,3,3,0.7924812503605781,1.0,0.75,0.75,1.0,0.75,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75045,18,joint_random,4096
4,1,19,permutive,0.05,4,2,3,3,4,1.0,1.0,1.0000000000000002,1.0,0.5408520829727553,0.5408520829727553,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75046,19,joint_random,4096
4,1,19,permutive,0.05,2,4,3,4,2,0.5,1.0,0.5,0.6666666666666666,1.0,0.5,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75047,20,joint_random,4096
4,1,19,permutive,0.05,4,3,3,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75048,21,joint_random,4096
4,1,19,permutive,0.05,4,4,4,2,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75049,22,joint_random,4096
4,1,19,permutive,0.05,4,2,3,1,4,1.0,1.0,1.0000000000000002,1.0,0.0,0.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75050,23,joint_random,4096
4,1,19,permutive,0.05,4,3,3,3,4,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75051,24,joint_random,4096
4,1,19,permutive,0.05,3,4,3,2,3,0.7924812503605781,1.0,0.75,0.6666666666666666,1.0,0.6666666666666666,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75052,25,joint_random,4096
4,1,19,permutive,0.05,3,4,2,3,3,0.7924812503605781,1.0,0.75,1.0000000000000002,1.0,0.75,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75053,26,joint_random,4096
4,1,19,permutive,0.05,3,3,3,2,3,0.7924812503605781,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75054,27,joint_random,4096
4,1,19,permutive,0.05,4,3,4,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75055,28,joint_random,4096
4,1,19,permutive,0.05,3,4,3,3,3,0.7924812503605781,1.0,0.75,1.0,1.0,0.75,0.75,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75056,29,joint_random,4096
4,1,19,permutive,0.05,4,4,3,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75057,30,joint_random,4096
4,1,19,permutive,0.05,2,3,1,4,2,0.5,1.0,0.3333333333333333,0.0,0.75,0.0,0.5,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75058,31,joint_random,4096
4,1,19,permutive,0.05,4,3,3,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,invalid,invalid,invalid,False,invalid,0,,,,,,75059,32,joint_random,4096
